date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_VT,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_VT,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_VT,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2010-03-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,1,,,False,False,QQQ,0.32994199274661695,0.32994199274661695,False,0.0030829857921435,0.0008587242334117118,0.000770746448035875,8.797778537583678e-05,0.75,0.0,0.0,0.0008587242334117118,1.3631586166120513,85,0,False,38,33,0.32994199274661695,0.28513806921522034,,,0.32994199274661695,0.28513806921522034,,-0.049631034841622124,0.12681048263371975,0.14084287580151855,,0.004567280831406784,21,,,1.0,1.0,1.0,0.0008587242334117118,1.4001532262813439,-0.08361576703501372,1.0,1.0,False,False,False,False,0.0008587242334117118,1.4001532262813439,0.0008587242334117118,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25,0.2505555882925523,0.2505555882925523,0.2505555882925523,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2938278641174605,0.0008587242334117118,False,False,False,False,0.01781437174562228,22.01120616462597,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,1,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,1,False,False,40,35,92,1.0,1.0
2010-03-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,2,,,False,False,QQQ,0.5319799883653884,0.5319799883653884,False,0.0010977857087521858,0.00036296895688131786,0.00027444642718804646,8.791261280575745e-05,0.7494444117074477,0.0,0.0,0.000362968956881371,1.3636534008731869,85,0,False,38,33,0.5319799883653884,0.4746463509741543,,0.1155897440576068,0.5319799883653884,0.4746463509741543,,0.1155897440576068,0.2669440168088877,0.2813244570039809,,0.02179417957540153,21,,,1.0,1.0,1.0,0.00036242421256393875,1.4006606757118478,-0.08328364720097525,1.0,1.0,False,False,False,False,0.00036242421256393875,1.4006606757118478,0.00036242421256388324,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.2505555882925523,0.25073963393325027,0.25073963393325027,0.25073963393325027,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2942974834676833,0.000362968956881371,False,False,False,False,0.018300935057703915,31.026553052632543,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,2,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,2,False,False,40,35,92,1.0,1.0
2010-03-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,3,,,False,False,QQQ,0.7420888395912142,0.7420888395912142,False,0.0032897456904523725,0.0009127606537261042,0.0008224364226130931,8.789102356858854e-05,0.7492603660667497,0.0,0.0,0.0009127606537260302,1.3648980900428236,85,0,False,38,33,0.7420888395912142,0.6087807018346871,,0.28729146029442343,0.7420888395912142,0.6087807018346871,,0.28729146029442343,0.4214680598730174,0.39835672222839524,,0.11679162143745059,21,,,1.0,1.0,1.0,0.0009104142079889854,1.4019358570915874,-0.0824490556086912,1.0,1.0,False,False,False,False,0.0009104142079889854,1.4019358570915874,0.0009104142079889299,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25073963393325027,0.251335094777994,0.251335094777994,0.251335094777994,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2954788672848092,0.0009127606537260302,False,False,False,False,0.020984587263080945,35.88898786170335,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,3,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,3,False,False,40,35,92,1.0,1.0
2010-03-05,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,4,,,False,False,QQQ,1.0330586917334474,1.0330586917334474,False,0.015082152366418633,0.003878495368270031,0.0037705380916046582,8.782117380005711e-05,0.748664905222006,0.0,0.0,0.0038784953682700074,1.3701918409632152,85,0,False,38,33,1.0330586917334474,0.7163081034773835,,0.5394930025917406,1.0330586917334474,0.7163081034773835,,0.5394930025917406,0.5765981086999081,0.4967056874941498,,0.2826658837031506,21,,,1.0,1.0,1.0,0.003858515876980384,1.4073452488546834,-0.07890867072181895,1.0,1.0,False,False,False,False,0.003858515876980384,1.4073452488546834,0.003858515876980495,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.251335094777994,0.25414008781896635,0.25414008781896635,0.25414008781896635,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.300503376071265,0.0038784953682700074,False,False,False,False,0.03537306342274871,38.36069641049045,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,4,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,4,False,False,40,35,92,1.0,1.0
2010-03-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,5,,,False,False,QQQ,1.299556334550839,1.299556334550839,False,0.0019374806725644955,0.000579883645972162,0.0004843701681411239,8.749213769907127e-05,0.7458599121810336,0.0,0.0,0.0005798836459720569,1.370986392803634,85,0,False,38,33,1.299556334550839,0.7372303866773264,,0.7786351006943857,1.299556334550839,0.7372303866773264,,0.7786351006943857,0.6929517859756635,0.5353311855472298,,0.43137853543912663,21,,,1.0,1.0,1.0,0.0005723479535169052,1.408150740027757,-0.07838148598450445,1.0,1.0,False,False,False,False,0.0005723479535169052,1.408150740027757,0.0005723479535169607,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25414008781896635,0.25448490769112264,0.25448490769112264,0.25448490769112264,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3012575167105802,0.0005798836459720569,False,False,False,False,0.03642264953625496,41.451402390438155,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,5,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,5,False,False,40,35,92,1.0,1.0
2010-03-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,6,,,False,False,QQQ,1.5604820128936039,1.5604820128936039,False,0.005587782355910287,0.0015094579660893768,0.0013969455889775717,8.745168904746341e-05,0.7455150923088774,0.0,0.0,0.001509457966089478,1.3730558391356518,85,0,False,38,33,1.5604820128936039,0.7272359066506706,,0.9855925718118019,1.5604820128936039,0.7272359066506706,,0.9855925718118019,0.7779214816452045,0.549780487493543,,0.548846653860598,21,,,1.0,1.0,1.0,0.001484923374353464,1.4102417359762374,-0.07701295311080603,1.0,1.0,False,False,False,False,0.001484923374353464,1.4102417359762374,0.0014849233743534085,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25448490769112264,0.2555212154340228,0.2555212154340228,0.2555212154340228,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.303221710235113,0.001509457966089478,False,False,False,False,0.041072608889981765,45.64938283108189,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,6,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,6,False,False,40,35,92,1.0,1.0
2010-03-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,7,,,False,False,QQQ,1.831820330211018,1.831820330211018,False,0.00812178340149372,0.0021626180925420936,0.00203044585037343,8.733012630054583e-05,0.7444787845659773,0.0,0.0,0.0021626180925420346,1.376025234535437,85,0,False,38,33,1.831820330211018,0.6373348320412622,,1.1893224711658212,1.831820330211018,0.6373348320412622,,1.1893224711658212,0.8366472534649645,0.48277344689583324,,0.6458780769298509,21,,,1.0,1.0,1.0,0.0021184236357492114,1.4132292254018495,-0.0750576755351855,1.0,1.0,False,False,False,False,0.0021184236357492114,1.4132292254018495,0.002118423635749267,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.2555212154340228,0.257040622699097,0.257040622699097,0.257040622699097,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.306040081084261,0.0021626180925420346,False,False,False,False,0.048127683436962165,52.43437028952202,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,7,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,7,False,False,40,35,92,1.0,1.0
2010-03-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,8,,,False,False,QQQ,2.080083362608777,2.080083362608777,False,0.003815646098474623,0.001067927943336823,0.0009539115246186558,8.715189418552558e-05,0.742959377300903,0.0,0.0,0.001067927943336766,1.3774947303341338,85,0,False,38,33,2.080083362608777,0.55694448407938,,1.3706209536957403,2.080083362608777,0.55694448407938,,1.3706209536957403,0.8846735858424237,0.42256098765505656,,0.7275328495417988,21,,,1.0,1.0,1.0,0.0010418893099943816,1.4147016538243673,-0.07409398801496425,1.0,1.0,False,False,False,False,0.0010418893099943816,1.4147016538243673,0.0010418893099944926,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.257040622699097,0.25774614443831534,0.25774614443831534,0.25774614443831534,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3074348377819687,0.001067927943336766,False,False,False,False,0.05082584318910244,52.14320494622666,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,8,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,8,False,False,40,35,92,1.0,1.0
2010-03-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,0.25,QQQ,2010-03-01,9,,,False,False,QQQ,2.2504592400745653,2.2504592400745653,False,0.00021148947221938386,0.00014157972991916474,5.2872368054845964e-05,8.706913386532433e-05,0.7422538555616847,0.0,0.0,0.00014157972991912793,1.3776897556660195,85,0,False,38,33,2.2504592400745653,0.4468662076586143,,1.5160808299164614,2.2504592400745653,0.4468662076586143,,1.5160808299164614,0.9210074414737297,0.3185714188509159,,0.7908250459327305,21,,,1.0,1.0,1.0,0.00014085015343079377,1.4149009147693672,-0.07396357401111375,1.0,1.0,False,False,False,False,0.00014085015343079377,1.4149009147693672,0.00014085015343068275,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.25774614443831534,0.2577641608540926,0.2577641608540926,0.2577641608540926,0.0,0.0,0.0,94,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3076199440531886,0.00014157972991912793,False,False,False,False,0.04983118595471403,52.33749569521608,True,False,0.0,QQQ,0.25,0.25,,,QQQ,2010-03-01,9,False,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-03-01,9,False,False,40,35,92,1.0,1.0
2010-03-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,0.25,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,2.301450294510114,2.301450294510114,False,-0.0025338067738686076,-0.0005660575563598135,-0.0006334516934671519,8.706702047284367e-05,0.7422358391459074,0.7427433416473557,0.0007427433416473557,-0.0013083804625262374,1.3758872133062836,86,0,False,38,34,2.301450294510114,0.36369627769042423,,1.567758000202089,2.301450294510114,0.36369627769042423,,1.567758000202089,0.9417976439333061,0.24701861725492402,,0.8291477132662115,21,,,1.0,1.0,1.0,-0.001295064802660284,1.4130685263953975,-0.0751628511923933,1.0,1.0,False,False,False,False,-0.001295064802660284,1.4130685263953975,-0.0005454739080913151,0.75,0.00075,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,0.2577641608540926,1.0,1.0,0.25725665835264433,0.7427433416473557,0.7427433416473557,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3059090796659798,-0.0013083804625262374,False,False,False,False,0.04594092661382043,48.606879256244895,True,False,0.0,QQQ,0.25,1.0,QQQ,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,40,36,93,1.0,1.0
2010-03-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.3313517736159706,2.3313517736159706,False,0.006350515010710378,0.006350515010710378,0.006350515010710378,0.0,0.0,0.0,0.0,0.006350515010710378,1.3846248057074297,86,0,False,38,34,2.3313517736159706,0.3738896272481891,,1.6681604734725108,2.3313517736159706,0.3738896272481891,,1.6681604734725108,0.9530179275974688,0.2713133774536928,,0.8681636955644332,21,,,1.0,1.0,1.0,0.006350515010710378,1.4220422392834338,-0.06928965899642803,1.0,1.0,False,False,False,False,0.006350515010710378,1.4220422392834338,0.006350515010710378,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3142022748790216,0.006350515010710378,False,False,False,False,0.051394324023217974,46.58130894840837,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.3164793647955046,2.3164793647955046,False,0.0027343020805925544,0.0027343020805925544,0.0027343020805925544,0.0,0.0,0.0,0.0,0.0027343020805925544,1.3884107881945156,86,0,False,38,34,2.3164793647955046,0.3399789604254362,,1.755559041174683,2.3164793647955046,0.3399789604254362,,1.755559041174683,0.958849094572755,0.25501941976161513,,0.9011774007762577,21,,,1.0,1.0,1.0,0.0027343020805925544,1.4259305323369968,-0.06674481577459301,1.0,1.0,False,False,False,False,0.0027343020805925544,1.4259305323369968,0.0027343020805925544,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3177957008935428,0.0027343020805925544,False,False,False,False,0.05293257455269251,42.472184348741486,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.2838402032494574,2.2838402032494574,False,0.0033564093204159207,0.0033564093204159207,0.0033564093204159207,0.0,0.0,0.0,0.0,0.0033564093204159207,1.3930708631045776,86,0,False,38,34,2.2838402032494574,0.33713677605828574,,1.7564277046767578,2.2838402032494574,0.33713677605828574,,1.7564277046767578,0.9633205561667306,0.2712197679712647,,0.9221868743834397,21,,,1.0,1.0,1.0,0.0033564093204159207,1.4307165388659984,-0.06361242937593248,1.0,1.0,False,False,False,False,0.0033564093204159207,1.4307165388659984,0.0033564093204159207,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.322218762666426,0.0033564093204159207,False,False,False,False,0.05509015028049302,40.316342444431974,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.124500921895753,2.124500921895753,False,-0.006048555496069308,-0.006048555496069308,-0.006048555496069308,0.0,0.0,0.0,0.0,-0.006048555496069308,1.3846447966791324,86,0,False,38,34,2.124500921895753,0.23794466249021862,,1.6333018735558138,2.124500921895753,0.23794466249021862,,1.6333018735558138,0.9509877099205344,0.1647538795577268,,0.9107216977886424,21,,,1.0,1.0,1.0,-0.006048555496069308,1.4220627704815232,-0.06927622156268165,1.0,1.0,False,False,False,False,-0.006048555496069308,1.4220627704815232,-0.006048555496069308,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3142212491024938,-0.006048555496069308,False,False,False,False,0.047247712701912414,35.467276201221644,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,2.020466111254158,2.020466111254158,False,0.009054144489268001,0.009054144489268001,0.009054144489268001,0.0,0.0,0.0,0.0,0.009054144489268001,1.3971815707345785,86,0,False,38,34,2.020466111254158,0.12496500591025672,,1.4922564031861185,2.020466111254158,0.12496500591025672,,1.4922564031861185,0.9486626438539862,0.05527255406263076,,0.8915218710067256,21,,,1.0,1.0,1.0,0.009054144489268001,1.4349383322782716,-0.060849313993112664,1.0,1.0,False,False,False,False,0.009054144489268001,1.4349383322782716,0.009054144489268001,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.326120398182734,0.009054144489268001,False,False,False,False,0.055369190312871464,35.47786987361141,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.9338499034551906,1.9338499034551906,False,0.006886492429838631,0.006886492429838631,0.006886492429838631,0.0,0.0,0.0,0.0,0.006886492429838631,1.4068032510445523,86,0,False,38,34,1.9338499034551906,0.04303301016229488,,1.391526710992558,1.9338499034551906,0.04303301016229488,,1.391526710992558,0.9490557953647379,0.008256118523093825,,0.8850935892315258,21,,,1.0,1.0,1.0,0.006886492429838631,1.4448200242407911,-0.05438185990344857,1.0,1.0,False,False,False,False,0.006886492429838631,1.4448200242407911,0.006886492429838631,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.335252716265874,0.006886492429838631,False,False,False,False,0.0613366152056245,32.66716730818021,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.7695114786000374,1.7695114786000374,False,-0.004766523948168788,-0.004766523948168788,-0.004766523948168788,0.0,0.0,0.0,0.0,-0.004766523948168788,1.4000976896580868,86,0,False,38,34,1.7695114786000374,,,1.208510095152905,1.7695114786000374,-0.08499289508630326,,1.208510095152905,0.9385203659961213,0.0326312473531889,,0.8464942757226019,21,,,1.0,1.0,1.0,-0.004766523948168788,1.4379332549944537,-0.0588891714140416,1.0,1.0,False,False,False,False,-0.004766523948168788,1.4379332549944537,-0.004766523948168788,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3288882022169353,-0.004766523948168788,False,False,False,False,0.0551797917063821,29.79889292222053,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.5793009409033147,1.5793009409033147,False,-0.0014577563676961836,-0.0014577563676961836,-0.0014577563676961836,0.0,0.0,0.0,0.0,-0.0014577563676961836,1.398056688335591,86,0,False,38,34,1.5793009409033147,,,1.0148343457365074,1.5793009409033147,-0.1684565631837498,,1.0148343457365074,0.9207069883280856,0.1369905271441082,,0.7867655876298875,21,,,1.0,1.0,1.0,-0.0014577563676961836,1.4358370986356634,-0.060261081717120524,1.0,1.0,False,False,False,False,-0.0014577563676961836,1.4358370986356634,-0.0014577563676961836,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3269510069781971,-0.0014577563676961836,False,False,False,False,0.05270144906098295,25.562417298906933,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.4045492519978673,1.4045492519978673,False,0.0010432853423909538,0.0010432853423909538,0.0010432853423909538,0.0,0.0,0.0,0.0,0.0010432853423909538,1.3995152603863632,86,0,False,38,34,1.4045492519978673,,,0.8720027606369001,1.4045492519978673,-0.1830431995810866,,0.8720027606369001,0.9018719378929474,0.18078635341828397,,0.7431300532439578,21,,,1.0,1.0,1.0,0.0010432853423909538,1.4373350864347312,-0.05928066587800174,1.0,1.0,False,False,False,False,0.0010432853423909538,1.4373350864347312,0.0010432853423909538,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3283353955138484,0.0010432853423909538,False,False,False,False,0.05300252351248913,20.89026639616449,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.2729819266649627,1.2729819266649627,False,0.004791254107054055,0.004791254107054055,0.004791254107054055,0.0,0.0,0.0,0.0,0.004791254107054055,1.4062206936255741,86,0,False,38,34,1.2729819266649627,,,0.795552239525541,1.2729819266649627,-0.18654144126864303,,0.795552239525541,0.894066910271596,0.20602119135489905,,0.7384785535775882,21,,,1.0,1.0,1.0,0.004791254107054055,1.4442217240708244,-0.054773440504804594,1.0,1.0,False,False,False,False,0.004791254107054055,1.4442217240708244,0.004791254107054055,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3346997879331495,0.004791254107054055,False,False,False,False,0.05715909825319665,18.492812987266205,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.1701624872839926,1.1701624872839926,False,0.0033170896183751797,0.0033170896183751797,0.0033170896183751797,0.0,0.0,0.0,0.0,0.0033170896183751797,1.4108852536895438,86,0,False,38,34,1.1701624872839926,,,0.7347328533329507,1.1701624872839926,-0.20278794624978091,,0.7347328533329507,0.8907274201465002,0.2611868728043292,,0.7395489544265319,21,,,1.0,1.0,1.0,0.0033170896183751797,1.4490123369583716,-0.051638039297290605,1.0,1.0,False,False,False,False,0.0033170896183751797,1.4490123369583716,0.0033170896183751797,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3391271067433501,0.0033170896183751797,False,False,False,False,0.05980656112738769,16.25567334142132,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
2010-03-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0295673031089674,1.0295673031089674,False,-0.004752733341659154,-0.004752733341659154,-0.004752733341659154,0.0,0.0,0.0,0.0,-0.004752733341659154,1.4041796923030783,86,0,False,38,34,1.0295673031089674,,,0.6647083920064534,1.0295673031089674,-0.18696356274029513,,0.6647083920064534,0.8681280987171227,0.2347894815591337,,0.7360586128879796,21,,,1.0,1.0,1.0,-0.004752733341659154,1.4421255677120342,-0.05614535080788352,1.0,1.0,False,False,False,False,-0.004752733341659154,1.4421255677120342,-0.004752733341659154,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.3327625926944113,-0.004752733341659154,False,False,False,False,0.05393126615010946,12.625186014798444,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,40,36,93,1.0,1.0
