candidate,TARGET_VOL,MAX_LEV,R2_THRESHOLD,VOL_WINDOW,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,maxdd_start,maxdd_trough,trades,cash_days,holding_days,holding_day_ratio,avg_weight,max_weight,pct_at_max_lev,pct_below_1x,avg_final_exposure,max_final_exposure,turnover_sum,cost_total,overheat_days,overheat_triggers,staged_initials,staged_fills
tv_32p5_lev_1p75,0.325,1.75,0.2,80,full,2011-12-09,2026-05-08,3496,0.42112734585420286,0.298305886911055,1.327074058460144,-0.323779712292644,130.06296285763904,2016-03-08,2016-12-05,734,740,2726,0.7797482837528604,1.554295022921371,1.75,0.17162471395881007,0.0,1.0849344409652923,1.75,908.7941567415962,0.9087941567415964,30,11,308,267
tv_32p5_lev_1p75,0.325,1.75,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.4603124332352493,0.30310770852571217,1.400715846677121,-0.323779712292644,43.10195365026631,2016-03-08,2016-12-05,592,225,2275,0.9027777777777778,1.5526910827860043,1.75,0.09603174603174604,0.0,1.2517171242412684,1.75,751.6498452049877,0.7516498452049877,20,7,261,222
tv_32p5_lev_1p75,0.325,1.75,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.792471258376017,0.3206214059542703,1.9795711583464983,-0.2302666677689016,17.503803303383666,2022-03-22,2022-06-09,321,101,1141,0.9055555555555556,1.5374888337132313,1.75,0.15793650793650793,0.0,1.2405021723346241,1.75,412.3862233190244,0.4123862233190244,18,6,141,118
tv_32p5_lev_1p75,0.325,1.75,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.3301348655811491,0.3311891800931416,2.7197670824901605,-0.1960882950996533,11.651533642402145,2024-07-15,2024-09-10,197,53,695,0.9193121693121693,1.472545500839014,1.75,0.2037037037037037,0.0,1.186391655861161,1.75,247.84506015754212,0.24784506015754215,8,4,89,73
tv_32p5_lev_1p75,0.325,1.75,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.207922316955893,0.3068385661668726,2.7366095040849996,-0.16470825002447576,1.207922316955893,2025-10-22,2025-12-16,77,19,229,0.9087301587301587,1.499440803269078,1.6977205437019265,0.0,0.0,1.172425175995315,1.6977205437019265,98.75601638625935,0.09875601638625933,4,2,38,27
tv_32p5_lev_2,0.325,2.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.44769022618369747,0.3180635267515885,1.321928329382003,-0.360694007037631,168.4555263295176,2016-03-08,2016-12-05,775,740,2726,0.7797482837528604,1.6720759283182864,2.0,0.12356979405034325,0.0,1.1677646491594094,2.0,969.4461950522283,0.9694461950522282,30,11,308,267
tv_32p5_lev_2,0.325,2.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.48955972052408003,0.3233062204801529,1.3941827321051918,-0.360694007037631,52.77484899742315,2016-03-08,2016-12-05,623,225,2275,0.9027777777777778,1.6743154310623856,2.0,0.06944444444444445,0.0,1.3496073189595201,2.0,800.163594055729,0.8001635940557291,20,7,261,222
tv_32p5_lev_2,0.325,2.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.8500374384200802,0.33456548765126715,2.0050522654719916,-0.2292476129409433,20.672179327086084,2022-03-22,2022-06-09,336,101,1141,0.9055555555555556,1.6016258136209014,2.0,0.08412698412698413,0.0,1.2935275521151774,2.0,427.9863682239236,0.4279863682239236,18,6,141,118
tv_32p5_lev_2,0.325,2.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.4343538825275113,0.3448390172818558,2.7523213631964802,-0.20884140952028662,13.426172996720014,2024-07-15,2024-09-10,208,53,695,0.9193121693121693,1.5285250264626433,2.0,0.13095238095238096,0.0,1.2332985302970574,2.0,255.95479428080313,0.25595479428080314,8,4,89,73
tv_32p5_lev_2,0.325,2.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.3357569052315048,0.31944098468254356,2.8173928368931622,-0.16470825002447542,1.3357569052315048,2025-10-22,2025-12-16,85,19,229,0.9087301587301587,1.5469819250714874,2.0,0.03571428571428571,0.0,1.215244729914683,2.0,100.49835688193636,0.10049835688193634,4,2,38,27
tv_35_lev_1,0.35,1.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.2772450180151702,0.19303684165404517,1.3643558841792096,-0.19286260851984727,28.808759583966438,2016-03-08,2016-06-22,661,740,2726,0.7797482837528604,1.0,1.0,1.0,0.0,0.6970823798627003,1.0,588.5,0.5885,30,11,308,267
tv_35_lev_1,0.35,1.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.3052852118977327,0.19688152762503433,1.451824622144167,-0.19286260851984727,13.356685191651023,2016-03-08,2016-06-22,534,225,2275,0.9027777777777778,1.0,1.0,1.0,0.0,0.8055555555555556,1.0,491.5,0.49150000000000005,20,7,261,222
tv_35_lev_1,0.35,1.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.48007469387195245,0.2062116125213223,2.004766871818097,-0.15730321187026464,6.102613228448788,2022-03-22,2022-06-09,287,101,1141,0.9055555555555556,1.0,1.0,1.0,0.0,0.8063492063492064,1.0,268.0,0.268,18,6,141,118
tv_35_lev_1,0.35,1.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,0.7653255542819892,0.21940398961796764,2.701309675246971,-0.1187470271566533,4.501415210742535,2025-10-22,2025-12-16,175,53,695,0.9193121693121693,1.0,1.0,1.0,0.0,0.8062169312169312,1.0,167.5,0.1675,8,4,89,73
tv_35_lev_1,0.35,1.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.6614439368844596,0.2033854237517213,2.5995263901481622,-0.11874702715665342,0.6614439368844596,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.0,1.0,1.0,0.0,0.7698412698412699,1.0,67.5,0.0675,4,2,38,27
tv_35_lev_1p25,0.35,1.25,0.2,80,full,2011-12-09,2026-05-08,3496,0.33897091931113943,0.23570092711699359,1.3564187835948958,-0.23699909789796003,56.37175090963411,2016-03-08,2016-12-05,665,740,2726,0.7797482837528604,1.2221875672320166,1.25,0.5594965675057209,0.0,0.8523121916921186,1.25,716.6964547595985,0.7166964547595985,30,11,308,267
tv_35_lev_1p25,0.35,1.25,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.37310996820753983,0.23929088658244368,1.4448391472294657,-0.23699909789796003,22.82611313052031,2016-03-08,2016-12-05,538,225,2275,0.9027777777777778,1.2192530694615598,1.25,0.42023809523809524,0.0,0.9823148500617644,1.25,596.4464547595985,0.5964464547595985,20,7,261,222
tv_35_lev_1p25,0.35,1.25,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.5945960842917986,0.24808319332513432,2.004932858150793,-0.18648458318558891,9.309876583449338,2022-03-22,2022-06-09,287,101,1141,0.9055555555555556,1.2031292434816159,1.2031292434816163,0.0,0.0,0.9701423106169222,1.2031292434816163,322.4386372530732,0.3224386372530732,18,6,141,118
tv_35_lev_1p25,0.35,1.25,0.2,80,last_3y,2023-03-22,2026-05-08,756,0.969831870479114,0.263951921802103,2.7014931117635195,-0.141570780345727,6.643415685483565,2025-10-22,2025-12-16,175,53,695,0.9193121693121693,1.2031292434816159,1.2031292434816163,0.0,0.0,0.9699831665370965,1.2031292434816163,201.52414828317075,0.20152414828317072,8,4,89,73
tv_35_lev_1p25,0.35,1.25,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.8326445254462223,0.244682314013569,2.5997798153928144,-0.1415707803457269,0.8326445254462223,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.2031292434816159,1.2031292434816163,0.0,0.0,0.9262185445850536,1.2031292434816163,81.2112239350091,0.08121122393500911,4,2,38,27
tv_35_lev_1p5,0.35,1.5,0.2,80,full,2011-12-09,2026-05-08,3496,0.40489853130070874,0.27749947811613307,1.3637480568213076,-0.2697238839547389,110.75857424037234,2016-03-08,2016-12-05,685,740,2726,0.7797482837528604,1.4347949255284846,1.5,0.5108695652173914,0.0,1.0016177120150802,1.5,845.8376377979245,0.8458376377979245,30,11,308,267
tv_35_lev_1p5,0.35,1.5,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.4507008263813108,0.282647614331946,1.4574773652613198,-0.2697238839547389,40.28369723884135,2016-03-08,2016-12-05,554,225,2275,0.9027777777777778,1.4359678629381303,1.5,0.401984126984127,0.0,1.1571526472462097,1.5,703.9897627139833,0.7039897627139833,20,7,261,222
tv_35_lev_1p5,0.35,1.5,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.7488939915910442,0.30335175437486006,1.9937939637371425,-0.2275513445205839,15.361285708984326,2022-03-22,2022-06-09,298,101,1141,0.9055555555555556,1.4681442917940932,1.5,0.7412698412698413,0.0,1.1833394758103162,1.5,395.6221825636038,0.3956221825636038,18,6,141,118
tv_35_lev_1p5,0.35,1.5,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.2528046208026349,0.3198187168871277,2.699897322227566,-0.17415407982055642,10.433273295311347,2025-10-22,2025-12-16,186,53,695,0.9193121693121693,1.4469071529901556,1.5,0.5687830687830688,0.0,1.1656848406362414,1.5,244.87218256360381,0.24487218256360382,8,4,89,73
tv_35_lev_1p5,0.35,1.5,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.1040530125944783,0.30271419911032005,2.6104317483593515,-0.1741540798205563,1.1040530125944783,2025-10-22,2025-12-16,75,19,229,0.9087301587301587,1.4842656984292664,1.5,0.8055555555555556,0.0,1.1486982188417232,1.5,100.39489955608647,0.10039489955608649,4,2,38,27
tv_35_lev_1p75,0.35,1.75,0.2,80,full,2011-12-09,2026-05-08,3496,0.44464169103791007,0.3111756093057133,1.3374968291140699,-0.3243808745326995,163.57164652318554,2016-03-08,2016-12-05,723,740,2726,0.7797482837528604,1.619850258452053,1.75,0.46710526315789475,0.0,1.1333181316500613,1.75,949.5663046512052,0.9495663046512053,30,11,308,267
tv_35_lev_1p75,0.35,1.75,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.4908970226797196,0.3175543878125305,1.4163154228209696,-0.3243808745326995,53.25958585228348,2016-03-08,2016-12-05,585,225,2275,0.9027777777777778,1.6279321752321343,1.75,0.48412698412698413,0.0,1.3122523798130907,1.75,788.8456537811057,0.7888456537811058,20,7,261,222
tv_35_lev_1p75,0.35,1.75,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.8419746772572219,0.33485838745888785,1.990488613751715,-0.24394685632346835,20.204023504238418,2022-03-22,2022-06-09,317,101,1141,0.9055555555555556,1.612000721796612,1.75,0.2920634920634921,0.0,1.3002143544962357,1.75,432.46157891030623,0.43246157891030623,18,6,141,118
tv_35_lev_1p75,0.35,1.75,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.4123275988385147,0.3463164948176182,2.7156992474678687,-0.19407627831899732,13.038116963141439,2024-07-15,2024-09-10,198,53,695,0.9193121693121693,1.544821565164023,1.75,0.07671957671957672,0.0,1.244889173583636,1.75,260.63353840578037,0.26063353840578035,8,4,89,73
tv_35_lev_1p75,0.35,1.75,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.279727928262985,0.3243001286928585,2.70491965804346,-0.17650806253327755,1.279727928262985,2025-10-22,2025-12-16,78,19,229,0.9087301587301587,1.584684806235239,1.7307744072493176,0.0,0.0,1.2360237659112767,1.7307744072493176,105.32948267103298,0.10532948267103298,4,2,38,27
tv_35_lev_2,0.35,2.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.4700592611385701,0.3328071921459382,1.3238141169141313,-0.36688877218673666,208.62299654473887,2016-03-08,2016-12-05,760,740,2726,0.7797482837528604,1.7451335952663178,2.0,0.36155606407322655,0.0,1.2202642677978488,2.0,1016.6362611537206,1.0166362611537207,30,11,308,267
tv_35_lev_2,0.35,2.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.5164172023791966,0.33876402042717374,1.3983500692798336,-0.36688877218673666,63.29645439898158,2016-03-08,2016-12-05,609,225,2275,0.9027777777777778,1.7503267395983686,2.0,0.32857142857142857,0.0,1.4109595548179585,2.0,840.3197297905216,0.8403197297905216,20,7,261,222
tv_35_lev_2,0.35,2.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.9038968370495952,0.3527405194830221,2.0004976441120133,-0.24512507610162448,24.015953551373066,2022-03-22,2022-06-09,332,101,1141,0.9055555555555556,1.6923026517407942,2.0,0.04523809523809524,0.0,1.3655037581272085,2.0,453.2303848783553,0.4532303848783554,18,6,141,118
tv_35_lev_2,0.35,2.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.5418145995668313,0.3637345545185294,2.7462063204620004,-0.21676181801336047,15.422210308590667,2024-07-15,2024-09-10,207,53,695,0.9193121693121693,1.6178129107625456,2.0,0.07539682539682539,0.0,1.30343594377216,2.0,271.76846261064856,0.2717684626106485,8,4,89,73
tv_35_lev_2,0.35,2.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.4371975425672603,0.33890818298483444,2.7999519769387105,-0.17650806253327755,1.4371975425672603,2025-10-22,2025-12-16,81,19,229,0.9087301587301587,1.6536571353405187,1.969995498892069,0.0,0.0,1.296051520301026,1.969995498892069,107.79157059711463,0.10779157059711462,4,2,38,27
tv_37p5_lev_1,0.375,1.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.2772450180151702,0.19303684165404517,1.3643558841792096,-0.19286260851984727,28.808759583966438,2016-03-08,2016-06-22,661,740,2726,0.7797482837528604,1.0,1.0,1.0,0.0,0.6970823798627003,1.0,588.5,0.5885,30,11,308,267
tv_37p5_lev_1,0.375,1.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.3052852118977327,0.19688152762503433,1.451824622144167,-0.19286260851984727,13.356685191651023,2016-03-08,2016-06-22,534,225,2275,0.9027777777777778,1.0,1.0,1.0,0.0,0.8055555555555556,1.0,491.5,0.49150000000000005,20,7,261,222
tv_37p5_lev_1,0.375,1.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.48007469387195245,0.2062116125213223,2.004766871818097,-0.15730321187026464,6.102613228448788,2022-03-22,2022-06-09,287,101,1141,0.9055555555555556,1.0,1.0,1.0,0.0,0.8063492063492064,1.0,268.0,0.268,18,6,141,118
tv_37p5_lev_1,0.375,1.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,0.7653255542819892,0.21940398961796764,2.701309675246971,-0.1187470271566533,4.501415210742535,2025-10-22,2025-12-16,175,53,695,0.9193121693121693,1.0,1.0,1.0,0.0,0.8062169312169312,1.0,167.5,0.1675,8,4,89,73
tv_37p5_lev_1,0.375,1.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.6614439368844596,0.2033854237517213,2.5995263901481622,-0.11874702715665342,0.6614439368844596,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.0,1.0,1.0,0.0,0.7698412698412699,1.0,67.5,0.0675,4,2,38,27
tv_37p5_lev_1p25,0.375,1.25,0.2,80,full,2011-12-09,2026-05-08,3496,0.3483224962101361,0.24039937497572786,1.3634668266034293,-0.23699909789796003,62.187500820922104,2016-03-08,2016-12-05,663,740,2726,0.7797482837528604,1.243095233117179,1.25,0.9631006864988558,0.0,0.8690739813021595,1.25,733.6594056950846,0.7336594056950847,30,11,308,267
tv_37p5_lev_1p25,0.375,1.25,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.3864321714235097,0.2456847119006485,1.452791937113439,-0.23699909789796003,25.241356052832664,2016-03-08,2016-12-05,536,225,2275,0.9027777777777778,1.2482583075308165,1.25,0.9801587301587301,0.0,1.0055685073937894,1.25,613.4094056950846,0.6134094056950847,20,7,261,222
tv_37p5_lev_1p25,0.375,1.25,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.6218633880244833,0.25774402120186246,2.004971157953402,-0.19309185199804868,10.222028070812248,2022-03-22,2022-06-09,287,101,1141,0.9055555555555556,1.25,1.25,1.0,0.0,1.007936507936508,1.25,335.0,0.335,18,6,141,118
tv_37p5_lev_1p25,0.375,1.25,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.0197356895485532,0.274230137187701,2.701535437071338,-0.1467759644332577,7.239172946234973,2025-10-22,2025-12-16,175,53,695,0.9193121693121693,1.25,1.25,1.0,0.0,1.007771164021164,1.25,209.375,0.209375,8,4,89,73
tv_37p5_lev_1p25,0.375,1.25,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.8741411433468274,0.2542105065767073,2.599838291880787,-0.1467759644332577,0.8741411433468274,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.25,1.25,1.0,0.0,0.9623015873015873,1.25,84.375,0.084375,4,2,38,27
tv_37p5_lev_1p5,0.375,1.5,0.2,80,full,2011-12-09,2026-05-08,3496,0.4121015876985803,0.28256210780643437,1.362476972523871,-0.2804647920794381,118.97550395174285,2016-03-08,2016-12-05,679,740,2726,0.7797482837528604,1.4642552583694488,1.5,0.8152173913043478,0.0,1.0244167542965783,1.5,862.4494226808981,0.8624494226808983,30,11,308,267
tv_37p5_lev_1p5,0.375,1.5,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.4612505946439305,0.2885997373437225,1.4584432934672165,-0.2804647920794382,43.38610222372054,2016-03-08,2016-12-05,549,225,2275,0.9027777777777778,1.472172043989351,1.5,0.8095238095238095,0.0,1.1864036352098692,1.5,719.5616606147546,0.7195616606147546,20,7,261,222
tv_37p5_lev_1p5,0.375,1.5,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.7569852538981763,0.3051424591428904,1.9990543251673607,-0.22755134452058412,15.743281644915069,2022-03-22,2022-06-09,293,101,1141,0.9055555555555556,1.4807496460893563,1.5,0.7873015873015873,0.0,1.1934358937776304,1.5,398.1646744724228,0.3981646744724228,18,6,141,118
tv_37p5_lev_1p5,0.375,1.5,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.2702024061582566,0.32261779577699234,2.703209397325172,-0.17415407982055653,10.700212215080741,2025-10-22,2025-12-16,181,53,695,0.9193121693121693,1.4679160768155939,1.5,0.6455026455026455,0.0,1.1825122039150981,1.5,247.41467447242277,0.2474146744724228,8,4,89,73
tv_37p5_lev_1p5,0.375,1.5,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.1086949835601572,0.3050270859629874,2.600150196323317,-0.17415407982055653,1.1086949835601572,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.5,1.5,1.0,0.0,1.1547619047619047,1.5,101.25,0.10125,4,2,38,27
tv_37p5_lev_1p75,0.375,1.75,0.2,80,full,2011-12-09,2026-05-08,3496,0.45813101769395925,0.3177117636197286,1.3456879194196416,-0.3215176474052225,186.21994653509495,2016-03-08,2016-12-05,707,740,2726,0.7797482837528604,1.6520935064743358,1.75,0.42219679633867274,0.0,1.1565044948190883,1.75,971.2999934016586,0.9712999934016585,30,11,308,267
tv_37p5_lev_1p75,0.375,1.75,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.5098199432780885,0.325112842858526,1.429539519377027,-0.3215176474052225,60.55333338688927,2016-03-08,2016-12-05,574,225,2275,0.9027777777777778,1.664595599775177,1.75,0.44166666666666665,0.0,1.34126575775109,1.75,810.2236007924171,0.8102236007924171,20,7,261,222
tv_37p5_lev_1p75,0.375,1.75,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.8640298879707855,0.3442936350692607,1.9797159513436118,-0.25754065406716586,21.504240368356495,2022-03-22,2022-06-09,309,101,1141,0.9055555555555556,1.6628628146464999,1.75,0.2150793650793651,0.0,1.3396416342420423,1.75,447.75301395411617,0.44775301395411615,18,6,141,118
tv_37p5_lev_1p75,0.375,1.75,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.4640778690765446,0.3590084782362708,2.691245791520376,-0.19608829509965353,13.961091687461398,2024-07-15,2024-09-10,194,53,695,0.9193121693121693,1.6128882472761952,1.75,0.24338624338624337,0.0,1.2984787490145728,1.75,272.7970154249932,0.27279701542499324,8,4,89,73
tv_37p5_lev_1p75,0.375,1.75,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.3166130549879917,0.3387505856589773,2.651058278925588,-0.18818619656717495,1.3166130549879917,2025-10-22,2025-12-16,79,19,229,0.9087301587301587,1.6584864639657904,1.75,0.3888888888888889,0.0,1.2897068556116478,1.75,111.28291325163234,0.11128291325163234,4,2,38,27
tv_37p5_lev_2,0.375,2.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.48819764928295184,0.34277204376443965,1.3307965166106401,-0.36479107840459846,247.49831112385291,2016-03-08,2016-12-05,738,740,2726,0.7797482837528604,1.7842754505107559,2.0,0.19994279176201374,0.0,1.2475520638797843,2.0,1044.9244684268986,1.0449244684268986,30,11,308,267
tv_37p5_lev_2,0.375,2.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.5366142155506357,0.3487054469227983,1.4060407887685782,-0.36479107840459846,72.39195664377057,2016-03-08,2016-12-05,598,225,2275,0.9027777777777778,1.7869582362164915,2.0,0.07103174603174603,0.0,1.4408642960194817,2.0,865.1795310245178,0.8651795310245178,20,7,261,222
tv_37p5_lev_2,0.375,2.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.9416233405024215,0.36826264973195855,1.9842488766954114,-0.25959784822449283,26.59465192604969,2022-03-22,2022-06-09,326,101,1141,0.9055555555555556,1.7668878429357384,2.0,0.10793650793650794,0.0,1.4260345119283462,2.0,474.0629010724456,0.4740629010724456,18,6,141,118
tv_37p5_lev_2,0.375,2.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.619618053159357,0.3797631113550962,2.7248785492945804,-0.21440753791561507,16.97686363890899,2024-07-15,2024-09-10,203,53,695,0.9193121693121693,1.686929265573707,2.0,0.12037037037037036,0.0,1.3597573373506324,2.0,284.55330237607143,0.28455330237607146,8,4,89,73
tv_37p5_lev_2,0.375,2.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.458875741591735,0.35265404937254197,2.72928830627404,-0.18818619656717483,1.458875741591735,2025-10-22,2025-12-16,80,19,229,0.9087301587301587,1.728271736495363,1.9334581240653512,0.0,0.0,1.349998082620083,1.9334581240653512,114.49643301803042,0.11449643301803042,4,2,38,27
tv_40_lev_1,0.4,1.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.2772450180151702,0.19303684165404517,1.3643558841792096,-0.19286260851984727,28.808759583966438,2016-03-08,2016-06-22,661,740,2726,0.7797482837528604,1.0,1.0,1.0,0.0,0.6970823798627003,1.0,588.5,0.5885,30,11,308,267
tv_40_lev_1,0.4,1.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.3052852118977327,0.19688152762503433,1.451824622144167,-0.19286260851984727,13.356685191651023,2016-03-08,2016-06-22,534,225,2275,0.9027777777777778,1.0,1.0,1.0,0.0,0.8055555555555556,1.0,491.5,0.49150000000000005,20,7,261,222
tv_40_lev_1,0.4,1.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.48007469387195245,0.2062116125213223,2.004766871818097,-0.15730321187026464,6.102613228448788,2022-03-22,2022-06-09,287,101,1141,0.9055555555555556,1.0,1.0,1.0,0.0,0.8063492063492064,1.0,268.0,0.268,18,6,141,118
tv_40_lev_1,0.4,1.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,0.7653255542819892,0.21940398961796764,2.701309675246971,-0.1187470271566533,4.501415210742535,2025-10-22,2025-12-16,175,53,695,0.9193121693121693,1.0,1.0,1.0,0.0,0.8062169312169312,1.0,167.5,0.1675,8,4,89,73
tv_40_lev_1,0.4,1.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.6614439368844596,0.2033854237517213,2.5995263901481622,-0.11874702715665342,0.6614439368844596,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.0,1.0,1.0,0.0,0.7698412698412699,1.0,67.5,0.0675,4,2,38,27
tv_40_lev_1p25,0.4,1.25,0.2,80,full,2011-12-09,2026-05-08,3496,0.3492229200989534,0.2406147829629201,1.3652322968026878,-0.23699909789796003,62.77542722908173,2016-03-08,2016-12-05,663,740,2726,0.7797482837528604,1.2437310447164254,1.25,0.9702517162471396,0.0,0.8696196473903344,1.25,734.2783971725798,0.7342783971725798,30,11,308,267
tv_40_lev_1p25,0.4,1.25,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.3877168038822567,0.2459766050083846,1.4551202726135,-0.23699909789796003,25.48551804703946,2016-03-08,2016-12-05,536,225,2275,0.9027777777777778,1.249140369971676,1.25,0.9900793650793651,0.0,1.0063255108240512,1.25,614.0283971725798,0.6140283971725798,20,7,261,222
tv_40_lev_1p25,0.4,1.25,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.6218633880244848,0.2577440212018625,2.0049711579534066,-0.19309185199804846,10.222028070812305,2022-03-22,2022-06-09,287,101,1141,0.9055555555555556,1.25,1.25,1.0,0.0,1.007936507936508,1.25,335.0,0.335,18,6,141,118
tv_40_lev_1p25,0.4,1.25,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.0197356895485559,0.27423013718770106,2.701535437071338,-0.14677596443325724,7.239172946235007,2025-10-22,2025-12-16,175,53,695,0.9193121693121693,1.25,1.25,1.0,0.0,1.007771164021164,1.25,209.375,0.209375,8,4,89,73
tv_40_lev_1p25,0.4,1.25,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.8741411433468318,0.2542105065767073,2.5998382918807925,-0.14677596443325724,0.8741411433468318,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.25,1.25,1.0,0.0,0.9623015873015873,1.25,84.375,0.084375,4,2,38,27
tv_40_lev_1p5,0.4,1.5,0.2,80,full,2011-12-09,2026-05-08,3496,0.4160070594818446,0.2855157915108752,1.3609832397421087,-0.2804647920794382,123.66167246365909,2016-03-08,2016-12-05,674,740,2726,0.7797482837528604,1.476815513510857,1.5,0.9050343249427918,0.0,1.0342250156267907,1.5,870.8484297691502,0.8708484297691503,30,11,308,267
tv_40_lev_1p5,0.4,1.5,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.46582323660699143,0.2919790849576568,1.455603896101643,-0.2804647920794382,44.79478449243806,2016-03-08,2016-12-05,545,225,2275,0.9027777777777778,1.4865918191027738,1.5,0.9297619047619048,0.0,1.1980563319181654,1.5,727.5005242032887,0.7275005242032888,20,7,261,222
tv_40_lev_1p5,0.4,1.5,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.7692768004647901,0.30865488045129646,2.00233676436667,-0.227551344520584,16.337198213530264,2022-03-22,2022-06-09,291,101,1141,0.9055555555555556,1.4979413065307285,1.5,0.973015873015873,0.0,1.2077982376895013,1.5,401.6922030231244,0.40169220302312447,18,6,141,118
tv_40_lev_1p5,0.4,1.5,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.2967339504460735,0.3280964683803989,2.6988847664373425,-0.17415407982055708,11.115241361589828,2025-10-22,2025-12-16,179,53,695,0.9193121693121693,1.4965688442178808,1.5,0.955026455026455,0.0,1.2064494437682167,1.5,250.9422030231244,0.2509422030231244,8,4,89,73
tv_40_lev_1p5,0.4,1.5,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.108694983560159,0.30502708596298755,2.600150196323319,-0.1741540798205572,1.108694983560159,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.5,1.5,1.0,0.0,1.1547619047619047,1.5,101.25,0.10125,4,2,38,27
tv_40_lev_1p75,0.4,1.75,0.2,80,full,2011-12-09,2026-05-08,3496,0.46964871849389445,0.3235878732945681,1.3514342357774751,-0.3225075826800855,207.812310402034,2016-03-08,2016-12-05,696,740,2726,0.7797482837528604,1.678711653621983,1.75,0.674771167048055,0.0,1.1762348878843827,1.75,989.0876885335251,0.9890876885335251,30,11,308,267
