date,strategy_return,buy_hold_return,strategy_nav,buy_hold_nav,strategy_scale,strategy_vs_cost,annual_rebalance_cost
2021-04-21,0.0038337815,0.0027421257,8.2662198402,7.5015952863,1.4039514500,0.0000000000,0.0000000000
2021-04-22,-0.0130083692,-0.0092227176,8.1586898006,7.4324101912,1.4039514500,0.0000000000,0.0000000000
2021-04-23,0.0073187000,0.0058658665,8.2184008039,7.4760077170,1.2637964345,0.0000840930,0.0000000000
2021-04-26,0.0095115017,0.0075116365,8.2965701369,7.5321647691,1.2637964345,0.0000000000,0.0000000000
2021-04-27,0.0003184955,0.0002830814,8.2992125574,7.5342969845,1.2637964345,0.0000000000,0.0000000000
2021-04-28,-0.0001596523,-0.0001408254,8.2978875689,7.5332359642,1.2637964345,0.0000000000,0.0000000000
2021-04-29,0.0002952216,0.0002418821,8.3003372844,7.5350581189,1.2637964345,0.0000000000,0.0000000000
2021-04-30,0.0013428410,0.0010513703,8.3114833175,7.5429802554,1.4402528386,0.0001058738,0.0000000000
2021-05-03,0.0025709371,0.0017971896,8.3328516182,7.5565364211,1.4402528386,0.0000000000,0.0000000000
2021-05-04,-0.0181335772,-0.0126117825,8.1817472099,7.4612350274,1.4402528386,0.0000000000,0.0000000000
2021-05-05,0.0108999784,0.0076135956,8.2709280775,7.5180418533,1.4402528386,0.0000000000,0.0000000000
2021-05-06,0.0074666088,0.0051963648,8.3326838616,7.5571083412,1.4402528386,0.0000000000,0.0000000000
2021-05-07,0.0116733118,0.0080838122,8.4299538786,7.6181985859,1.4402528386,0.0000000000,0.0000000000
2021-05-10,-0.0164057248,-0.0113787344,8.2916543750,7.5315131279,1.4402528386,0.0000000000,0.0000000000
2021-05-11,-0.0031167359,-0.0021518899,8.2658114783,7.5153061409,1.4402528386,0.0000000000,0.0000000000
2021-05-12,-0.0390337510,-0.0271233382,7.9431658516,7.3114659506,1.4402528386,0.0000000000,0.0000000000
2021-05-13,0.0054464664,0.0058798124,7.9864280372,7.3544559987,0.9738890075,0.0002798183,0.0000000000
2021-05-14,0.0124803927,0.0128150052,8.0861017955,7.4487033908,0.9738890075,0.0000000000,0.0000000000
2021-05-17,-0.0096873282,-0.0099499904,8.0077690737,7.3745888637,0.9738890075,0.0000000000,0.0000000000
2021-05-18,-0.0044994836,-0.0046201195,7.9717382478,7.3405173815,0.9738890075,0.0000000000,0.0000000000
2021-05-19,-0.0118416420,-0.0121561946,7.8773397770,7.2512846239,0.9738890075,0.0000000000,0.0000000000
2021-05-20,0.0145671086,0.0149576682,7.9920898413,7.3597469333,0.9738890075,0.0000000000,0.0000000000
2021-05-21,-0.0053719044,-0.0064320701,7.9491570991,7.3124085248,0.8242036340,0.0000898112,0.0000000000
2021-05-24,0.0086005796,0.0104583619,8.0175244572,7.3888843397,0.8242036340,0.0000000000,0.0000000000
2021-05-25,0.0006192662,0.0007513509,8.0224894389,7.3944359849,0.8242036340,0.0000000000,0.0000000000
2021-05-26,0.0023249549,0.0028208501,8.0411413652,7.4152945806,0.8242036340,0.0000000000,0.0000000000
2021-05-27,-0.0007140155,-0.0008896563,8.0353998657,7.4086975172,0.8242036340,0.0000000000,0.0000000000
2021-05-28,-0.0020221063,-0.0024534062,8.0191514328,7.3905209726,0.8242036340,0.0000000000,0.0000000000
2021-06-01,0.0017248142,0.0021160481,8.0329829793,7.4061596708,0.8242036340,0.0000000000,0.0000000000
2021-06-02,0.0029571540,0.0035878924,8.0567377470,7.4327321752,0.8242036340,0.0000000000,0.0000000000
2021-06-03,-0.0040145775,-0.0048708563,8.0243933492,7.3965284048,0.8242036340,0.0000000000,0.0000000000
2021-06-04,0.0070550972,0.0061535894,8.0810062240,7.4420436035,1.1863253348,0.0002172730,0.0000000000
2021-06-07,-0.0049515531,-0.0042019427,8.0409926927,7.4107725627,1.1863253348,0.0000000000,0.0000000000
2021-06-08,0.0003853619,0.0003555159,8.0440913852,7.4134072098,1.2883840056,0.0000612352,0.0000000000
2021-06-09,0.0065216156,0.0050707393,8.0965518572,7.4509986653,1.2883840056,0.0000000000,0.0000000000
2021-06-10,0.0056298973,0.0040986309,8.1421346129,7.4815375590,1.3926730946,0.0000625735,0.0000000000
2021-06-11,0.0005379639,0.0004511595,8.1465147874,7.4849129257,1.5000000000,0.0000643961,0.0000000000
2021-06-14,0.0087192187,0.0057896853,8.2175460315,7.5282482162,1.5000000000,0.0000000000,0.0000000000
2021-06-15,-0.0037592612,-0.0024929466,8.1866541293,7.5094806952,1.5000000000,0.0000000000,0.0000000000
2021-06-16,-0.0142731793,-0.0094658667,8.0698045471,7.4383969517,1.5000000000,0.0000000000,0.0000000000
2021-06-17,-0.0055162738,-0.0037006430,8.0252892955,7.4108700999,1.5000000000,0.0000000000,0.0000000000
2021-06-18,-0.0162917530,-0.0108115825,7.8945432647,7.3307468663,1.5000000000,0.0000000000,0.0000000000
2021-06-21,0.0036731312,0.0024256270,7.9235409579,7.3485285237,1.5000000000,0.0000000000,0.0000000000
2021-06-22,0.0068426250,0.0045749775,7.9777587776,7.3821478767,1.5000000000,0.0000000000,0.0000000000
2021-06-23,0.0025397483,0.0017063930,7.9980202767,7.3947447223,1.5000000000,0.0000000000,0.0000000000
2021-06-24,0.0084795588,0.0057026253,8.0658399598,7.4369141809,1.5000000000,0.0000000000,0.0000000000
2021-06-25,-0.0053726742,-0.0035685553,8.0225048295,7.4103751414,1.5000000000,0.0000000000,0.0000000000
2021-06-28,0.0112835736,0.0074992553,8.1130273533,7.4659474362,1.5000000000,0.0000000000,0.0000000000
2021-06-29,0.0032278433,0.0021651230,8.1392149340,7.4821121309,1.5000000000,0.0000000000,0.0000000000
2021-06-30,-0.0011311191,-0.0007408519,8.1300085128,7.4765689941,1.5000000000,0.0000000000,0.0000000000
2021-07-01,0.0003311924,0.0002703811,8.1327011100,7.4785905170,1.5000000000,0.0000000000,0.0000000000
2021-07-02,0.0106318109,0.0070647468,8.2191664500,7.5314248651,1.5000000000,0.0000000000,0.0000000000
2021-07-06,-0.0008304485,-0.0005768622,8.2123408553,7.5270802710,1.5000000000,0.0000000000,0.0000000000
2021-07-07,0.0016570102,0.0011179010,8.2259487875,7.5354948013,1.5000000000,0.0000000000,0.0000000000
2021-07-08,-0.0095287709,-0.0063028251,8.1475656060,7.4879998954,1.5000000000,0.0000000000,0.0000000000
2021-07-09,0.0130217502,0.0086943943,8.2536611704,7.5531035193,1.5000000000,0.0000000000,0.0000000000
2021-07-12,0.0013546510,0.0009163282,8.2648420005,7.5600246408,1.5000000000,0.0000000000,0.0000000000
2021-07-13,-0.0030570058,-0.0020247764,8.2395763304,7.5447172815,1.5000000000,0.0000000000,0.0000000000
2021-07-14,0.0034697465,0.0022899345,8.2681655711,7.5619941898,1.5000000000,0.0000000000,0.0000000000
2021-07-15,-0.0071183994,-0.0046959107,8.2093094666,7.5264837401,1.5000000000,0.0000000000,0.0000000000
2021-07-16,-0.0103419085,-0.0068813781,8.1244095396,7.4746911595,1.5000000000,0.0000000000,0.0000000000
2021-07-19,-0.0155474042,-0.0103881659,7.9980960610,7.3970428275,1.5000000000,0.0000000000,0.0000000000
2021-07-20,0.0102488735,0.0068458099,8.0800675359,7.4476815762,1.5000000000,0.0000000000,0.0000000000
2021-07-21,0.0139325748,0.0093016107,8.1926436812,7.5169570109,1.5000000000,0.0000000000,0.0000000000
2021-07-22,0.0050193040,0.0033958915,8.2337650507,7.5424837815,1.5000000000,0.0000000000,0.0000000000
2021-07-23,0.0116929196,0.0077720499,8.3300418037,7.6011043421,1.5000000000,0.0000000000,0.0000000000
2021-07-26,0.0093460954,0.0062804191,8.4078951694,7.6488424632,1.5000000000,0.0000000000,0.0000000000
2021-07-27,-0.0018153801,-0.0012334832,8.3926316439,7.6394077444,1.5000000000,0.0000000000,0.0000000000
2021-07-28,0.0055726280,0.0037283129,8.4394006583,7.6678898467,1.5000000000,0.0000000000,0.0000000000
2021-07-29,0.0066311077,0.0044704273,8.4953632329,7.7021685907,1.5000000000,0.0000000000,0.0000000000
2021-07-30,-0.0014568346,-0.0009944529,8.4829868937,7.6945091469,1.5000000000,0.0000000000,0.0000000000
2021-08-02,-0.0081461072,-0.0054175106,8.4138835733,7.6528240620,1.5000000000,0.0000000000,0.0000000000
2021-08-03,0.0037815375,0.0025342525,8.4457009895,7.6722182506,1.5000000000,0.0000000000,0.0000000000
2021-08-04,0.0001744260,0.0001295115,8.4471741392,7.6732118911,1.5000000000,0.0000000000,0.0000000000
2021-08-05,0.0081307402,0.0054337210,8.5158559172,7.7149059833,1.5000000000,0.0000000000,0.0000000000
2021-08-06,-0.0030498503,-0.0019835447,8.4898838311,7.6996031222,1.5000000000,0.0000000000,0.0000000000
2021-08-09,0.0034471916,0.0023113553,8.5191500874,7.7173996403,1.5000000000,0.0000000000,0.0000000000
2021-08-10,-0.0013936620,-0.0009523378,8.5072772715,7.7100500687,1.5000000000,0.0000000000,0.0000000000
2021-08-11,0.0049120018,0.0032878954,8.5490650328,7.7353999067,1.5000000000,0.0000000000,0.0000000000
2021-08-12,-0.0008685709,-0.0005658198,8.5416395637,7.7310230647,1.5000000000,0.0000000000,0.0000000000
2021-08-13,0.0128070038,0.0085876914,8.6510323740,7.7974147046,1.5000000000,0.0000000000,0.0000000000
2021-08-16,-0.0029754066,-0.0020433573,8.6252920355,7.7814818001,1.5000000000,0.0000000000,0.0000000000
2021-08-17,-0.0120033338,-0.0079889950,8.5217597761,7.7193155808,1.5000000000,0.0000000000,0.0000000000
2021-08-18,-0.0090850010,-0.0060434399,8.4443395796,7.6726643614,1.5000000000,0.0000000000,0.0000000000
2021-08-19,0.0033047224,0.0022893722,8.4722457779,7.6902299462,1.5000000000,0.0000000000,0.0000000000
2021-08-20,0.0117121334,0.0078213165,8.5714738508,7.7503776682,1.5000000000,0.0000000000,0.0000000000
2021-08-23,0.0162906265,0.0108006647,8.7111085295,7.8340868986,1.5000000000,0.0000000000,0.0000000000
2021-08-24,0.0002683638,0.0001921367,8.7134462759,7.8355921144,1.5000000000,0.0000000000,0.0000000000
2021-08-25,0.0034691000,0.0023259609,8.7436740926,7.8538173950,1.5000000000,0.0000000000,0.0000000000
2021-08-26,-0.0108823715,-0.0072051557,8.6485221830,7.7972294181,1.5000000000,0.0000000000,0.0000000000
2021-08-27,0.0182276851,0.0121650176,8.8061647220,7.8920828510,1.5000000000,0.0000000000,0.0000000000
2021-08-30,0.0006950028,0.0004765627,8.8122850312,7.8958439235,1.5000000000,0.0000000000,0.0000000000
2021-08-31,-0.0006078489,-0.0004285322,8.8069284934,7.8924602999,1.5000000000,0.0000000000,0.0000000000
2021-09-01,0.0055727682,0.0037284063,8.8560074645,7.9218865988,1.5000000000,0.0000000000,0.0000000000
2021-09-02,0.0033665499,0.0023305905,8.8858216553,7.9403492728,1.5000000000,0.0000000000,0.0000000000
2021-09-03,0.0047813866,0.0031278381,8.9283082036,7.9651853997,1.5000000000,0.0000000000,0.0000000000
2021-09-07,-0.0137292578,-0.0091396110,8.8057291588,7.8923867036,1.5000000000,0.0000000000,0.0000000000
2021-09-08,-0.0041655012,-0.0027637733,8.7690488836,7.8705739361,1.5000000000,0.0000000000,0.0000000000
2021-09-09,-0.0017727014,-0.0011685734,8.7535039785,7.8613765927,1.5000000000,0.0000000000,0.0000000000
2021-09-10,-0.0100792610,-0.0066697487,8.6652751271,7.8089431865,1.5000000000,0.0000000000,0.0000000000
2021-09-13,0.0033700719,0.0022599421,8.6944777271,7.8265909459,1.5000000000,0.0000000000,0.0000000000
2021-09-14,0.0020324870,0.0013316917,8.7121491399,7.8370135521,1.5000000000,0.0000000000,0.0000000000
2021-09-15,0.0093312266,0.0062340452,8.7934441777,7.8858698492,1.5000000000,0.0000000000,0.0000000000
2021-09-16,-0.0070152203,-0.0046270549,8.7317562292,7.8493814964,1.5000000000,0.0000000000,0.0000000000
2021-09-17,-0.0120640436,-0.0080659954,8.6264159413,7.7860684217,1.5000000000,0.0000000000,0.0000000000
2021-09-20,-0.0266148690,-0.0176934874,8.3968250107,7.6483057183,1.5000000000,0.0000000000,0.0000000000
2021-09-21,-0.0024873066,-0.0016815040,8.3759395327,7.6354450617,1.5000000000,0.0000000000,0.0000000000
2021-09-22,0.0159141323,0.0106226491,8.5092353427,7.7165537149,1.5000000000,0.0000000000,0.0000000000
2021-09-23,0.0100277906,0.0075822643,8.5945641729,7.7750626650,1.3417814311,0.0000949311,0.0000000000
2021-09-24,-0.0045507926,-0.0034094098,8.5554520942,7.7485542905,1.3417814311,0.0000000000,0.0000000000
2021-09-27,-0.0033091863,-0.0024561553,8.5271405095,7.7295226381,1.3417814311,0.0000000000,0.0000000000
2021-09-28,-0.0247283304,-0.0184193693,8.3162785612,7.5871497062,1.3417814311,0.0000000000,0.0000000000
2021-09-29,0.0001022300,0.0002023536,8.3171287343,7.5886849934,1.1606933266,0.0001086529,0.0000000000
2021-09-30,0.0015092408,0.0013057863,8.3296812839,7.5985941945,1.1606933266,0.0000000000,0.0000000000
2021-10-01,0.0157449375,0.0135706081,8.4608315955,7.7017117384,1.1606933266,0.0000000000,0.0000000000
2021-10-04,-0.0066250586,-0.0062928480,8.4047780901,7.6532460367,1.0427639661,0.0000707576,0.0000000000
2021-10-05,0.0104214922,0.0100002068,8.4923684199,7.7297800796,1.0427639661,0.0000000000,0.0000000000
2021-10-06,0.0076538913,0.0073416310,8.5573680846,7.7865292729,1.0427639661,0.0000000000,0.0000000000
2021-10-07,0.0031146642,0.0029885586,8.5840214130,7.8097997719,1.0427639661,0.0000000000,0.0000000000
2021-10-08,-0.0014183805,-0.0013585850,8.5718460043,7.7991894948,1.0427639661,0.0000000000,0.0000000000
2021-10-11,0.0012604818,0.0012104166,8.5826506602,7.8086297629,1.0427639661,0.0000000000,0.0000000000
2021-10-12,-0.0030717715,-0.0025168143,8.5562867188,7.7889768921,1.1839430261,0.0000847074,0.0000000000
2021-10-13,0.0101816281,0.0086059272,8.6434036483,7.8560082600,1.1839430261,0.0000000000,0.0000000000
2021-10-14,0.0129341080,0.0109138184,8.7551983642,7.9417473072,1.1839430261,0.0000000000,0.0000000000
2021-10-15,0.0104424483,0.0088431771,8.8466240701,8.0119775855,1.1839430261,0.0000000000,0.0000000000
2021-10-18,0.0032005635,0.0026925237,8.8749382522,8.0335500253,1.1839430261,0.0000000000,0.0000000000
2021-10-19,0.0094242194,0.0079661930,8.9585776171,8.0975468355,1.1839430261,0.0000000000,0.0000000000
2021-10-20,0.0078987303,0.0054054705,9.0293390054,8.1413178859,1.5000000000,0.0001896342,0.0000000000
2021-10-21,-0.0076744730,-0.0051030878,8.9600435869,8.0997720258,1.5000000000,0.0000000000,0.0000000000
2021-10-22,-0.0041748591,-0.0027700119,8.9226366678,8.0773355612,1.5000000000,0.0000000000,0.0000000000
2021-10-25,0.0126869063,0.0085075356,9.0358373232,8.1460537810,1.5000000000,0.0000000000,0.0000000000
2021-10-26,-0.0054656484,-0.0037034358,8.9864506133,8.1158853937,1.5000000000,0.0000000000,0.0000000000
2021-10-27,-0.0071488889,-0.0047526984,8.9222074761,8.0773130379,1.5000000000,0.0000000000,0.0000000000
2021-10-28,0.0139140907,0.0093622017,9.0463518805,8.1529344716,1.5000000000,0.0000000000,0.0000000000
2021-10-29,0.0028917971,0.0019410923,9.0725120949,8.1687600696,1.5000000000,0.0000000000,0.0000000000
2021-11-01,0.0022236535,0.0014956632,9.0926862179,8.1809777831,1.5000000000,0.0000000000,0.0000000000
2021-11-02,0.0077414371,0.0051012879,9.1630766768,8.2227113060,1.5000000000,0.0000000000,0.0000000000
2021-11-03,0.0024217550,0.0016277308,9.1852674034,8.2360956668,1.5000000000,0.0000000000,0.0000000000
2021-11-04,0.0046652521,0.0031599347,9.2281189917,8.2621211915,1.5000000000,0.0000000000,0.0000000000
2021-11-05,0.0058401127,0.0039066360,9.2820122469,8.2943982916,1.5000000000,0.0000000000,0.0000000000
2021-11-08,0.0149412465,0.0100104291,9.4206970798,8.3774287772,1.5000000000,0.0000000000,0.0000000000
2021-11-09,-0.0030575154,-0.0020980138,9.3918931533,8.3598528159,1.5000000000,0.0000000000,0.0000000000
2021-11-10,-0.0144849716,-0.0096434202,9.2558518480,8.2792352424,1.5000000000,0.0000000000,0.0000000000
2021-11-11,0.0030079168,0.0020550445,9.2836926798,8.2962494391,1.5000000000,0.0000000000,0.0000000000
2021-11-12,0.0059963230,0.0040107762,9.3393607002,8.3295238390,1.5000000000,0.0000000000,0.0000000000
2021-11-15,-0.0023160614,-0.0015308134,9.3177301672,8.3167728920,1.5000000000,0.0000000000,0.0000000000
2021-11-16,-0.0047138469,-0.0031658722,9.2738078137,8.2904430518,1.5000000000,0.0000000000,0.0000000000
2021-11-17,0.0000188839,0.0000258168,9.2739829393,8.2906570843,1.5000000000,0.0000000000,0.0000000000
2021-11-18,-0.0030740171,-0.0019995781,9.2454745568,8.2740792678,1.5000000000,0.0000000000,0.0000000000
2021-11-19,-0.0000857150,-0.0000439158,9.2446820808,8.2737159047,1.5000000000,0.0000000000,0.0000000000
2021-11-22,-0.0144716925,-0.0096345675,9.1108958847,8.1940022306,1.5000000000,0.0000000000,0.0000000000
2021-11-23,0.0010572979,0.0006815576,9.1205288155,8.1995869154,1.5000000000,0.0000000000,0.0000000000
2021-11-24,-0.0009090094,-0.0005562396,9.1122381691,8.1950259803,1.5000000000,0.0000000000,0.0000000000
2021-11-26,-0.0306917747,-0.0204844907,8.8325674085,8.0271550467,1.5000000000,0.0000000000,0.0000000000
2021-11-29,0.0198310152,0.0150470348,9.0077261873,8.1479399284,1.3280466731,0.0001031720,0.0000000000
2021-11-30,-0.0155051062,-0.0134574837,8.8680604360,8.0382891597,1.1447339767,0.0001099876,0.0000000000
2021-12-01,-0.0088015091,-0.0076698171,8.7900081218,7.9766369517,1.1447339767,0.0000000000,0.0000000000
2021-12-02,0.0073113588,0.0063919673,8.8542750249,8.0276233547,1.1447339767,0.0000000000,0.0000000000
2021-12-03,-0.0114192672,-0.0099843174,8.7531656930,7.9474730151,1.1447339767,0.0000000000,0.0000000000
2021-12-06,0.0024056313,0.0021064936,8.7742225826,7.9642143158,1.1447339767,0.0000000000,0.0000000000
2021-12-07,0.0184366246,0.0161106147,8.9359896305,8.0925227039,1.1447339767,0.0000000000,0.0000000000
2021-12-08,0.0022906335,0.0024908930,8.9564587080,8.1126803120,0.9619561887,0.0001096667,0.0000000000
2021-12-09,-0.0116238867,-0.0120792579,8.8523498471,8.0146851546,0.9619561887,0.0000000000,0.0000000000
2021-12-10,0.0057068340,0.0059281949,8.9028687382,8.0621977700,0.9619561887,0.0000000000,0.0000000000
2021-12-13,-0.0070325652,-0.0073106918,8.8402587331,8.0032575269,0.9619561887,0.0000000000,0.0000000000
2021-12-14,-0.0067258255,-0.0069918210,8.7808006959,7.9473001830,0.9619561887,0.0000000000,0.0000000000
2021-12-15,0.0142438921,0.0148072150,8.9058734740,8.0649775658,0.9619561887,0.0000000000,0.0000000000
2021-12-16,-0.0071128753,-0.0083850876,8.8425271062,7.9973520227,0.8372237834,0.0000748394,0.0000000000
2021-12-17,-0.0067693165,-0.0081067449,8.7826692414,7.9325195301,0.8372237834,0.0000000000,0.0000000000
2021-12-20,-0.0052528839,-0.0062528596,8.7365348997,7.8829185996,0.8372237834,0.0000000000,0.0000000000
2021-12-21,0.0158620076,0.0160117860,8.8751138827,8.0091382049,0.9966423815,0.0000956512,0.0000000000
2021-12-22,0.0079990815,0.0080260299,8.9461066421,8.0734197873,0.9966423815,0.0000000000,0.0000000000
2021-12-23,0.0077590256,0.0077851652,9.0155197124,8.1362726941,0.9966423815,0.0000000000,0.0000000000
2021-12-27,0.0094914256,0.0095230345,9.1010898466,8.2137546996,0.9966423815,0.0000000000,0.0000000000
2021-12-28,-0.0064191952,-0.0064404541,9.0426681741,8.1608543896,0.9966423815,0.0000000000,0.0000000000
2021-12-29,-0.0014450290,-0.0014498972,9.0296012566,8.1490219899,0.9966423815,0.0000000000,0.0000000000
2021-12-30,0.0004867172,0.0004879900,9.0339961192,8.1529986308,0.9966423815,0.0000000000,0.0000000000
2021-12-31,-0.0032918320,-0.0033029220,9.0042577213,8.1260699122,0.9966423815,0.0000000000,0.0001131653
2022-01-03,0.0012560539,0.0012606525,9.0155675547,8.1363140623,0.9966423815,0.0000000000,0.0000000000
2022-01-04,-0.0017870678,-0.0015388809,8.9994561245,8.1237932441,1.1076162481,0.0000665843,0.0000000000
2022-01-05,-0.0188925195,-0.0170530624,8.8294337240,7.9852576908,1.1076162481,0.0000000000,0.0000000000
2022-01-06,-0.0028093754,-0.0025325603,8.8046285303,7.9650345445,1.1076162481,0.0000000000,0.0000000000
2022-01-07,-0.0051472381,-0.0046432757,8.7593090110,7.9280506932,1.1076162481,0.0000000000,0.0000000000
2022-01-10,-0.0004312482,-0.0003960757,8.7555315749,7.9249105848,1.1076162481,0.0000000000,0.0000000000
2022-01-11,0.0124534828,0.0112366939,8.8645684368,8.0139603793,1.1076162481,0.0000000000,0.0000000000
2022-01-12,0.0050560482,0.0045793193,8.9093881218,8.0506588628,1.1076162481,0.0000000000,0.0000000000
2022-01-13,-0.0163722251,-0.0124609117,8.7635216139,7.9503403139,1.3009859199,0.0001160218,0.0000000000
2022-01-14,0.0015929286,0.0012335817,8.7774812776,7.9601477083,1.3009859199,0.0000000000,0.0000000000
2022-01-18,-0.0173734742,-0.0133954859,8.6249859329,7.8535176617,1.3009859199,0.0000000000,0.0000000000
2022-01-19,-0.0039242973,-0.0029566275,8.5911389238,7.8302977351,1.3009859199,0.0000000000,0.0000000000
2022-01-20,-0.0104355321,-0.0080120684,8.5014858177,7.7675608538,1.3009859199,0.0000000000,0.0000000000
2022-01-21,-0.0223239334,-0.0171752626,8.3116992142,7.6341509566,1.3009859199,0.0000000000,0.0000000000
2022-01-24,0.0025264672,0.0022318724,8.3326984493,7.6511894072,1.1770934528,0.0000743355,0.0000000000
2022-01-25,-0.0088410168,-0.0075378122,8.2590289220,7.5935161781,1.1770934528,0.0000000000,0.0000000000
2022-01-26,-0.0061159015,-0.0051732848,8.2085175148,7.5542327561,1.1770934528,0.0000000000,0.0000000000
2022-01-27,-0.0062346429,-0.0052742823,8.1573403395,7.5143895999,1.1770934528,0.0000000000,0.0000000000
2022-01-28,0.0185569727,0.0144210819,8.3087158815,7.6227552281,1.2878301938,0.0000664420,0.0000000000
2022-01-31,0.0167956900,0.0156911145,8.4482664975,7.7423647529,1.0796665744,0.0001248982,0.0000000000
2022-02-01,0.0044986339,0.0048267002,8.4862721556,7.7797348261,0.9493704406,0.0000781777,0.0000000000
2022-02-02,0.0034346595,0.0036120189,8.5154196107,7.8078353755,0.9493704406,0.0000000000,0.0000000000
2022-02-03,-0.0160502471,-0.0169062006,8.3787450219,7.6758345447,0.9493704406,0.0000000000,0.0000000000
2022-02-04,0.0084278860,0.0088890020,8.4493601300,7.7440650536,0.9493704406,0.0000000000,0.0000000000
2022-02-07,0.0015910952,0.0016759477,8.4628038661,7.7570437013,0.9493704406,0.0000000000,0.0000000000
2022-02-08,0.0048142991,0.0050651914,8.5035463352,7.7963346125,0.9493704406,0.0000000000,0.0000000000
2022-02-09,0.0110027094,0.0115953314,8.5971083843,7.8867356961,0.9493704406,0.0000000000,0.0000000000
2022-02-10,-0.0131883401,-0.0138916692,8.4837267954,7.7771757731,0.9493704406,0.0000000000,0.0000000000
2022-02-11,-0.0093350815,-0.0098329178,8.4045305141,7.7007034428,0.9493704406,0.0000000000,0.0000000000
2022-02-14,-0.0008914968,-0.0009332192,8.3970379023,7.6935169989,0.9493704406,0.0000000000,0.0000000000
2022-02-15,0.0101978762,0.0107300505,8.4826698553,7.7760688251,0.9493704406,0.0000000000,0.0000000000
2022-02-16,0.0018704001,0.0019701478,8.4985358418,7.7913888301,0.9493704406,0.0000000000,0.0000000000
2022-02-17,-0.0137543398,-0.0144820016,8.3816440924,7.6785539243,0.9493704406,0.0000000000,0.0000000000
2022-02-18,-0.0046524847,-0.0049064524,8.3426486211,7.6408794652,0.9493704406,0.0000000000,0.0000000000
2022-02-22,-0.0068912234,-0.0072587297,8.2851575656,7.5854163865,0.9493704406,0.0000000000,0.0000000000
2022-02-23,-0.0107998983,-0.0113700009,8.1956787066,7.4991701951,0.9493704406,0.0000000000,0.0000000000
2022-02-24,0.0098920121,0.0104195493,8.2767504596,7.5773081686,0.9493704406,0.0000000000,0.0000000000
2022-02-25,0.0105745965,0.0111385356,8.3642737560,7.6617082858,0.9493704406,0.0000000000,0.0000000000
2022-02-28,0.0068434971,0.0072084581,8.4215146389,7.7169373891,0.9493704406,0.0000000000,0.0000000000
2022-03-01,-0.0013217372,-0.0014050571,8.4103836093,7.7060946517,0.9493704406,0.0000000000,0.0000000000
2022-03-02,0.0070091670,0.0073829632,8.4693333925,7.7629884647,0.9493704406,0.0000000000,0.0000000000
2022-03-03,-0.0048012297,-0.0050631284,8.4286701774,7.7236834571,0.9493704406,0.0000000000,0.0000000000
2022-03-04,-0.0045082384,-0.0047486610,8.3906717229,7.6870063026,0.9493704406,0.0000000000,0.0000000000
2022-03-07,-0.0183716285,-0.0164500292,8.2365214190,7.5605548245,1.1106643352,0.0000967763,0.0000000000
2022-03-08,0.0042167640,0.0038005681,8.2712528862,7.5892892282,1.1106643352,0.0000000000,0.0000000000
2022-03-09,0.0102971377,0.0092751057,8.3564231162,7.6596806882,1.1106643352,0.0000000000,0.0000000000
2022-03-10,-0.0092762591,-0.0083480376,8.2789067701,7.5957373855,1.1106643352,0.0000000000,0.0000000000
2022-03-11,-0.0104647901,-0.0094290762,8.1922697488,7.5241165987,1.1106643352,0.0000000000,0.0000000000
2022-03-14,-0.0123031178,-0.0110623747,8.0914792887,7.4408820019,1.1106643352,0.0000000000,0.0000000000
2022-03-15,0.0086692273,0.0077876148,8.1616261621,7.4988287250,1.1106643352,0.0000000000,0.0000000000
2022-03-16,0.0219605040,0.0197981449,8.3408595859,7.6472916225,1.1106643352,0.0000000000,0.0000000000
2022-03-17,0.0096004790,0.0105202764,8.4209358329,7.7277432440,0.9232574095,0.0001124442,0.0000000000
2022-03-18,0.0074471258,0.0080752610,8.4836476012,7.7901467877,0.9232574095,0.0000000000,0.0000000000
2022-03-21,0.0003032896,0.0003284995,8.4862206035,7.7927058472,0.9232574095,0.0000000000,0.0000000000
2022-03-22,0.0072147333,0.0078144331,8.5474464217,7.8536014260,0.9232574095,0.0000000000,0.0000000000
2022-03-23,-0.0023213382,-0.0025324649,8.5276049082,7.8337124562,0.9232574095,0.0000000000,0.0000000000
2022-03-24,0.0097841482,0.0105974218,8.6110402584,7.9167296114,0.9232574095,0.0000000000,0.0000000000
2022-03-25,0.0002945924,0.0003372489,8.6135770052,7.9193995194,0.9232574095,0.0000000000,0.0000000000
2022-03-28,0.0022415954,0.0024279203,8.6328851601,7.9386271906,0.9232574095,0.0000000000,0.0000000000
2022-03-29,0.0111011741,0.0101927246,8.7287203214,8.0195434311,1.0999153019,0.0001059947,0.0000000000
2022-03-30,-0.0022434504,-0.0020161918,8.7091378704,8.0033744930,1.0999153019,0.0000000000,0.0000000000
2022-03-31,-0.0122821233,-0.0111628217,8.6021711654,7.9140342506,1.0999153019,0.0000000000,0.0000000000
2022-04-01,0.0015296350,0.0013942891,8.6153293475,7.9250687021,1.0999153019,0.0000000000,0.0000000000
2022-04-04,0.0105984372,0.0096293972,8.7066383742,8.0013823362,1.0999153019,0.0000000000,0.0000000000
2022-04-05,-0.0172901369,-0.0136348167,8.5560994044,7.8922849545,1.2622889152,0.0000974242,0.0000000000
2022-04-06,-0.0122526920,-0.0113156911,8.4512641535,7.8029782955,1.0717552925,0.0001143202,0.0000000000
2022-04-07,0.0029356371,0.0027417495,8.4760739984,7.8243721075,1.0717552925,0.0000000000,0.0000000000
