candidate,segment,start,end,rows,ann_return,ann_vol,max_dd,sharpe_repo,total,trades,cost_sum,turnover_sum,cash_days,half_position_days,overheat_days,avg_final_exposure,max_final_exposure,scan_family,cap_159915.SZ,cap_159941.SZ,cap_513030.SH,cap_513520.SH,cap_159985.SZ,cap_518880.SH
focus_159915_SZ_12__513030_SH_6,last_10y,2016-05-16,2026-05-15,2427,0.4074405321968875,0.2466766050347801,-0.1821640444508078,1.508898989353244,25.885788698122994,1647,0.5479610031890083,547.9610031890081,217,432,45,1.009437625309525,1.5,focus_159915_513030_2d,12.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_6,last_5y,2021-05-17,2026-05-15,1211,0.6610206211877907,0.25360527612093514,-0.18054057908721122,2.1276208360241693,10.455773587046846,956,0.29882001187043783,298.82001187043784,89,223,34,0.9690850768389835,1.5,focus_159915_513030_2d,12.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_6,last_3y,2023-05-15,2026-05-15,727,0.9751411993162877,0.2639900411711795,-0.1655059970021453,2.7109726039404274,6.124874137446557,605,0.18068839757710353,180.68839757710353,53,155,24,0.8887547716128286,1.5,focus_159915_513030_2d,12.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_6,last_1y,2025-05-15,2026-05-15,243,0.898507127929814,0.23917396447543401,-0.11080072943359554,2.802100124891399,0.8555340916518022,205,0.061026800283339566,61.026800283339554,18,54,19,0.8364195473295701,1.5,focus_159915_513030_2d,12.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_7,full,2011-12-09,2026-05-15,3501,0.3705043287070191,0.24462242218986838,-0.24946557545371795,1.410674667617101,78.73702055601903,2106,0.6696155187990566,669.6155187990565,680,523,83,0.8761339518477061,1.5,focus_159915_513030_2d,12.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_7,from_2020,2020-01-02,2026-05-15,1540,0.5795859048509651,0.258534695314541,-0.180540579087211,1.8979648593367062,15.34255139682115,1274,0.36838847354234755,368.3884735423475,106,304,40,0.931508873889655,1.5,focus_159915_513030_2d,12.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_7,last_10y,2016-05-16,2026-05-15,2427,0.3973821638605364,0.24668661648508763,-0.1821640444508078,1.4797781368937788,24.09133272008262,1654,0.5448479489174995,544.8479489174995,217,430,45,1.0084548766037766,1.5,focus_159915_513030_2d,12.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_7,last_5y,2021-05-17,2026-05-15,1211,0.6400798715772626,0.2533515710410187,-0.180540579087211,2.0793444826376204,9.778186343481016,963,0.29509168979811007,295.09168979811005,89,220,34,0.9661639101030625,1.5,focus_159915_513030_2d,12.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_7,last_3y,2023-05-15,2026-05-15,727,0.9338368199705598,0.2636389760669299,-0.1655059970021453,2.6338936180300525,5.703451368319501,612,0.17696007550477566,176.96007550477566,53,152,24,0.8838888391269952,1.5,focus_159915_513030_2d,12.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_7,last_1y,2025-05-15,2026-05-15,243,0.861042721327191,0.2344844421523015,-0.11080072943359576,2.76828203064363,0.8202128987799964,212,0.0599839420637007,59.9839420637007,18,54,19,0.8153483659314992,1.4379937903918552,focus_159915_513030_2d,12.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_8,full,2011-12-09,2026-05-15,3501,0.3744610885983273,0.244567128736894,-0.24946557545371795,1.4227339166910293,81.99546940990473,2106,0.6684854458593792,668.4854458593792,680,523,83,0.8747611501555941,1.5,focus_159915_513030_2d,12.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_8,from_2020,2020-01-02,2026-05-15,1540,0.5899724642588247,0.25840096392867906,-0.180540579087211,1.9242083839451796,16.010388839168627,1274,0.36725840060267023,367.25840060267024,106,304,40,0.9283879786142756,1.5,focus_159915_513030_2d,12.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_8,last_10y,2016-05-16,2026-05-15,2427,0.4032055287631289,0.24660614558413982,-0.1821640444508078,1.4970566357645105,25.116688618435735,1654,0.5437178759778223,543.7178759778222,217,430,45,1.0064745804669477,1.5,focus_159915_513030_2d,12.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_8,last_5y,2021-05-17,2026-05-15,1211,0.6538062876542812,0.25317319999166105,-0.180540579087211,2.113596946525078,10.218636321333005,963,0.2939616168584327,293.96161685843276,89,220,34,0.9621951415447765,1.5,focus_159915_513030_2d,12.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_8,last_3y,2023-05-15,2026-05-15,727,0.9608719732118312,0.2633178982495722,-0.1655059970021453,2.6896168507069222,5.977387530918323,612,0.17583000256509834,175.83000256509834,53,152,24,0.8772778642658061,1.5,focus_159915_513030_2d,12.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_8,last_1y,2025-05-15,2026-05-15,243,0.8569623339974832,0.23420907414530276,-0.11080072943359554,2.761868382450614,0.8163644121313198,212,0.05991617081871596,59.91617081871597,18,54,19,0.8130818339061701,1.4379937903918543,focus_159915_513030_2d,12.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_10,full,2011-12-09,2026-05-15,3501,0.37537594475163316,0.24456029728480785,-0.24946557545371795,1.4254907475110286,82.76624990181476,2106,0.6684459633928354,668.4459633928353,680,523,83,0.8747338952868109,1.5,focus_159915_513030_2d,12.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_10,from_2020,2020-01-02,2026-05-15,1540,0.59237940488608,0.25838279192204455,-0.18054057908721077,1.9301902349619506,16.168364641585992,1274,0.36721891813612634,367.2189181361263,106,304,40,0.9283260180327108,1.5,focus_159915_513030_2d,12.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_10,last_10y,2016-05-16,2026-05-15,2427,0.40455302615492306,0.24659604275815886,-0.1821640444508078,1.5010050714888064,25.359234798889975,1654,0.5436783935112783,543.6783935112783,217,430,45,1.0064352647291601,1.5,focus_159915_513030_2d,12.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_10,last_5y,2021-05-17,2026-05-15,1211,0.6538062876542801,0.253173199991661,-0.18054057908721077,2.113596946525074,10.218636321332967,963,0.2939616168584326,293.9616168584326,89,220,34,0.9621951415447758,1.5,focus_159915_513030_2d,12.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_10,last_3y,2023-05-15,2026-05-15,727,0.9608719732118292,0.26331789824957197,-0.16550599700214552,2.689616850706915,5.9773875309183016,612,0.17583000256509823,175.83000256509825,53,152,24,0.8772778642658056,1.5,focus_159915_513030_2d,12.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_10,last_1y,2025-05-15,2026-05-15,243,0.8569623339974832,0.23420907414530256,-0.11080072943359565,2.7618683824506163,0.8163644121313198,212,0.0599161708187159,59.9161708187159,18,54,19,0.8130818339061691,1.437993790391852,focus_159915_513030_2d,12.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_12,full,2011-12-09,2026-05-15,3501,0.3790572020654943,0.24448438127730027,-0.24946557545371795,1.4367831897091061,85.93540574702705,2106,0.667992868527569,667.9928685275689,680,521,84,0.8745013014144114,1.5,focus_159915_513030_2d,12.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_12,from_2020,2020-01-02,2026-05-15,1540,0.6020852271747095,0.258205344566826,-0.18054057908721088,1.9548716937633752,16.817900978958058,1274,0.36676582327086,366.76582327086,106,302,41,0.9277972445604569,1.5,focus_159915_513030_2d,12.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_12,last_10y,2016-05-16,2026-05-15,2427,0.4099791814213045,0.24648606719913743,-0.1821640444508078,1.5171987598123486,26.356492323682374,1654,0.543225298646012,543.2252986460119,217,428,46,1.006099743036836,1.5,focus_159915_513030_2d,12.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_12,last_5y,2021-05-17,2026-05-15,1211,0.6538062876542796,0.25317319999166094,-0.180540579087211,2.113596946525075,10.218636321332953,963,0.2939616168584326,293.96161685843254,89,220,34,0.9621951415447759,1.5,focus_159915_513030_2d,12.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_12,last_3y,2023-05-15,2026-05-15,727,0.9608719732118278,0.2633178982495719,-0.16550599700214552,2.6896168507069165,5.977387530918288,612,0.1758300025650982,175.8300025650982,53,152,24,0.8772778642658056,1.5,focus_159915_513030_2d,12.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_12,last_1y,2025-05-15,2026-05-15,243,0.856962333997483,0.23420907414530262,-0.11080072943359465,2.7618683824506154,0.8163644121313196,212,0.05991617081871589,59.91617081871589,18,54,19,0.8130818339061691,1.4379937903918518,focus_159915_513030_2d,12.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_15,full,2011-12-09,2026-05-15,3501,0.37933462446312816,0.24447253422212034,-0.24946557545371795,1.4376646158661965,86.1786881963537,2106,0.667949549020902,667.9495490209019,680,522,85,0.8740901090708398,1.5,focus_159915_513030_2d,12.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_15,from_2020,2020-01-02,2026-05-15,1540,0.6028180042403282,0.25817877704307945,-0.18054057908721088,1.956820408833204,16.867763086976908,1274,0.366722503764193,366.722503764193,106,303,42,0.9268624494988698,1.5,focus_159915_513030_2d,12.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_15,last_10y,2016-05-16,2026-05-15,2427,0.4103883606735852,0.24646901135464327,-0.1821640444508078,1.518465304597453,26.433047490133863,1654,0.543181979139345,543.181979139345,217,429,47,1.0055065891864676,1.5,focus_159915_513030_2d,12.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_15,last_5y,2021-05-17,2026-05-15,1211,0.6547682862726503,0.25313846909400567,-0.180540579087211,2.116153503884157,10.250030864199653,963,0.29391829735176556,293.91829735176555,89,221,35,0.9610063848190582,1.5,focus_159915_513030_2d,12.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_15,last_3y,2023-05-15,2026-05-15,727,0.9627723199926312,0.26325977534910133,-0.16550599700214552,2.6938410510004327,5.996913245600779,612,0.1757866830584312,175.7866830584312,53,153,25,0.8752976931587297,1.5,focus_159915_513030_2d,12.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_15,last_1y,2025-05-15,2026-05-15,243,0.8567932678828347,0.23420490415327372,-0.11080072943359487,2.7615238065808407,0.816204948040709,212,0.05991433363092846,59.91433363092846,18,54,19,0.8130160956736759,1.4379937903918505,focus_159915_513030_2d,12.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_inf,full,2011-12-09,2026-05-15,3501,0.3762881064359753,0.2441058752205422,-0.24946557545371795,1.4303767258474118,83.54136948290977,2103,0.6652216728703312,665.2216728703312,680,520,88,0.8731234059547909,1.5,focus_159915_513030_2d,12.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_inf,from_2020,2020-01-02,2026-05-15,1540,0.5947812870638751,0.25740116610855185,-0.18054057908721088,1.9423639813588953,16.327229764767115,1271,0.3639946276136222,363.99462761362224,106,301,45,0.9246647692330989,1.5,focus_159915_513030_2d,12.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_inf,last_10y,2016-05-16,2026-05-15,2427,0.40589694979167823,0.2459454124919077,-0.1821640444508078,1.5081719483326321,25.603146386901244,1651,0.5404541029887742,540.4541029887741,217,427,50,1.0041120990301893,1.5,focus_159915_513030_2d,12.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_inf,last_5y,2021-05-17,2026-05-15,1211,0.6547682862726496,0.25313846909400556,-0.18054057908721077,2.1161535038841546,10.25003086419963,963,0.29391829735176533,293.9182973517653,89,221,35,0.9610063848190575,1.5,focus_159915_513030_2d,12.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_inf,last_3y,2023-05-15,2026-05-15,727,0.9627723199926306,0.2632597753491014,-0.16550599700214508,2.693841051000432,5.996913245600772,612,0.17578668305843106,175.7866830584311,53,153,25,0.8752976931587291,1.5,focus_159915_513030_2d,12.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_12__513030_SH_inf,last_1y,2025-05-15,2026-05-15,243,0.8567932678828338,0.23420490415327377,-0.11080072943359487,2.761523806580838,0.8162049480407083,212,0.05991433363092843,59.91433363092842,18,54,19,0.8130160956736752,1.43799379039185,focus_159915_513030_2d,12.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_3,full,2011-12-09,2026-05-15,3501,0.3625143247851075,0.2437614364708058,-0.2494655754537174,1.3907828450403636,72.51591892362177,2056,0.6809080671388281,680.9080671388281,678,532,97,0.874356805077448,1.5,focus_159915_513030_2d,15.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_3,from_2020,2020-01-02,2026-05-15,1540,0.5696113587504381,0.2582796839587684,-0.18054057908721055,1.8749849320746006,14.721988663086208,1231,0.37823126230290827,378.2312623029083,106,319,43,0.9345765576447586,1.5,focus_159915_513030_2d,15.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_3,last_10y,2016-05-16,2026-05-15,2427,0.39225432436728314,0.24600026456705765,-0.1821640444508078,1.4682322452855376,23.218472992028346,1615,0.5606079066764011,560.6079066764012,216,449,49,1.0092553811764795,1.5,focus_159915_513030_2d,15.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_3,last_5y,2021-05-17,2026-05-15,1211,0.62285046640929,0.2533026527627792,-0.18054057908721033,2.0379398109376474,9.244836607024942,921,0.30478371454908926,304.7837145490892,89,234,36,0.9723613617725584,1.5,focus_159915_513030_2d,15.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_3,last_3y,2023-05-15,2026-05-15,727,0.9765206372001478,0.2643199171840934,-0.1655059970021452,2.710551300306779,6.139238980698185,596,0.1765749113464194,176.57491134641936,53,158,26,0.8840686121639193,1.5,focus_159915_513030_2d,15.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_3,last_1y,2025-05-15,2026-05-15,243,0.9197608238595694,0.2408277548408407,-0.10711481853745153,2.83078365611171,0.8755608384539315,196,0.05677013101195649,56.77013101195648,18,53,21,0.8285848659650591,1.5,focus_159915_513030_2d,15.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_4,full,2011-12-09,2026-05-15,3501,0.3707604191126326,0.24419908297985926,-0.2494655754537174,1.4134673324976323,78.94426728312875,2056,0.6792707636031394,679.2707636031394,678,531,97,0.874035969181089,1.5,focus_159915_513030_2d,15.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_4,from_2020,2020-01-02,2026-05-15,1540,0.5922797535518987,0.2584609461195771,-0.1805405790872101,1.9294246348621387,16.161799921400803,1235,0.38259395876721963,382.59395876721965,106,321,43,0.9323861378569973,1.5,focus_159915_513030_2d,15.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_4,last_10y,2016-05-16,2026-05-15,2427,0.40442539135613154,0.24662224300912672,-0.18216404445080814,1.500490917091547,25.33617461920675,1615,0.5589706031407125,558.9706031407126,216,448,49,1.0087925684557737,1.5,focus_159915_513030_2d,15.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_4,last_5y,2021-05-17,2026-05-15,1211,0.6521258990676471,0.25353601058886627,-0.18054057908721,2.1069463068259253,10.163963801074173,925,0.30898038417471957,308.9803841747196,89,237,36,0.9691964974927205,1.5,focus_159915_513030_2d,15.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_4,last_3y,2023-05-15,2026-05-15,727,0.9830920239688867,0.2643194798339991,-0.1655059970021452,2.7231478083370324,6.207930242779291,597,0.17770910391008649,177.7091039100865,53,160,26,0.8823192198611032,1.5,focus_159915_513030_2d,15.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_4,last_1y,2025-05-15,2026-05-15,243,0.9487380192476722,0.24068884930044618,-0.10711481853745175,2.894690692507468,0.9028524790738643,197,0.058992428495508356,58.99242849550834,18,55,21,0.8233736813696119,1.5,focus_159915_513030_2d,15.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_5,full,2011-12-09,2026-05-15,3501,0.37277779961123114,0.2442791172451222,-0.2494655754537174,1.4190926079094002,80.59444209362945,2080,0.6789920157981633,678.9920157981633,678,533,97,0.8718059595327292,1.5,focus_159915_513030_2d,15.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_5,from_2020,2020-01-02,2026-05-15,1540,0.5976121672591919,0.25862481221351713,-0.18054057908721044,1.941275554852208,16.51604633450321,1259,0.3823152109622434,382.31521096224344,106,323,43,0.9273164860525119,1.5,focus_159915_513030_2d,15.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_5,last_10y,2016-05-16,2026-05-15,2427,0.4074079475133221,0.24673568198680243,-0.18216404445080814,1.50849622490622,25.87979448637807,1639,0.5586918553357363,558.6918553357364,216,450,49,1.00557573129924,1.5,focus_159915_513030_2d,15.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_5,last_5y,2021-05-17,2026-05-15,1211,0.6636044682127624,0.2537976922592871,-0.18054057908721044,2.132321742025109,10.54166410890339,949,0.3064529838445179,306.4529838445179,89,237,36,0.9635260972840185,1.5,focus_159915_513030_2d,15.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_5,last_3y,2023-05-15,2026-05-15,727,0.9928477362818571,0.26427495225446096,-0.16550599700214552,2.7421794423927923,6.310701666197602,597,0.1786167997947271,178.61679979472711,53,157,26,0.8833958945825159,1.5,focus_159915_513030_2d,15.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_5,last_1y,2025-05-15,2026-05-15,243,0.9478913523458634,0.2405621419150235,-0.10711481853745108,2.894279231059942,0.9020552679546492,197,0.05896717396993975,58.96717396993975,18,55,21,0.8225839791712621,1.5,focus_159915_513030_2d,15.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_6,full,2011-12-09,2026-05-15,3501,0.3756626134725094,0.2442534802371465,-0.2494655754537174,1.4278255216699105,83.00913627301429,2084,0.6660698373823368,666.0698373823368,678,517,97,0.872639380846486,1.5,focus_159915_513030_2d,15.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_6,from_2020,2020-01-02,2026-05-15,1540,0.6052547665793853,0.258558293404459,-0.18054057908721033,1.9602099181028492,17.034413689490766,1263,0.3693930325464171,369.3930325464171,106,307,43,0.9292111665846305,1.5,focus_159915_513030_2d,15.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_6,last_10y,2016-05-16,2026-05-15,2427,0.4116763138820978,0.2466978021099929,-0.18216404445080814,1.5209877176356454,26.675271256901702,1643,0.54576967691991,545.7696769199099,216,434,49,1.0067779595726074,1.5,focus_159915_513030_2d,15.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_6,last_5y,2021-05-17,2026-05-15,1211,0.6718754306866215,0.2537364542830697,-0.18054057908721044,2.152368049434854,10.820036469837898,953,0.29664024795140803,296.640247951408,89,223,36,0.965373459897512,1.5,focus_159915_513030_2d,15.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_6,last_3y,2023-05-15,2026-05-15,727,0.9966887589594922,0.26417067189043714,-0.1655059970021452,2.750473255269728,6.351426030525532,602,0.1785086336580738,178.5086336580738,53,155,26,0.8825721469689196,1.5,focus_159915_513030_2d,15.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_6,last_1y,2025-05-15,2026-05-15,243,0.9611468877204887,0.2397886184054171,-0.10711481853745153,2.931220345692662,0.9145351003751621,202,0.05884703636430983,58.84703636430983,18,54,21,0.8179225591973819,1.5,focus_159915_513030_2d,15.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_7,full,2011-12-09,2026-05-15,3501,0.36873732738081566,0.24425315433099865,-0.2494655754537174,1.4071704820879543,77.3205684816823,2091,0.6629923765479255,662.9923765479255,678,515,97,0.8719504569677315,1.5,focus_159915_513030_2d,15.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_7,from_2020,2020-01-02,2026-05-15,1540,0.5869422700359475,0.25858485497239325,-0.18054057908721044,1.9156503001201666,15.813237167496833,1270,0.3663155717120057,366.31557171200575,106,305,43,0.9276449831433842,1.5,focus_159915_513030_2d,15.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_7,last_10y,2016-05-16,2026-05-15,2427,0.4014363416109381,0.24670030524320335,-0.18216404445080814,1.4914697784189666,24.801276788291055,1650,0.5426922160854986,542.6922160854986,216,432,49,1.0057841719749478,1.5,focus_159915_513030_2d,15.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_7,last_5y,2021-05-17,2026-05-15,1211,0.6504950701296934,0.25346547384933643,-0.18054057908721033,2.1035418324598196,10.111105698994095,960,0.292942929235676,292.94292923567605,89,220,36,0.9624883001651079,1.5,focus_159915_513030_2d,15.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_7,last_3y,2023-05-15,2026-05-15,727,0.9543365692517793,0.2637941960403259,-0.16550599700214497,2.672567904235232,5.910509275664371,609,0.17481131494234176,174.81131494234177,53,152,26,0.8777661931368134,1.5,focus_159915_513030_2d,15.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_7,last_1y,2025-05-15,2026-05-15,243,0.920689897743945,0.23502474242686086,-0.10711481853745186,2.8969902643437875,0.8764360968067297,209,0.05783518150126707,57.83518150126706,18,54,21,0.7970308201090253,1.437993790391847,focus_159915_513030_2d,15.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_8,full,2011-12-09,2026-05-15,3501,0.37268898579245024,0.2441978415063901,-0.2494655754537174,1.4192472858926695,80.5211341013308,2091,0.6618623036082483,661.8623036082482,678,515,97,0.8705776552756196,1.5,focus_159915_513030_2d,15.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_8,from_2020,2020-01-02,2026-05-15,1540,0.5973772011871761,0.25845068165753643,-0.18054057908721044,1.941901202969874,16.500309157351865,1270,0.3651854987723284,365.18549877232846,106,305,43,0.9245240878680048,1.5,focus_159915_513030_2d,15.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_8,last_10y,2016-05-16,2026-05-15,2427,0.40727660164575075,0.24661964523071528,-0.18216404445080814,1.5087522900983503,25.855644511004314,1650,0.5415621431458213,541.5621431458212,216,432,49,1.003803875838119,1.5,focus_159915_513030_2d,15.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_8,last_5y,2021-05-17,2026-05-15,1211,0.6643086547351063,0.253286354585475,-0.18054057908721033,2.137802248546486,10.565160407557634,960,0.29181285629599873,291.8128562959987,89,220,36,0.9585195316068221,1.5,focus_159915_513030_2d,15.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_8,last_3y,2023-05-15,2026-05-15,727,0.9816583102017442,0.2634710975856849,-0.16550599700214497,2.7283263627246597,6.192906847984422,609,0.1736812420026645,173.68124200266453,53,152,26,0.8711552182756248,1.5,focus_159915_513030_2d,15.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_8,last_1y,2025-05-15,2026-05-15,243,0.9164787323401391,0.23475122336194393,-0.1071148185374523,2.890719588427768,0.8724687371256172,209,0.057767410256282355,57.76741025628236,18,54,21,0.7947642880836967,1.4379937903918472,focus_159915_513030_2d,15.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_10,full,2011-12-09,2026-05-15,3501,0.37360383243412376,0.24419106155103626,-0.2494655754537174,1.4220113912862842,81.27919608094177,2091,0.6618225196713166,661.8225196713166,678,515,97,0.870551554630351,1.5,focus_159915_513030_2d,15.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_10,from_2020,2020-01-02,2026-05-15,1540,0.5997984491965331,0.2584325010715557,-0.18054057908721133,1.9478907364623574,16.66304387822972,1270,0.3651457148353968,365.1457148353968,106,305,43,0.9244647512711965,1.5,focus_159915_513030_2d,15.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_10,last_10y,2016-05-16,2026-05-15,2427,0.4086297393010079,0.24660956472154255,-0.18216404445080814,1.5127058553432111,26.10537414573235,1650,0.5415223592088897,541.5223592088896,216,432,49,1.0037662250927193,1.5,focus_159915_513030_2d,15.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_10,last_5y,2021-05-17,2026-05-15,1211,0.6643086547351096,0.2532863545854756,-0.18054057908721133,2.137802248546489,10.565160407557745,960,0.2918128562959992,291.81285629599915,89,220,36,0.9585195316068235,1.5,focus_159915_513030_2d,15.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_10,last_3y,2023-05-15,2026-05-15,727,0.9816583102017507,0.26347109758568543,-0.1655059970021453,2.728326362724664,6.1929068479844895,609,0.17368124200266483,173.68124200266482,53,152,26,0.8711552182756263,1.5,focus_159915_513030_2d,15.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_10,last_1y,2025-05-15,2026-05-15,243,0.9164787323401498,0.23475122336194434,-0.10711481853745197,2.8907195884277863,0.8724687371256272,209,0.05776741025628247,57.76741025628247,18,54,21,0.7947642880836984,1.4379937903918525,focus_159915_513030_2d,15.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_12,full,2011-12-09,2026-05-15,3501,0.3772937971460033,0.24411443600320207,-0.2494655754537174,1.433362769279068,84.40367827735129,2091,0.6613656492266775,661.3656492266775,678,513,98,0.8703349319074424,1.5,focus_159915_513030_2d,15.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_12,from_2020,2020-01-02,2026-05-15,1540,0.6095852269788844,0.2582531968827255,-0.18054057908721088,1.9726771057998636,17.33378288347763,1270,0.3646888443907577,364.6888443907577,106,303,44,0.9239722862368437,1.5,focus_159915_513030_2d,15.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_12,last_10y,2016-05-16,2026-05-15,2427,0.4140915650154189,0.24649847591798296,-0.18216404445080814,1.5289661681817563,27.134677578182586,1650,0.5410654887642506,541.0654887642505,216,430,50,1.003453742129018,1.5,focus_159915_513030_2d,15.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_15__513030_SH_12,last_5y,2021-05-17,2026-05-15,1211,0.6643086547351065,0.253286354585475,-0.180540579087211,2.137802248546487,10.56516040755764,960,0.2918128562959987,291.81285629599864,89,220,36,0.9585195316068221,1.5,focus_159915_513030_2d,15.0,5.0,12.0,5.0,5.0,5.0
