candidate,segment,r2_threshold,switch_buffer,r2_enabled,buffer_enabled,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,held_day_avg_weight,holding_days,holding_day_ratio,avg_turnover,turnover_total,cost_total,trade_days,buffer_blocked_days
r2_0.30_buffer_1.03,last_10y,0.3,1.03,True,True,2016-04-21,2026-09-02,2520,0.31787336038101865,0.22319216935529537,1.3477634340653821,-0.20002824823999976,0.8773809523809524,1.0,2211,0.8773809523809524,0.2126984126984127,536.0,0.536,319,17
r2_0.30_buffer_1.03,last_1y,0.3,1.03,True,True,2025-08-20,2026-09-02,252,0.594872630798085,0.30312915648945327,1.6923304496431493,-0.13001365903288176,0.8809523809523809,1.0,222,0.8809523809523809,0.3412698412698413,86.0,0.08600000000000001,51,1
r2_0.30_buffer_1.03,last_3y,0.3,1.03,True,True,2023-07-24,2026-09-02,756,0.6130544274730934,0.27562219573310315,1.8711084203707387,-0.1548616382533342,0.9007936507936508,1.0,681,0.9007936507936508,0.24867724867724866,188.0,0.188,107,5
r2_0.30_buffer_1.03,last_5y,0.3,1.03,True,True,2021-06-25,2026-09-02,1260,0.49468559991466154,0.2502222476323039,1.7301482513359954,-0.19344603698376772,0.8944444444444445,1.0,1127,0.8944444444444445,0.23333333333333334,294.0,0.294,171,8
r2_0.30_buffer_1.05,full,0.3,1.05,True,True,2011-12-09,2026-09-02,3578,0.26693360539432476,0.21444245863828018,1.2102016311161408,-0.26958850533694034,0.7554499720514254,1.0,2703,0.7554499720514254,0.1785913918390162,639.0,0.639,398,27
r2_0.30_buffer_1.05,last_10y,0.3,1.05,True,True,2016-04-21,2026-09-02,2520,0.31839582358235474,0.22300851395115842,1.3504692964910148,-0.19526319015380744,0.8773809523809524,1.0,2211,0.8773809523809524,0.2119047619047619,534.0,0.534,318,25
r2_0.30_buffer_1.05,last_1y,0.3,1.05,True,True,2025-08-20,2026-09-02,252,0.6000196280492804,0.30295656511231955,1.7037753629961947,-0.13001365903288165,0.8809523809523809,1.0,222,0.8809523809523809,0.3412698412698413,86.0,0.08600000000000001,51,2
r2_0.30_buffer_1.05,last_3y,0.3,1.05,True,True,2023-07-24,2026-09-02,756,0.6157245929812403,0.2755782205675281,1.8773757291960713,-0.15486163825333443,0.9007936507936508,1.0,681,0.9007936507936508,0.24867724867724866,188.0,0.188,107,7
r2_0.30_buffer_1.05,last_5y,0.3,1.05,True,True,2021-06-25,2026-09-02,1260,0.49710501872192325,0.2501946318864538,1.7367862358800923,-0.19344603698376828,0.8944444444444445,1.0,1127,0.8944444444444445,0.23333333333333334,294.0,0.294,171,11
r2_0.30_buffer_1.08,full,0.3,1.08,True,True,2011-12-09,2026-09-02,3578,0.2615439232658121,0.21428395681887,1.1910245297009951,-0.2695885053369399,0.7554499720514254,1.0,2703,0.7554499720514254,0.17467859139183903,625.0,0.625,391,41
r2_0.30_buffer_1.08,last_10y,0.3,1.08,True,True,2016-04-21,2026-09-02,2520,0.3141748170265577,0.22283300173772108,1.3369512336186318,-0.1952631901538069,0.8773809523809524,1.0,2211,0.8773809523809524,0.20634920634920634,520.0,0.52,311,37
r2_0.30_buffer_1.08,last_1y,0.3,1.08,True,True,2025-08-20,2026-09-02,252,0.5523563308853177,0.30305359995724224,1.6033574594219442,-0.13001365903288165,0.8809523809523809,1.0,222,0.8809523809523809,0.30952380952380953,78.0,0.078,47,6
r2_0.30_buffer_1.08,last_3y,0.3,1.08,True,True,2023-07-24,2026-09-02,756,0.5859395046028155,0.27534499036642707,1.8110316776201971,-0.1548616382533341,0.9007936507936508,1.0,681,0.9007936507936508,0.2328042328042328,176.0,0.176,101,13
r2_0.30_buffer_1.08,last_5y,0.3,1.08,True,True,2021-06-25,2026-09-02,1260,0.4772018776643696,0.2500703273884053,1.6839222655631068,-0.19344603698376828,0.8944444444444445,1.0,1127,0.8944444444444445,0.22380952380952382,282.0,0.28200000000000003,165,18
r2_0.30_buffer_1.10,full,0.3,1.1,True,True,2011-12-09,2026-09-02,3578,0.2544366611869029,0.2143397186793312,1.164389568231512,-0.25759294135877797,0.7554499720514254,1.0,2703,0.7554499720514254,0.17300167691447735,619.0,0.619,388,48
r2_0.30_buffer_1.10,last_10y,0.3,1.1,True,True,2016-04-21,2026-09-02,2520,0.3036750803380217,0.22291505496899164,1.3005195137998338,-0.19344603698376772,0.8773809523809524,1.0,2211,0.8773809523809524,0.20396825396825397,514.0,0.514,308,44
r2_0.30_buffer_1.10,last_1y,0.3,1.1,True,True,2025-08-20,2026-09-02,252,0.5171577424157918,0.3033721758377798,1.5262477425228647,-0.13001365903288176,0.8809523809523809,1.0,222,0.8809523809523809,0.30952380952380953,78.0,0.078,47,7
r2_0.30_buffer_1.10,last_3y,0.3,1.1,True,True,2023-07-24,2026-09-02,756,0.5619497029998162,0.2753906440744151,1.755320994433904,-0.15486163825333465,0.9007936507936508,1.0,681,0.9007936507936508,0.2328042328042328,176.0,0.176,101,17
r2_0.30_buffer_1.10,last_5y,0.3,1.1,True,True,2021-06-25,2026-09-02,1260,0.45913097550532034,0.25046686981477617,1.6324380753918817,-0.19344603698376772,0.8944444444444445,1.0,1127,0.8944444444444445,0.2222222222222222,280.0,0.28,164,24
r2_0.30_buffer_1.15,full,0.3,1.15,True,True,2011-12-09,2026-09-02,3578,0.2573414107146188,0.2138391755961049,1.1774416538266892,-0.25759294135877886,0.7554499720514254,1.0,2703,0.7554499720514254,0.17020681945220795,609.0,0.609,383,70
r2_0.30_buffer_1.15,last_10y,0.3,1.15,True,True,2016-04-21,2026-09-02,2520,0.30792300773690706,0.2222245234141851,1.3185259022706284,-0.19344603698376805,0.8773809523809524,1.0,2211,0.8773809523809524,0.2,504.0,0.504,303,65
r2_0.30_buffer_1.15,last_1y,0.3,1.15,True,True,2025-08-20,2026-09-02,252,0.5171577424157889,0.3033721758377798,1.5262477425228616,-0.13001365903288242,0.8809523809523809,1.0,222,0.8809523809523809,0.30952380952380953,78.0,0.078,47,7
r2_0.30_buffer_1.15,last_3y,0.3,1.15,True,True,2023-07-24,2026-09-02,756,0.5715673754031445,0.2745299800869838,1.7823711132204685,-0.16030541754357597,0.9007936507936508,1.0,681,0.9007936507936508,0.2275132275132275,172.0,0.172,99,22
r2_0.30_buffer_1.15,last_5y,0.3,1.15,True,True,2021-06-25,2026-09-02,1260,0.46560983283752577,0.24959524960774435,1.6550414120984984,-0.1934460369837684,0.8944444444444445,1.0,1127,0.8944444444444445,0.21746031746031746,274.0,0.274,161,34
r2_0.30_buffer_1.20,full,0.3,1.2,True,True,2011-12-09,2026-09-02,3578,0.24341755956623934,0.2141442315256624,1.1240231124581797,-0.2553945918301963,0.7554499720514254,1.0,2703,0.7554499720514254,0.16964784795975404,607.0,0.607,382,92
r2_0.30_buffer_1.20,last_10y,0.3,1.2,True,True,2016-04-21,2026-09-02,2520,0.2874059451046087,0.22265212458325212,1.245336535909223,-0.19344603698376872,0.8773809523809524,1.0,2211,0.8773809523809524,0.1992063492063492,502.0,0.502,302,87
r2_0.30_buffer_1.20,last_1y,0.3,1.2,True,True,2025-08-20,2026-09-02,252,0.5039707963126248,0.3035325141495864,1.4967879245993585,-0.13001365903288198,0.8809523809523809,1.0,222,0.8809523809523809,0.30952380952380953,78.0,0.078,47,8
r2_0.30_buffer_1.20,last_3y,0.3,1.2,True,True,2023-07-24,2026-09-02,756,0.5308198454085495,0.27515581939428313,1.6832983362883505,-0.1603054175435754,0.9007936507936508,1.0,681,0.9007936507936508,0.22486772486772486,170.0,0.16999999999999998,98,31
r2_0.30_buffer_1.20,last_5y,0.3,1.2,True,True,2021-06-25,2026-09-02,1260,0.43983954592529084,0.2500763017252363,1.5812942266369359,-0.19344603698376817,0.8944444444444445,1.0,1127,0.8944444444444445,0.21587301587301588,272.0,0.272,160,44
r2_0.40_buffer_1.00,full,0.4,1.0,True,False,2011-12-09,2026-09-02,3578,0.19485000087676374,0.20101219554258334,0.9863098321679721,-0.2664186682354771,0.7020681945220794,1.0,2512,0.7020681945220794,0.1825041922861934,653.0,0.653,432,0
r2_0.40_buffer_1.00,last_10y,0.4,1.0,True,False,2016-04-21,2026-09-02,2520,0.22157219418426566,0.20717176392790557,1.0697976191777714,-0.23986854036205596,0.8218253968253968,1.0,2071,0.8218253968253968,0.21666666666666667,546.0,0.546,345,0
r2_0.40_buffer_1.00,last_1y,0.4,1.0,True,False,2025-08-20,2026-09-02,252,0.36452063762635123,0.2882289212572809,1.2225852986064731,-0.18024498504249298,0.7976190476190477,1.0,201,0.7976190476190477,0.3412698412698413,86.0,0.08600000000000001,53,0
r2_0.40_buffer_1.00,last_3y,0.4,1.0,True,False,2023-07-24,2026-09-02,756,0.37781445975713157,0.24042018415717364,1.453677737044141,-0.23986854036205485,0.8584656084656085,1.0,649,0.8584656084656085,0.25396825396825395,192.0,0.192,116,0
r2_0.40_buffer_1.00,last_5y,0.4,1.0,True,False,2021-06-25,2026-09-02,1260,0.34409581041608384,0.22582864354819815,1.42239552196848,-0.23986854036205563,0.8452380952380952,1.0,1065,0.8452380952380952,0.23492063492063492,296.0,0.29600000000000004,184,0
r2_0.40_buffer_1.02,full,0.4,1.02,True,True,2011-12-09,2026-09-02,3578,0.1957533448204345,0.20108643425423844,0.9897827370711065,-0.2826907075717975,0.7020681945220794,1.0,2512,0.7020681945220794,0.17970933482392398,643.0,0.643,427,11
r2_0.40_buffer_1.02,last_10y,0.4,1.02,True,True,2016-04-21,2026-09-02,2520,0.2228836920643129,0.20727353724098338,1.0745577020612036,-0.23972919661036285,0.8218253968253968,1.0,2071,0.8218253968253968,0.2126984126984127,536.0,0.536,340,11
r2_0.40_buffer_1.02,last_1y,0.4,1.02,True,True,2025-08-20,2026-09-02,252,0.367137775712304,0.28835790178894977,1.2288192373202773,-0.1786727024315624,0.7976190476190477,1.0,201,0.7976190476190477,0.3412698412698413,86.0,0.08600000000000001,53,1
r2_0.40_buffer_1.02,last_3y,0.4,1.02,True,True,2023-07-24,2026-09-02,756,0.37877901583920415,0.23980388059808203,1.459718957080077,-0.23972919661036252,0.8584656084656085,1.0,649,0.8584656084656085,0.24867724867724866,188.0,0.188,114,3
r2_0.40_buffer_1.02,last_5y,0.4,1.02,True,True,2021-06-25,2026-09-02,1260,0.33951447514096333,0.2256406573883921,1.4082443198321704,-0.2397291966103623,0.8452380952380952,1.0,1065,0.8452380952380952,0.23174603174603176,292.0,0.29200000000000004,182,4
r2_0.40_buffer_1.03,full,0.4,1.03,True,True,2011-12-09,2026-09-02,3578,0.19682805882794585,0.20096679161734848,0.9947253505407456,-0.28294258001646877,0.7020681945220794,1.0,2512,0.7020681945220794,0.17970933482392398,643.0,0.643,427,16
r2_0.40_buffer_1.03,last_10y,0.4,1.03,True,True,2016-04-21,2026-09-02,2520,0.22444453129038644,0.20710814955868084,1.0814135920703134,-0.23972919661036318,0.8218253968253968,1.0,2071,0.8218253968253968,0.2126984126984127,536.0,0.536,340,16
r2_0.40_buffer_1.03,last_1y,0.4,1.03,True,True,2025-08-20,2026-09-02,252,0.3671377757123031,0.2883579017889498,1.2288192373202758,-0.1786727024315624,0.7976190476190477,1.0,201,0.7976190476190477,0.3412698412698413,86.0,0.08600000000000001,53,1
r2_0.40_buffer_1.03,last_3y,0.4,1.03,True,True,2023-07-24,2026-09-02,756,0.3786367015371963,0.2395684438799013,1.460487652331565,-0.23972919661036252,0.8584656084656085,1.0,649,0.8584656084656085,0.24867724867724866,188.0,0.188,114,5
r2_0.40_buffer_1.03,last_5y,0.4,1.03,True,True,2021-06-25,2026-09-02,1260,0.34253717435079833,0.22531745489425517,1.4199552432226175,-0.23972919661036363,0.8452380952380952,1.0,1065,0.8452380952380952,0.23174603174603176,292.0,0.29200000000000004,182,7
r2_0.40_buffer_1.05,full,0.4,1.05,True,True,2011-12-09,2026-09-02,3578,0.1995174038324481,0.2009026238599976,1.0061583871281445,-0.2786714038782613,0.7020681945220794,1.0,2512,0.7020681945220794,0.1785913918390162,639.0,0.639,425,24
r2_0.40_buffer_1.05,last_10y,0.4,1.05,True,True,2016-04-21,2026-09-02,2520,0.22780905628598558,0.20702334471633532,1.0950363657850093,-0.23972919661036218,0.8218253968253968,1.0,2071,0.8218253968253968,0.2111111111111111,532.0,0.532,338,22
r2_0.40_buffer_1.05,last_1y,0.4,1.05,True,True,2025-08-20,2026-09-02,252,0.3742984204105635,0.2879830902373788,1.2481997939156282,-0.1743708441526448,0.7976190476190477,1.0,201,0.7976190476190477,0.3333333333333333,84.0,0.084,52,2
r2_0.40_buffer_1.05,last_3y,0.4,1.05,True,True,2023-07-24,2026-09-02,756,0.3818406662096401,0.23944211909704116,1.470836024981747,-0.23972919661036285,0.8584656084656085,1.0,649,0.8584656084656085,0.24603174603174602,186.0,0.186,113,7
r2_0.40_buffer_1.05,last_5y,0.4,1.05,True,True,2021-06-25,2026-09-02,1260,0.34524884396503785,0.22523901403426919,1.4293385406608294,-0.23972919661036263,0.8452380952380952,1.0,1065,0.8452380952380952,0.23015873015873015,290.0,0.29000000000000004,181,10
r2_0.40_buffer_1.08,full,0.4,1.08,True,True,2011-12-09,2026-09-02,3578,0.1946776229579601,0.2007435640038567,0.9866425676513411,-0.27867140387826084,0.7020681945220794,1.0,2512,0.7020681945220794,0.17467859139183903,625.0,0.625,418,36
r2_0.40_buffer_1.08,last_10y,0.4,1.08,True,True,2016-04-21,2026-09-02,2520,0.22426087443629328,0.20685015536166787,1.0817785437875955,-0.23972919661036185,0.8218253968253968,1.0,2071,0.8218253968253968,0.20555555555555555,518.0,0.518,331,32
r2_0.40_buffer_1.08,last_1y,0.4,1.08,True,True,2025-08-20,2026-09-02,252,0.34706094739590876,0.28813659570911604,1.1781383526858717,-0.1743708441526436,0.7976190476190477,1.0,201,0.7976190476190477,0.30158730158730157,76.0,0.07600000000000001,48,5
r2_0.40_buffer_1.08,last_3y,0.4,1.08,True,True,2023-07-24,2026-09-02,756,0.3609973565682887,0.2391692212656115,1.408619403030068,-0.23972919661036285,0.8584656084656085,1.0,649,0.8584656084656085,0.23015873015873015,174.0,0.174,107,12
r2_0.40_buffer_1.08,last_5y,0.4,1.08,True,True,2021-06-25,2026-09-02,1260,0.33008143155737946,0.225105046618966,1.379628808705559,-0.23972919661036174,0.8452380952380952,1.0,1065,0.8452380952380952,0.22063492063492063,278.0,0.278,175,16
r2_0.40_buffer_1.10,full,0.4,1.1,True,True,2011-12-09,2026-09-02,3578,0.1901184811692449,0.2006390971005065,0.9679808992195781,-0.27867140387826084,0.7020681945220794,1.0,2512,0.7020681945220794,0.17411961989938513,623.0,0.623,417,40
r2_0.40_buffer_1.10,last_10y,0.4,1.1,True,True,2016-04-21,2026-09-02,2520,0.21763264054851916,0.20670880598638866,1.0560917244994752,-0.26374708066283536,0.8218253968253968,1.0,2071,0.8218253968253968,0.20476190476190476,516.0,0.516,330,36
r2_0.40_buffer_1.10,last_1y,0.4,1.1,True,True,2025-08-20,2026-09-02,252,0.34706094739590676,0.2881365957091161,1.178138352685867,-0.17437084415264448,0.7976190476190477,1.0,201,0.7976190476190477,0.30158730158730157,76.0,0.07600000000000001,48,5
r2_0.40_buffer_1.10,last_3y,0.4,1.1,True,True,2023-07-24,2026-09-02,756,0.350697001724517,0.2390650370057553,1.3773083385718672,-0.2637470806628357,0.8584656084656085,1.0,649,0.8584656084656085,0.23015873015873015,174.0,0.17400000000000002,107,15
r2_0.40_buffer_1.10,last_5y,0.4,1.1,True,True,2021-06-25,2026-09-02,1260,0.32495073684490494,0.2250298076030715,1.3628183526378093,-0.2637470806628355,0.8452380952380952,1.0,1065,0.8452380952380952,0.22063492063492063,278.0,0.278,175,20
r2_0.40_buffer_1.15,full,0.4,1.15,True,True,2011-12-09,2026-09-02,3578,0.19309114551828088,0.20026812511865758,0.9818687868397323,-0.27867140387826117,0.7020681945220794,1.0,2512,0.7020681945220794,0.1718837339295696,615.0,0.615,413,60
r2_0.40_buffer_1.15,last_10y,0.4,1.15,True,True,2016-04-21,2026-09-02,2520,0.2219155223748559,0.2061907127544204,1.0752700537204736,-0.2331812648132684,0.8218253968253968,1.0,2071,0.8218253968253968,0.2015873015873016,508.0,0.508,326,55
r2_0.40_buffer_1.15,last_1y,0.4,1.15,True,True,2025-08-20,2026-09-02,252,0.34706094739590987,0.28813659570911604,1.1781383526858724,-0.17437084415264403,0.7976190476190477,1.0,201,0.7976190476190477,0.30158730158730157,76.0,0.07600000000000001,48,5
r2_0.40_buffer_1.15,last_3y,0.4,1.15,True,True,2023-07-24,2026-09-02,756,0.3578551217603865,0.23818686026298455,1.4037385671998257,-0.23318126481326906,0.8584656084656085,1.0,649,0.8584656084656085,0.22486772486772486,170.0,0.17,105,20
r2_0.40_buffer_1.15,last_5y,0.4,1.15,True,True,2021-06-25,2026-09-02,1260,0.33015284445416504,0.22412952990873852,1.3848949885475828,-0.23318126481326895,0.8452380952380952,1.0,1065,0.8452380952380952,0.21587301587301588,272.0,0.272,172,30
r2_0.40_buffer_1.20,full,0.4,1.2,True,True,2011-12-09,2026-09-02,3578,0.18175502973410085,0.20049138623382623,0.9333507417935286,-0.2765354700118189,0.7020681945220794,1.0,2512,0.7020681945220794,0.1713247624371157,613.0,0.613,412,79
r2_0.40_buffer_1.20,last_10y,0.4,1.2,True,True,2016-04-21,2026-09-02,2520,0.20546411949143595,0.20650453159952337,1.008261222588448,-0.24943828220699016,0.8218253968253968,1.0,2071,0.8218253968253968,0.2007936507936508,506.0,0.506,325,74
r2_0.40_buffer_1.20,last_1y,0.4,1.2,True,True,2025-08-20,2026-09-02,252,0.33535246144592334,0.2882906159437091,1.147340424245934,-0.17437084415264348,0.7976190476190477,1.0,201,0.7976190476190477,0.30158730158730157,76.0,0.076,48,6
r2_0.40_buffer_1.20,last_3y,0.4,1.2,True,True,2023-07-24,2026-09-02,756,0.32509769080633455,0.238717134979552,1.2987308008083163,-0.24943828220698927,0.8584656084656085,1.0,649,0.8584656084656085,0.2222222222222222,168.0,0.16799999999999998,104,28
r2_0.40_buffer_1.20,last_5y,0.4,1.2,True,True,2021-06-25,2026-09-02,1260,0.3082155436403211,0.224554641549418,1.3085586242444005,-0.24943828220699005,0.8452380952380952,1.0,1065,0.8452380952380952,0.21428571428571427,270.0,0.27,171,39
r2_0.50_buffer_1.00,full,0.5,1.0,True,False,2011-12-09,2026-09-02,3578,0.1214788533126534,0.19053559862463207,0.6971291226294164,-0.27008774242808153,0.6361095584125209,1.0,2276,0.6361095584125209,0.17691447736165455,633.0,0.633,434,0
r2_0.50_buffer_1.00,last_10y,0.5,1.0,True,False,2016-04-21,2026-09-02,2520,0.1649526431763324,0.19838841779084854,0.8688789277563204,-0.270087742428082,0.7563492063492063,1.0,1906,0.7563492063492063,0.20952380952380953,528.0,0.528,346,0
r2_0.50_buffer_1.00,last_1y,0.5,1.0,True,False,2025-08-20,2026-09-02,252,0.39508934884174907,0.2826338163248557,1.319592763832681,-0.15890520005654407,0.746031746031746,1.0,188,0.746031746031746,0.30952380952380953,78.0,0.07800000000000001,49,0
r2_0.50_buffer_1.00,last_3y,0.5,1.0,True,False,2023-07-24,2026-09-02,756,0.28866430948891186,0.2316018324007416,1.2109329823867403,-0.2700877424280822,0.7976190476190477,1.0,603,0.7976190476190477,0.24867724867724866,188.0,0.188,119,0
r2_0.50_buffer_1.00,last_5y,0.5,1.0,True,False,2021-06-25,2026-09-02,1260,0.2781843651106848,0.2170249575879109,1.239244882681643,-0.2700877424280823,0.7793650793650794,1.0,982,0.7793650793650794,0.22380952380952382,282.0,0.28200000000000003,182,0
r2_0.50_buffer_1.02,full,0.5,1.02,True,True,2011-12-09,2026-09-02,3578,0.12078311688985077,0.19055740580048572,0.6938152728780855,-0.27704693633073163,0.6361095584125209,1.0,2276,0.6361095584125209,0.17411961989938513,623.0,0.623,429,8
r2_0.50_buffer_1.02,last_10y,0.5,1.02,True,True,2016-04-21,2026-09-02,2520,0.1639266484011095,0.19841884420314312,0.8643357542154202,-0.2699539383194812,0.7563492063492063,1.0,1906,0.7563492063492063,0.20555555555555555,518.0,0.518,341,8
r2_0.50_buffer_1.02,last_1y,0.5,1.02,True,True,2025-08-20,2026-09-02,252,0.39508934884175306,0.2826338163248557,1.3195927638326876,-0.15890520005654274,0.746031746031746,1.0,188,0.746031746031746,0.30952380952380953,78.0,0.07800000000000001,49,0
r2_0.50_buffer_1.02,last_3y,0.5,1.02,True,True,2023-07-24,2026-09-02,756,0.28874304865344236,0.2309081687958229,1.214142120996783,-0.2699539383194819,0.7976190476190477,1.0,603,0.7976190476190477,0.24338624338624337,184.0,0.184,117,2
r2_0.50_buffer_1.02,last_5y,0.5,1.02,True,True,2021-06-25,2026-09-02,1260,0.2733396118111191,0.21679109676150504,1.2228155851531035,-0.26995393831948145,0.7793650793650794,1.0,982,0.7793650793650794,0.22063492063492063,278.0,0.278,180,3
r2_0.50_buffer_1.03,full,0.5,1.03,True,True,2011-12-09,2026-09-02,3578,0.12230845937160129,0.1904720132339741,0.7011834861300948,-0.2773007905013817,0.6361095584125209,1.0,2276,0.6361095584125209,0.17356064840693125,621.0,0.621,428,11
r2_0.50_buffer_1.03,last_10y,0.5,1.03,True,True,2016-04-21,2026-09-02,2520,0.16617640335869122,0.1983008846629663,0.8744743653768067,-0.26995393831948145,0.7563492063492063,1.0,1906,0.7563492063492063,0.20476190476190476,516.0,0.516,340,11
r2_0.50_buffer_1.03,last_1y,0.5,1.03,True,True,2025-08-20,2026-09-02,252,0.3950893488417522,0.2826338163248556,1.3195927638326843,-0.15890520005654296,0.746031746031746,1.0,188,0.746031746031746,0.30952380952380953,78.0,0.07800000000000001,49,0
r2_0.50_buffer_1.03,last_3y,0.5,1.03,True,True,2023-07-24,2026-09-02,756,0.29135745199915974,0.23088951514286538,1.223008374687592,-0.269953938319482,0.7976190476190477,1.0,603,0.7976190476190477,0.24338624338624337,184.0,0.184,117,3
r2_0.50_buffer_1.03,last_5y,0.5,1.03,True,True,2021-06-25,2026-09-02,1260,0.278356635686249,0.21656061238908345,1.2420596318138375,-0.269953938319482,0.7793650793650794,1.0,982,0.7793650793650794,0.21904761904761905,276.0,0.276,179,5
r2_0.50_buffer_1.05,full,0.5,1.05,True,True,2011-12-09,2026-09-02,3578,0.12427879059446623,0.1904387917986727,0.7104874170126726,-0.2729960088581168,0.6361095584125209,1.0,2276,0.6361095584125209,0.17300167691447735,619.0,0.619,427,17
r2_0.50_buffer_1.05,last_10y,0.5,1.05,True,True,2016-04-21,2026-09-02,2520,0.16856675315847447,0.1982584469595687,0.88495377565086,-0.26995393831948034,0.7563492063492063,1.0,1906,0.7563492063492063,0.20396825396825397,514.0,0.514,339,15
r2_0.50_buffer_1.05,last_1y,0.5,1.05,True,True,2025-08-20,2026-09-02,252,0.3950893488417515,0.2826338163248556,1.3195927638326854,-0.1589052000565433,0.746031746031746,1.0,188,0.746031746031746,0.30952380952380953,78.0,0.07800000000000001,49,0
r2_0.50_buffer_1.05,last_3y,0.5,1.05,True,True,2023-07-24,2026-09-02,756,0.29135745199916174,0.23088951514286538,1.223008374687594,-0.26995393831948034,0.7976190476190477,1.0,603,0.7976190476190477,0.24338624338624337,184.0,0.184,117,3
r2_0.50_buffer_1.05,last_5y,0.5,1.05,True,True,2021-06-25,2026-09-02,1260,0.2791558388505988,0.21656267305682972,1.244938883244015,-0.2699539383194818,0.7793650793650794,1.0,982,0.7793650793650794,0.21904761904761905,276.0,0.276,179,6
r2_0.50_buffer_1.08,full,0.5,1.08,True,True,2011-12-09,2026-09-02,3578,0.11840961589951449,0.19034656907346648,0.6832311374874919,-0.27299600885811726,0.6361095584125209,1.0,2276,0.6361095584125209,0.16908887646730017,605.0,0.605,420,28
r2_0.50_buffer_1.08,last_10y,0.5,1.08,True,True,2016-04-21,2026-09-02,2520,0.1632208515021809,0.19818678751693405,0.862054796448732,-0.26995393831948233,0.7563492063492063,1.0,1906,0.7563492063492063,0.1984126984126984,500.0,0.5,332,24
r2_0.50_buffer_1.08,last_1y,0.5,1.08,True,True,2025-08-20,2026-09-02,252,0.3674398165947754,0.28279401376616686,1.2481377327184946,-0.15890520005654307,0.746031746031746,1.0,188,0.746031746031746,0.2777777777777778,70.0,0.07,45,3
r2_0.50_buffer_1.08,last_3y,0.5,1.08,True,True,2023-07-24,2026-09-02,756,0.2718789666079928,0.23058814063393254,1.1583341664033948,-0.2699539383194819,0.7976190476190477,1.0,603,0.7976190476190477,0.2275132275132275,172.0,0.172,111,8
r2_0.50_buffer_1.08,last_5y,0.5,1.08,True,True,2021-06-25,2026-09-02,1260,0.26473361189344446,0.21641241309425208,1.1932120359295286,-0.2699539383194821,0.7793650793650794,1.0,982,0.7793650793650794,0.20952380952380953,264.0,0.264,173,12
r2_0.50_buffer_1.10,full,0.5,1.1,True,True,2011-12-09,2026-09-02,3578,0.1146414308523871,0.19023735923374452,0.6657653316874116,-0.293016985833909,0.6361095584125209,1.0,2276,0.6361095584125209,0.16908887646730017,605.0,0.605,420,34
r2_0.50_buffer_1.10,last_10y,0.5,1.1,True,True,2016-04-21,2026-09-02,2520,0.1576601980513066,0.19804172204339043,0.8383298880198756,-0.29301698583390934,0.7563492063492063,1.0,1906,0.7563492063492063,0.1984126984126984,500.0,0.5,332,30
r2_0.50_buffer_1.10,last_1y,0.5,1.1,True,True,2025-08-20,2026-09-02,252,0.36743981659477565,0.28279401376616686,1.248137732718494,-0.15890520005654307,0.746031746031746,1.0,188,0.746031746031746,0.2777777777777778,70.0,0.07,45,3
r2_0.50_buffer_1.10,last_3y,0.5,1.1,True,True,2023-07-24,2026-09-02,756,0.2622530811415982,0.23047090519218122,1.1258079829818155,-0.29301698583390934,0.7976190476190477,1.0,603,0.7976190476190477,0.2275132275132275,172.0,0.17200000000000001,111,11
r2_0.50_buffer_1.10,last_5y,0.5,1.1,True,True,2021-06-25,2026-09-02,1260,0.2598549917569082,0.21633041966373104,1.175697993908826,-0.29301698583390945,0.7793650793650794,1.0,982,0.7793650793650794,0.20952380952380953,264.0,0.264,173,16
r2_0.50_buffer_1.15,full,0.5,1.15,True,True,2011-12-09,2026-09-02,3578,0.11995118204430533,0.19005494689389682,0.6912350517194549,-0.2729960088581169,0.6361095584125209,1.0,2276,0.6361095584125209,0.16573504751257687,593.0,0.593,414,55
r2_0.50_buffer_1.15,last_10y,0.5,1.15,True,True,2016-04-21,2026-09-02,2520,0.16546205652178814,0.19778217258742634,0.873146958467162,-0.26963286010662346,0.7563492063492063,1.0,1906,0.7563492063492063,0.19365079365079366,488.0,0.488,326,50
r2_0.50_buffer_1.15,last_1y,0.5,1.15,True,True,2025-08-20,2026-09-02,252,0.367439816594775,0.28279401376616686,1.2481377327184926,-0.1589052000565433,0.746031746031746,1.0,188,0.746031746031746,0.2777777777777778,70.0,0.07,45,3
r2_0.50_buffer_1.15,last_3y,0.5,1.15,True,True,2023-07-24,2026-09-02,756,0.28337549796491657,0.2302789178037908,1.198693848180291,-0.2696328601066249,0.7976190476190477,1.0,603,0.7976190476190477,0.21693121693121692,164.0,0.164,107,16
r2_0.50_buffer_1.15,last_5y,0.5,1.15,True,True,2021-06-25,2026-09-02,1260,0.27341353204847874,0.21585460388741587,1.2274448690701056,-0.26963286010662435,0.7793650793650794,1.0,982,0.7793650793650794,0.2015873015873016,254.0,0.254,168,26
r2_0.50_buffer_1.20,full,0.5,1.2,True,True,2011-12-09,2026-09-02,3578,0.11046124963274062,0.19014987619651505,0.6462143514092036,-0.27335907466396814,0.6361095584125209,1.0,2276,0.6361095584125209,0.16517607602012296,591.0,0.591,413,70
