candidate,r2_threshold,switch_buffer,r2_enabled,buffer_enabled,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,avg_turnover_full,avg_turnover_last_10y,avg_turnover_last_1y,avg_turnover_last_3y,avg_turnover_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,ann_return_delta_vs_base_full,max_dd_delta_vs_base_full,ann_return_delta_vs_current_pair_full,ann_return_delta_vs_base_last_10y,max_dd_delta_vs_base_last_10y,ann_return_delta_vs_current_pair_last_10y,ann_return_delta_vs_base_last_5y,max_dd_delta_vs_base_last_5y,ann_return_delta_vs_current_pair_last_5y,ann_return_delta_vs_base_last_3y,max_dd_delta_vs_base_last_3y,ann_return_delta_vs_current_pair_last_3y,ann_return_delta_vs_base_last_1y,max_dd_delta_vs_base_last_1y,ann_return_delta_vs_current_pair_last_1y,decision_hint,stability_label
r2_0.40_buffer_1.10,0.4,1.1,True,True,0.1901184811692449,0.21763264054851916,0.34706094739590676,0.350697001724517,0.32495073684490494,0.2006390971005065,0.20670880598638866,0.2881365957091161,0.2390650370057553,0.2250298076030715,0.9679808992195781,1.0560917244994752,1.178138352685867,1.3773083385718672,1.3628183526378093,-0.27867140387826084,-0.26374708066283536,-0.17437084415264448,-0.2637470806628357,-0.2637470806628355,0.17411961989938513,0.20476190476190476,0.30158730158730157,0.23015873015873015,0.22063492063492063,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.623,0.516,0.07600000000000001,0.17400000000000002,0.278,-0.04033315996399289,0.08599797666685505,-0.10672110683299896,-0.12406738699680608,-0.0489182189330335,-0.12786795028829556,-0.15901728447489716,-0.04891821893303294,-0.20946259726808392,-0.2597981736141657,-0.09189838903093073,-0.33505377190018404,0.013464344980650633,-0.0025221525207393958,-0.18805626415799637,research_only,pending_review
r2_0.40_buffer_1.15,0.4,1.15,True,True,0.19309114551828088,0.2219155223748559,0.34706094739590987,0.3578551217603865,0.33015284445416504,0.20026812511865758,0.2061907127544204,0.28813659570911604,0.23818686026298455,0.22412952990873852,0.9818687868397323,1.0752700537204736,1.1781383526858724,1.4037385671998257,1.3848949885475828,-0.27867140387826117,-0.2331812648132684,-0.17437084415264403,-0.23318126481326906,-0.23318126481326895,0.1718837339295696,0.2015873015873016,0.30158730158730157,0.22486772486772486,0.21587301587301588,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.615,0.508,0.07600000000000001,0.17,0.272,-0.03736049561495691,0.08599797666685471,-0.10374844248396298,-0.11978450517046935,-0.01835240308346653,-0.12358506846195882,-0.15381517686563706,-0.018352403083466418,-0.20426048965882382,-0.2526400535782962,-0.06133257318136409,-0.3278956518643146,0.013464344980653742,-0.0025221525207389517,-0.18805626415799326,research_only,pending_review
r2_0.40_buffer_1.20,0.4,1.2,True,True,0.18175502973410085,0.20546411949143595,0.33535246144592334,0.32509769080633455,0.3082155436403211,0.20049138623382623,0.20650453159952337,0.2882906159437091,0.238717134979552,0.224554641549418,0.9333507417935286,1.008261222588448,1.147340424245934,1.2987308008083163,1.3085586242444005,-0.2765354700118189,-0.24943828220699016,-0.17437084415264348,-0.24943828220698927,-0.24943828220699005,0.1713247624371157,0.2007936507936508,0.30158730158730157,0.2222222222222222,0.21428571428571427,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.613,0.506,0.076,0.16799999999999998,0.27,-0.048696611399136946,0.088133910533297,-0.11508455826814301,-0.1362359080538893,-0.03460942047718829,-0.14003647134537878,-0.175752477679481,-0.034609420477187514,-0.22619779047266775,-0.28539748453234814,-0.0775895905750843,-0.3606530828183665,0.0017558590306672173,-0.0025221525207383966,-0.19976475010797978,research_only,pending_review
r2_0.50_buffer_1.00,0.5,1.0,True,False,0.1214788533126534,0.1649526431763324,0.39508934884174907,0.28866430948891186,0.2781843651106848,0.19053559862463207,0.19838841779084854,0.2826338163248557,0.2316018324007416,0.2170249575879109,0.6971291226294164,0.8688789277563204,1.319592763832681,1.2109329823867403,1.239244882681643,-0.27008774242808153,-0.270087742428082,-0.15890520005654407,-0.2700877424280822,-0.2700877424280823,0.17691447736165455,0.20952380952380953,0.30952380952380953,0.24867724867724866,0.22380952380952382,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.633,0.528,0.07800000000000001,0.188,0.28200000000000003,-0.1089727878205844,0.09458163811703435,-0.17536073468959046,-0.17674738436899284,-0.05525888069828011,-0.18054794766048232,-0.20578365620911732,-0.05525888069827978,-0.2562289690023041,-0.32183086584977083,-0.09823905079617723,-0.3970864641357892,0.06149274642649294,0.01294349157536101,-0.14002786271215406,research_only,pending_review
r2_0.50_buffer_1.02,0.5,1.02,True,True,0.12078311688985077,0.1639266484011095,0.39508934884175306,0.28874304865344236,0.2733396118111191,0.19055740580048572,0.19841884420314312,0.2826338163248557,0.2309081687958229,0.21679109676150504,0.6938152728780855,0.8643357542154202,1.3195927638326876,1.214142120996783,1.2228155851531035,-0.27704693633073163,-0.2699539383194812,-0.15890520005654274,-0.2699539383194819,-0.26995393831948145,0.17411961989938513,0.20555555555555555,0.30952380952380953,0.24338624338624337,0.22063492063492063,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.623,0.518,0.07800000000000001,0.184,0.278,-0.10966852424338702,0.08762244421438425,-0.1760564711123931,-0.17777337914421576,-0.055125076589679356,-0.18157394243570524,-0.210628409508683,-0.05512507658967891,-0.26107372230186976,-0.32175212668524034,-0.09810524668757692,-0.3970077249712587,0.061492746426496936,0.012943491575362343,-0.14002786271215006,research_only,pending_review
r2_0.50_buffer_1.03,0.5,1.03,True,True,0.12230845937160129,0.16617640335869122,0.3950893488417522,0.29135745199915974,0.278356635686249,0.1904720132339741,0.1983008846629663,0.2826338163248556,0.23088951514286538,0.21656061238908345,0.7011834861300948,0.8744743653768067,1.3195927638326843,1.223008374687592,1.2420596318138375,-0.2773007905013817,-0.26995393831948145,-0.15890520005654296,-0.269953938319482,-0.269953938319482,0.17356064840693125,0.20476190476190476,0.30952380952380953,0.24338624338624337,0.21904761904761905,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.621,0.516,0.07800000000000001,0.184,0.276,-0.10814318176163651,0.0873685900437342,-0.17453112863064257,-0.17552362418663403,-0.05512507658967958,-0.1793241874781235,-0.20561138563355308,-0.05512507658967947,-0.25605669842673984,-0.31913772333952295,-0.09810524668757703,-0.3943933216255413,0.06149274642649605,0.01294349157536212,-0.14002786271215095,research_only,pending_review
r2_0.50_buffer_1.05,0.5,1.05,True,True,0.12427879059446623,0.16856675315847447,0.3950893488417515,0.29135745199916174,0.2791558388505988,0.1904387917986727,0.1982584469595687,0.2826338163248556,0.23088951514286538,0.21656267305682972,0.7104874170126726,0.88495377565086,1.3195927638326854,1.223008374687594,1.244938883244015,-0.2729960088581168,-0.26995393831948034,-0.1589052000565433,-0.26995393831948034,-0.2699539383194818,0.17300167691447735,0.20396825396825397,0.30952380952380953,0.24338624338624337,0.21904761904761905,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.619,0.514,0.07800000000000001,0.184,0.276,-0.10617285053877157,0.09167337168699907,-0.17256079740777763,-0.17313327438685078,-0.05512507658967847,-0.17693383767834026,-0.2048121824692033,-0.055125076589679245,-0.25525749526239006,-0.31913772333952095,-0.09810524668757536,-0.3943933216255393,0.06149274642649538,0.012943491575361787,-0.14002786271215162,research_only,pending_review
r2_0.50_buffer_1.08,0.5,1.08,True,True,0.11840961589951449,0.1632208515021809,0.3674398165947754,0.2718789666079928,0.26473361189344446,0.19034656907346648,0.19818678751693405,0.28279401376616686,0.23058814063393254,0.21641241309425208,0.6832311374874919,0.862054796448732,1.2481377327184946,1.1583341664033948,1.1932120359295286,-0.27299600885811726,-0.26995393831948233,-0.15890520005654307,-0.2699539383194819,-0.2699539383194821,0.16908887646730017,0.1984126984126984,0.2777777777777778,0.2275132275132275,0.20952380952380953,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.605,0.5,0.07,0.172,0.264,-0.11204202523372331,0.09167337168699863,-0.17842997210272937,-0.17847917604314434,-0.055125076589680466,-0.18227973933463382,-0.21923440942635763,-0.05512507658967958,-0.2696797222195444,-0.33861620873068987,-0.09810524668757692,-0.4138718070167082,0.0338432141795193,0.01294349157536201,-0.1676773949591277,research_only,pending_review
r2_0.50_buffer_1.10,0.5,1.1,True,True,0.1146414308523871,0.1576601980513066,0.36743981659477565,0.2622530811415982,0.2598549917569082,0.19023735923374452,0.19804172204339043,0.28279401376616686,0.23047090519218122,0.21633041966373104,0.6657653316874116,0.8383298880198756,1.248137732718494,1.1258079829818155,1.175697993908826,-0.293016985833909,-0.29301698583390934,-0.15890520005654307,-0.29301698583390934,-0.29301698583390945,0.16908887646730017,0.1984126984126984,0.2777777777777778,0.2275132275132275,0.20952380952380953,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.605,0.5,0.07,0.17200000000000001,0.264,-0.1158102102808507,0.07165239471120688,-0.18219815714985677,-0.18403982949401865,-0.07818812410410747,-0.18784039278550813,-0.22411302956289392,-0.07818812410410692,-0.2745583423560807,-0.3482420941970845,-0.12116829420200437,-0.42349769248310287,0.03384321417951952,0.01294349157536201,-0.16767739495912748,research_only,pending_review
r2_0.50_buffer_1.15,0.5,1.15,True,True,0.11995118204430533,0.16546205652178814,0.367439816594775,0.28337549796491657,0.27341353204847874,0.19005494689389682,0.19778217258742634,0.28279401376616686,0.2302789178037908,0.21585460388741587,0.6912350517194549,0.873146958467162,1.2481377327184926,1.198693848180291,1.2274448690701056,-0.2729960088581169,-0.26963286010662346,-0.1589052000565433,-0.2696328601066249,-0.26963286010662435,0.16573504751257687,0.19365079365079366,0.2777777777777778,0.21693121693121692,0.2015873015873016,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.593,0.488,0.07,0.164,0.254,-0.11050045908893247,0.09167337168699896,-0.17688840595793853,-0.1762379710235371,-0.054803998376821594,-0.1800385343150266,-0.21055448927132336,-0.054803998376821816,-0.2609998020645101,-0.3271196773737661,-0.09778416847471993,-0.4023752756597845,0.033843214179518855,0.012943491575361787,-0.16767739495912815,research_only,pending_review
r2_0.50_buffer_1.20,0.5,1.2,True,True,0.11046124963274062,0.15146529728778324,0.3555542000523302,0.26889197198500225,0.2622723941299925,0.19014987619651505,0.197921242654294,0.28295258897176173,0.23035822232408182,0.21599834407742075,0.6462143514092036,0.8115918255115037,1.216700592156614,1.1490382988695769,1.1860472702501907,-0.27335907466396814,-0.26015879093726246,-0.15890520005654296,-0.2601587909372627,-0.260158790937262,0.16517607602012296,0.19285714285714287,0.2777777777777778,0.21428571428571427,0.2,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.591,0.486,0.07,0.162,0.252,-0.11999039150049717,0.09131030588114775,-0.18637833836950324,-0.190234730257542,-0.045329929207460595,-0.19403529354903148,-0.22169562718980962,-0.045329929207459485,-0.2721409399829964,-0.34160320335368044,-0.08831009930535771,-0.4168588016396988,0.021957597637074056,0.01294349157536212,-0.17956301150157294,research_only,pending_review
