candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,target_vol,target_vol_label,vol_window,max_lev,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_scale_effective,avg_scale_next,avg_exposure_effective,avg_final_exposure,scale_change_days,avg_realized_vol,reason
lb_25_r2_0p20_buf_1p05_entry_0p50_tv18,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.18,tv18,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2150751111727368,0.16117183093634607,-0.29974320330444026,-1.420302338487843,42.0,211.0,0.05252171696756515,52.52171696756515,0.8333333333333334,0.7440476190476191,1.0194727432087893,1.0223164918002865,0.7216368235247362,0.7275892044771173,11.0,0.18518806497760643,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv20,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.2,tv20,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.0860902452772736,0.2064755144179553,-0.33454766530942914,0.5035889072284974,594.0,1810.0,0.4832739878646036,483.27398786460367,0.7557565789473685,0.6638569078947368,1.1488007067666737,1.149006298871937,0.7590088979958813,0.7596256743116708,140.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv20,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.2,tv20,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv20,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.2,tv20,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0935720078029374,0.20432822974806295,-0.33454766530942803,0.5402930751798263,277.0,985.0,0.26330618096440683,263.30618096440685,0.7801587301587302,0.6880952380952381,1.1346104687717236,1.1350717649033777,0.7774228112342683,0.7782486973953334,72.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv20,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.2,tv20,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.012636225811435642,0.2046700632189625,-0.33454766530942903,0.16421603745040875,153.0,607.0,0.1524715133508692,152.4715133508692,0.7976190476190477,0.7162698412698413,1.068646922857345,1.0694937576800345,0.7674638982630945,0.768310733085784,47.0,0.19380762389534284,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv20,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.2,tv20,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.23022203906420258,0.177803998617813,-0.319753351157698,-1.3807403004568162,42.0,211.0,0.05675257033975882,56.75257033975882,0.8333333333333334,0.7440476190476191,1.1007556282068875,1.1032539732027313,0.7855075183696759,0.7914598993220568,11.0,0.18518806497760643,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv22,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.22,tv22,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.09438776191433607,0.22079242481612557,-0.35858114855193646,0.5193088410928902,594.0,1810.0,0.5141231110582852,514.1231110582852,0.7557565789473685,0.6638569078947368,1.2253302295415973,1.22553405581418,0.8100874241587297,0.8107024346418389,123.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv22,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.22,tv22,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv22,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.22,tv22,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.10120389705802069,0.21973462465046564,-0.35858114855193546,0.5490234892380721,277.0,985.0,0.2805924910968506,280.5924910968506,0.7801587301587302,0.6880952380952381,1.2121920610862031,1.2125770308746113,0.8301293119010587,0.8309153307218186,70.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv22,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.22,tv22,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.018962417705014722,0.22308345726509698,-0.3585811485519361,0.19636862998190735,153.0,607.0,0.16397403889801446,163.97403889801444,0.7976190476190477,0.7162698412698413,1.1536901929664554,1.154417618010728,0.8283261722879834,0.829053597332256,49.0,0.19380762389534284,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv22,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.22,tv22,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2489354912577022,0.19337128234753356,-0.34247427914299755,-1.3814165148857016,42.0,211.0,0.06073602975176235,60.736029751762345,0.8333333333333334,0.7440476190476191,1.1714182485407094,1.1735541482540792,0.8398440872456528,0.8457794265112137,12.0,0.18518806497760643,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv25,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.25,tv25,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.1012802331797904,0.24018292527570428,-0.3866217358031887,0.5222625953766047,594.0,1811.0,0.555779357974269,555.779357974269,0.7557565789473685,0.6638569078947368,1.321653054000022,1.3218586461052855,0.8778662818971552,0.8784830582129447,87.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv25,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.25,tv25,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv25,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.25,tv25,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.10724657065583565,0.23998275357597892,-0.38662173580318804,0.5450998957752485,277.0,986.0,0.3042786443239609,304.27864432396086,0.7801587301587302,0.6880952380952381,1.313143616330961,1.3134226174479098,0.9020285483426927,0.9027632869964052,50.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv25,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.25,tv25,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.023658550332169348,0.24639430697644818,-0.38662173580318737,0.21891315507781303,153.0,608.0,0.17818071704083172,178.18071704083172,0.7976190476190477,0.7162698412698413,1.2651063270870173,1.2656688388693476,0.9080450951334608,0.9086076069157911,36.0,0.19380762389534284,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv25,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.25,tv25,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.26975267771298306,0.21517571267963628,-0.36963875647304456,-1.3506766548819784,42.0,211.0,0.06646306682452671,66.46306682452672,0.8333333333333334,0.7440476190476191,1.2797030001157859,1.2813378361224952,0.9265496675903189,0.9325020485426998,9.0,0.18518806497760643,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv28,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.28,tv28,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.1046083311678303,0.2515928203032,-0.40627274378027733,0.5218029930668177,594.0,1810.0,0.5814791124845032,581.4791124845033,0.7557565789473685,0.6638569078947368,1.377339044778823,1.377544636884086,0.9167913293193855,0.917408105635175,65.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv28,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.28,tv28,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv28,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.28,tv28,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.10869528058763578,0.25216390171467895,-0.406272743780277,0.5360400176265605,277.0,985.0,0.3193289322724665,319.3289322724665,0.7801587301587302,0.6880952380952381,1.3713078961888796,1.3714775202970049,0.943121865711633,0.9438019158609338,41.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv28,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.28,tv28,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.025615291031848564,0.2642198463477033,-0.40627274378027645,0.22887580990343773,153.0,607.0,0.18996553184246479,189.96553184246477,0.7976190476190477,0.7162698412698413,1.3496627683673663,1.3499924313380456,0.966514633770229,0.9668442967409083,30.0,0.19380762389534284,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv28,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.28,tv28,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.283252835108458,0.23208647391329248,-0.3882633915033379,-1.315957498472243,42.0,211.0,0.0714432673124755,71.44326731247548,0.8333333333333334,0.7440476190476191,1.3706227740564598,1.3717395046696885,1.0000811121281392,1.0060334930805201,10.0,0.18518806497760643,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv30,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.3,tv30,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.10504941935297829,0.2592364290517886,-0.4037384596540623,0.5155388466842215,594.0,1811.0,0.5968242742743887,596.8242742743887,0.7557565789473685,0.6638569078947368,1.4160585757603728,1.4162581739205278,0.9427544185640995,0.9433652009347806,46.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv30,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.3,tv30,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv30,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.3,tv30,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.10802390557539732,0.2587549364073375,-0.4037384596540635,0.5266267410340304,277.0,985.0,0.3261210896073407,326.12108960734076,0.7801587301587302,0.6880952380952381,1.4050712836806334,1.4051564205173974,0.9662389213004285,0.9668709431813092,26.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv30,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.3,tv30,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.028831580744660856,0.2736045481988105,-0.40373845965406285,0.24181153482197648,153.0,607.0,0.19565766900424375,195.65766900424376,0.7976190476190477,0.7162698412698413,1.3995024167475445,1.3996946216081319,1.0018030167799417,1.0019952216405288,19.0,0.19380762389534284,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv30,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.3,tv30,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2748970087064263,0.2386739171825821,-0.38652359237590295,-1.2247518091831266,42.0,211.0,0.07312814135211615,73.12814135211616,0.8333333333333334,0.7440476190476191,1.4168677322861682,1.4175812129763479,1.0397452393894817,1.0456397740144674,6.0,0.18518806497760643,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv35,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.35,tv35,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.10127247221977487,0.26493301383662404,-0.3994510043665085,0.4972159017852934,594.0,1810.0,0.606202141475803,606.202141475803,0.7557565789473685,0.6638569078947368,1.4441987993751197,1.4444043914803828,0.9608128132641611,0.9614295895799506,8.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv35,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.35,tv35,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv35,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.35,tv35,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.1063120857497808,0.2687473838383178,-0.3994510043665094,0.511229676999267,277.0,985.0,0.33729722161964687,337.29722161964685,0.7801587301587302,0.6880952380952381,1.4631347602162823,1.4631875209466578,1.00633435169033,1.0069559701507558,4.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv35,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.35,tv35,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.031202918422315484,0.28763286903299556,-0.39945100436650804,0.25190397411739585,153.0,607.0,0.20451113548409033,204.51113548409035,0.7976190476190477,0.7162698412698413,1.4828769472091679,1.4829648817597934,1.060961378595973,1.0610493131465988,4.0,0.19380762389534284,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv35,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.35,tv35,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2660328633814444,0.2521257674161052,-0.38246293140455956,-1.098122165358317,42.0,211.0,0.07601198773419734,76.01198773419733,0.8333333333333334,0.7440476190476191,1.5,1.5,1.1101190476190477,1.1160714285714286,0.0,0.18518806497760643,
