date,candidate,baseline_candidate,line_id,line_role,overheat_direction,overheat_parameter_label,overheat_enabled,lookback,r2_threshold,switch_buffer,entry_fraction,score_max,decay_label,nav_label,position_before,fraction_before,position,holding_fraction,actual_position_before,actual_position_next,score_decay_multiplier_effective,score_decay_multiplier_next,nav_defense_scale_effective,nav_defense_scale_next,overheat_rule_scale_effective,overheat_rule_scale_next,overheat_rule_on_effective,overheat_rule_on_next,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_enter_threshold,overheat_exit_threshold,combined_overlay_scale_effective,combined_overlay_scale_next,asset_return,gross_return,turnover,cost,return,nav,exposure_effective,final_exposure_after_overheat,effect_vs_baseline
2021-12-06,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CN_CYB_399006,1.0,CASH,0.0,CN_CYB_399006,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.020910290427088585,-0.01568271782031644,0.746016853990009,0.0007460168539900091,-0.016417035102496147,1.2851364681617623,0.75,0.0,False
2021-12-07,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-08,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-09,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-10,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-13,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-14,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-15,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-16,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-17,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-20,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-21,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-22,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-23,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-24,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-27,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-28,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2851364681617623,0.0,0.0,False
2021-12-29,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,GLD,0.75,CASH,GLD,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.5625,0.0005625000000000001,-0.0005625000000000213,1.2844135788984212,0.0,0.5625,False
2021-12-30,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0071772153754725565,0.004037183648703313,0.0017591657710216424,1.7591657710216424e-06,0.004035417380856776,1.2895967237789163,0.5625,0.5625,False
2021-12-31,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.00683158799329231,0.003842768246226924,0.0016747753342503113,1.6747753342503113e-06,0.003841087035119095,1.2945501770351555,0.5625,0.5625,False
2022-01-04,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,GLD,0.75,EWG,0.75,GLD,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.008130552965962656,-0.004573436043353994,1.122989928798952,0.001122989928798952,-0.0056912900495363905,1.2871825164939699,0.5625,0.5625,False
2022-01-05,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,0.75,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0033070911135623104,-0.0018602387513787996,0.18831537123890352,0.0001883153712389035,-0.002048203811066518,1.2845461043581488,0.5625,0.75,False
2022-01-06,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.003619929998207594,-0.0027149474986556954,0.0006805846261923598,6.805846261923598e-07,-0.002715626235530344,1.2810577572564055,0.75,0.75,False
2022-01-07,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0024220110367954018,0.0018165082775965513,0.0004533036395855117,4.5330363958551166e-07,0.0018160541505269912,1.2833842275135359,0.75,0.75,False
2022-01-10,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.009060628916605307,-0.00679547168745398,0.0017104915185494063,1.7104915185494062e-06,-0.0067971705553758754,1.2746608460310471,0.75,0.75,False
2022-01-11,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.013715113750948138,0.010286335313211104,0.00254540098031264,2.54540098031264e-06,0.010283763729382889,1.2877691570067258,0.75,0.75,False
2022-01-12,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.007516720071444549,0.005637540053583412,0.001401484090700178,1.4014840907001781e-06,0.005636130668569939,1.29502719224657,0.75,0.75,False
2022-01-13,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.005073130574972051,-0.0038048479312290384,0.0009548450229173167,9.548450229173168e-07,-0.0038057991432118854,1.2900985788678818,0.75,0.75,False
2022-01-14,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2900985788678818,0.75,0.75,False
2022-01-17,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2900985788678818,0.75,0.75,False
2022-01-18,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.01889629597983944,-0.01417222198487958,0.003593990324916141,3.593990324916141e-06,-0.014175765040375765,1.271810444534928,0.75,0.75,False
2022-01-19,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,CASH,0.0,EWG,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0033628944080665857,0.0025221708060499393,0.7506289563661276,0.0007506289563661276,0.00176964863524387,1.2740611021523882,0.75,0.0,False
2022-01-20,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2740611021523882,0.0,0.0,False
2022-01-21,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2740611021523882,0.0,0.0,False
2022-01-24,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.2740611021523882,0.0,0.0,False
2022-01-25,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,GLD,0.75,CASH,GLD,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.5625,0.0005625000000000001,-0.0005625000000000213,1.2733444427824274,0.0,0.5625,False
2022-01-26,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,GLD,0.75,CASH,0.0,GLD,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.016166464916677392,-0.009093636515631033,0.5584850232855515,0.0005584850232855515,-0.009647042879115442,1.261060434343022,0.5625,0.0,False
2022-01-27,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-01-28,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-07,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-08,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-09,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-10,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-11,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-14,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-15,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-16,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-17,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-18,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-21,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.261060434343022,0.0,0.0,False
2022-02-22,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,GLD,0.75,CASH,GLD,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.5625,0.0005625000000000001,-0.0005625000000000213,1.260351087848704,0.0,0.5625,False
2022-02-23,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,GLD,0.75,GLD,0.75,GLD,GLD,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0045072272703239324,0.002535315339557212,0.0011063953998273757,1.1063953998273757e-06,0.0025342061390962733,1.2635450773129469,0.5625,0.5625,False
