date,variant,nav,return,gross_return,base_gross_return,position_before,fraction_before,position,holding_fraction,weight,turnover,cost,trade_count,stop_count,pending_entry_target,pending_entry_days,staged_initial,fill_on_down_day,staged_initial_count,staged_fill_count,buffer_blocked,buffer_blocked_count,best_candidate,best_score,current_score,max_lev,score_159941.SZ,raw_score_159941.SZ,r2_159941.SZ,score_518880.SH,raw_score_518880.SH,r2_518880.SH,target_vol_input_return,target_vol_input_nav,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,switch_buffer,r2_threshold
2025-08-20,full_entry_no_overheat_no_score_gate,7.8969811375099015,-0.018749999999999933,-0.018749999999999933,-0.012499999999999956,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,235,0,,0,False,False,0,0,False,5,159941.SZ,0.4222375847954518,0.4222375847954518,1.5,0.4222375847954518,0.4222375847954518,0.44401496450257405,,-0.042524230817568065,0.03138743397766852,-0.012499999999999956,4.558868212525135,-0.012499999999999956,4.558868212525135,0.0,0.0,0.14392487191566786,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1106,0.25,80,1.05,0.2
2025-08-21,full_entry_no_overheat_no_score_gate,7.934466807466436,0.004746835443038,0.004746835443038,0.0031645569620253333,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,235,0,,0,False,False,0,0,False,5,159941.SZ,0.33487435884498185,0.33487435884498185,1.5,0.33487435884498185,0.33487435884498185,0.3300623560492394,,-0.051842096902954604,0.05070362447214494,0.0031645569620253333,4.573295010666037,0.0031645569620253333,4.573295010666037,0.0,0.0,0.14334956081957045,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1106,0.25,80,1.05,0.2
2025-08-22,full_entry_no_overheat_no_score_gate,7.810099671978742,-0.01567429022082023,-0.01419558359621459,-0.009463722397476393,159941.SZ,1.0,CASH,0.0,1.5,1.5,0.0015,236,0,,0,False,False,0,0,False,5,CASH,,,1.5,,0.20831898323339537,0.14484734167087476,,-0.06622863963365833,0.08777729889891339,-0.010454258675078876,4.525484601627086,-0.010454258675078876,4.525484601627086,1.0,0.001,0.14376397095289176,1.5,1.5,1.0,1.0,1.0,1.5,0.0,0.0,1107,0.25,80,1.05,0.2
2025-08-25,full_entry_no_overheat_no_score_gate,7.810099671978742,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,236,0,,0,False,False,0,0,False,5,CASH,,,1.5,,0.18224397670458448,0.1239810658291145,,-0.04907110272142179,0.052587367824957654,0.0,4.525484601627086,0.0,4.525484601627086,0.0,0.0,0.14334881672505678,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1107,0.25,80,1.05,0.2
2025-08-26,full_entry_no_overheat_no_score_gate,7.810099671978742,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,236,0,,0,False,False,0,0,False,5,CASH,,,1.5,,0.12513894471115838,0.06782563898423666,,-0.02111168552268272,0.010031548892328601,0.0,4.525484601627086,0.0,4.525484601627086,0.0,0.0,0.1428340440876476,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1107,0.25,80,1.05,0.2
2025-08-27,full_entry_no_overheat_no_score_gate,7.810099671978742,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,236,0,,0,False,False,0,0,False,5,CASH,,,1.5,,0.12380307678755575,0.07135120060942468,,0.0026478300448002923,0.00016387158500918986,0.0,4.525484601627086,0.0,4.525484601627086,0.0,0.0,0.13914249849596122,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1107,0.25,80,1.05,0.2
2025-08-28,full_entry_no_overheat_no_score_gate,7.810099671978742,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,236,0,,0,False,False,0,0,False,5,CASH,,,1.5,,0.08371289606890953,0.037631299453088296,,0.02776928418055946,0.016901416593096075,0.0,4.525484601627086,0.0,4.525484601627086,0.0,0.0,0.13855165425501326,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1107,0.25,80,1.05,0.2
2025-08-29,full_entry_no_overheat_no_score_gate,7.810099671978742,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,236,0,,0,False,False,0,0,False,5,CASH,,,1.5,,0.05015629589882087,0.015494473825659383,,0.05873221317047639,0.06609793596266966,0.0,4.525484601627086,0.0,4.525484601627086,0.0,0.0,0.1350685120435051,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1107,0.25,80,1.05,0.2
2025-09-01,full_entry_no_overheat_no_score_gate,7.810099671978742,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.5,0.0,0.0,236,0,,0,False,False,0,0,False,5,CASH,,,1.5,,-0.024875276410980307,0.003991476448721887,,0.18810594785640378,0.19763264111188283,0.0,4.525484601627086,0.0,4.525484601627086,0.0,0.0,0.13504496401571459,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1107,0.25,80,1.05,0.2
2025-09-02,full_entry_no_overheat_no_score_gate,7.798384522470775,-0.0014999999999999458,0.0,0.0,CASH,0.0,518880.SH,1.0,1.5,1.5,0.0015,237,0,,0,False,False,0,0,False,5,518880.SH,0.3249961215981565,,1.5,,-0.08287853350817653,0.04725813958773761,0.3249961215981565,0.3249961215981565,0.3158136636307377,-0.0010000000000000009,4.520959117025459,-0.0010000000000000009,4.520959117025459,1.0,0.001,0.13114613785496537,1.5,1.5,1.0,1.0,1.0,0.0,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-03,full_entry_no_overheat_no_score_gate,7.947845086330383,0.01916558018252923,0.01916558018252934,0.01277705345501956,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,0.5321962422974487,0.5321962422974487,1.5,,-0.13590289513177434,0.13333463404891832,0.5321962422974487,0.5321962422974487,0.4190173963738816,0.01277705345501956,4.578723653331651,0.01277705345501956,4.578723653331651,0.0,0.0,0.1321325377525084,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-04,full_entry_no_overheat_no_score_gate,7.920219981112706,-0.0034757981462408827,-0.0034757981462408827,-0.0023171987641605885,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,0.7088602033505691,0.7088602033505691,1.5,,-0.1570971298449404,0.19791588066001553,0.7088602033505691,0.7088602033505691,0.5172700923854028,-0.0023171987641605885,4.568113840540718,-0.0023171987641605885,4.568113840540718,0.0,0.0,0.12284208589125961,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-05,full_entry_no_overheat_no_score_gate,7.958543626182607,0.004838709677419395,0.004838709677419284,0.003225806451612856,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,0.8924927560010052,0.8924927560010052,1.5,,-0.13423490866777976,0.15115845475110345,0.8924927560010052,0.8924927560010052,0.6075377497221318,0.003225806451612856,4.582849691639236,0.003225806451612856,4.582849691639236,0.0,0.0,0.12248434045154924,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-08,full_entry_no_overheat_no_score_gate,8.069093171086495,0.013890675241157613,0.013890675241157724,0.009260450160771816,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.1354954937184534,1.1354954937184534,1.5,,-0.1291194827328811,0.1562685868225634,1.1354954937184534,1.1354954937184534,0.6902342826147172,0.009260450160771816,4.625288942802969,0.009260450160771816,4.625288942802969,0.0,0.0,0.12349200364108469,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-09,full_entry_no_overheat_no_score_gate,8.252645245897114,0.022747546833184362,0.022747546833184473,0.015165031222122982,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.495520825162945,1.495520825162945,1.5,,-0.10096416998216606,0.09906696605966792,1.495520825162945,1.495520825162945,0.7498700454903333,0.015165031222122982,4.695431594031916,0.015165031222122982,4.695431594031916,0.0,0.0,0.12500217365538555,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-10,full_entry_no_overheat_no_score_gate,8.223119713696752,-0.003577705247301166,-0.0035777052473011106,-0.0023851368315340737,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.777596635639477,1.777596635639477,1.5,,-0.0526047608079544,0.02539039950887645,1.777596635639477,1.777596635639477,0.8103718496113435,-0.0023851368315340737,4.684232347197042,-0.0023851368315340737,4.684232347197042,0.0,0.0,0.12390811925160149,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-11,full_entry_no_overheat_no_score_gate,8.185868888266642,-0.0045300113250282825,-0.0045300113250282825,-0.003020007550018855,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.9477686655592965,1.9477686655592965,1.5,,-0.005101785389929003,0.00023092640032862377,1.9477686655592965,1.9477686655592965,0.8561797739657955,-0.003020007550018855,4.670085930142465,-0.003020007550018855,4.670085930142465,0.0,0.0,0.1223573915311158,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-12,full_entry_no_overheat_no_score_gate,8.233911662885395,0.005868989019310655,0.005868989019310655,0.0039126593462071035,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,2.0853599169224277,2.0853599169224277,1.5,,0.057167387598050734,0.02620007606324426,2.0853599169224277,2.0853599169224277,0.8906840299566966,0.0039126593462071035,4.6883583855046265,0.0039126593462071035,4.6883583855046265,0.0,0.0,0.12176767742190524,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-15,full_entry_no_overheat_no_score_gate,8.198197562763502,-0.004337440281619198,-0.004337440281619198,-0.0028916268544127988,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,2.0884591522147273,2.0884591522147273,1.5,,0.14490255305137922,0.13261887195263378,2.0884591522147273,2.0884591522147273,0.9033391188681761,-0.0028916268544127988,4.67480140249399,-0.0028916268544127988,4.67480140249399,0.0,0.0,0.1217105138367621,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-16,full_entry_no_overheat_no_score_gate,8.354801639268189,0.019102256966334608,0.01910225696633472,0.012734837977556479,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,2.1887493589568785,2.1887493589568785,1.5,0.2660504661637004,0.2660504661637004,0.29509723973746593,2.1887493589568785,2.1887493589568785,0.9223800905334957,0.012734837977556479,4.734334240932005,0.012734837977556479,4.734334240932005,0.0,0.0,0.12345579607614494,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-17,full_entry_no_overheat_no_score_gate,8.248702315661944,-0.01269920318725104,-0.012699203187250985,-0.008466135458167323,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,2.086584806014161,2.086584806014161,1.5,0.3550347377109522,0.3550347377109522,0.44058358412719767,2.086584806014161,2.086584806014161,0.9164952993786416,-0.008466135458167323,4.694252725944034,-0.008466135458167323,4.694252725944034,0.0,0.0,0.12389773239664341,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-18,full_entry_no_overheat_no_score_gate,8.090232770923587,-0.01921145153189363,-0.01921145153189363,-0.012807634354595754,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.7721892412900102,1.7721892412900102,1.5,0.4691020526023191,0.4691020526023191,0.577507280183952,1.7721892412900102,1.7721892412900102,0.8442786492759042,-0.012807634354595754,4.634130453462078,-0.012807634354595754,4.634130453462078,0.0,0.0,0.1246875845009223,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-19,full_entry_no_overheat_no_score_gate,8.145800383443285,0.006868481302467533,0.006868481302467644,0.004578987534978429,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.5194576194532363,1.5194576194532363,1.5,0.5758428407316416,0.5758428407316416,0.6858270101785411,1.5194576194532363,1.5194576194532363,0.7864527252254172,0.004578987534978429,4.655350079043945,0.004578987534978429,4.655350079043945,0.0,0.0,0.12204528728415484,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-22,full_entry_no_overheat_no_score_gate,8.377859776488961,0.028488224867055045,0.028488224867055156,0.018992149911370104,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.464953432739807,1.464953432739807,1.5,0.7240710698913158,0.7240710698913158,0.7524905734969926,1.464953432739807,1.464953432739807,0.7896913425390344,0.018992149911370104,4.7437651856350564,0.018992149911370104,4.7437651856350564,0.0,0.0,0.12105948297877302,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-23,full_entry_no_overheat_no_score_gate,8.526200360255077,0.017706262425447594,0.017706262425447594,0.011804174950298396,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.4911275358345026,1.4911275358345026,1.5,0.9547564046276635,0.9547564046276635,0.7723719755827527,1.4911275358345026,1.4911275358345026,0.8018191165372612,0.011804174950298396,4.799761419809427,0.011804174950298396,4.799761419809427,0.0,0.0,0.12255148659294211,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-24,full_entry_no_overheat_no_score_gate,8.600018010432894,0.008657742846616578,0.008657742846616578,0.005771828564411052,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.525847267370675,1.525847267370675,1.5,1.0556001228001577,1.0556001228001577,0.8180213074751712,1.525847267370675,1.525847267370675,0.8135111954008007,0.005771828564411052,4.827464819874642,0.005771828564411052,4.827464819874642,0.0,0.0,0.12226399070777198,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-25,full_entry_no_overheat_no_score_gate,8.530713835989847,-0.008058608058607808,-0.008058608058607863,-0.005372405372405242,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.451743692699973,1.451743692699973,1.5,1.0853019994540385,1.0853019994540385,0.8450961982351723,1.451743692699973,1.451743692699973,0.8163006669876135,-0.005372405372405242,4.80152972194125,-0.005372405372405242,4.80152972194125,0.0,0.0,0.12252729936565863,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-26,full_entry_no_overheat_no_score_gate,8.552705609934822,0.0025779523692608386,0.0025779523692609496,0.001718634912840633,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.3659746756537827,1.3659746756537827,1.5,1.0545142742104305,1.0545142742104305,0.8464503501064813,1.3659746756537827,1.3659746756537827,0.818276908378909,0.001718634912840633,4.80978179855642,0.001718634912840633,4.80978179855642,0.0,0.0,0.12231669257422556,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-29,full_entry_no_overheat_no_score_gate,8.708352274527387,0.018198529411764808,0.018198529411764808,0.012132352941176539,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.3824465597247513,1.3824465597247513,1.5,1.1412528609690824,1.1412528609690824,0.8786225494815919,1.3824465597247513,1.3824465597247513,0.8312839542606816,0.012132352941176539,4.868135768906553,0.012132352941176539,4.868135768906553,0.0,0.0,0.12386113696685702,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-09-30,full_entry_no_overheat_no_score_gate,8.834881185163455,0.014529604068289181,0.014529604068289181,0.009686402712192788,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,1.4612074035022689,1.4612074035022689,1.5,1.1741237847469463,1.1741237847469463,0.898879137283536,1.4612074035022689,1.4612074035022689,0.8413190355001732,0.009686402712192788,4.915290492421812,0.009686402712192788,4.915290492421812,0.0,0.0,0.12482434585715187,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-10-09,full_entry_no_overheat_no_score_gate,9.454668389063276,0.07015229643842158,0.07015229643842169,0.04676819762561446,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,2.037133913531231,2.037133913531231,1.5,1.3409264319526115,1.3409264319526115,0.9062406597992656,2.037133913531231,2.037133913531231,0.7420993659702165,0.04676819762561446,5.1451697695586995,0.04676819762561446,5.1451697695586995,0.0,0.0,0.14859970748890053,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-10-10,full_entry_no_overheat_no_score_gate,9.248331543134015,-0.021823805705120547,-0.021823805705120602,-0.014549203803413735,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,2.3608489225170315,2.3608489225170315,1.5,1.465135500892397,1.465135500892397,0.9160883758495559,2.3608489225170315,2.3608489225170315,0.7635755863753666,-0.014549203803413735,5.070311645978227,-0.014549203803413735,5.070311645978227,0.0,0.0,0.1510561427211275,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-10-13,full_entry_no_overheat_no_score_gate,9.662796994177743,0.04481515926528701,0.04481515926528712,0.029876772843524746,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,3.097715133214118,3.097715133214118,1.5,1.3776518591369178,1.3776518591369178,0.9021923401568536,3.097715133214118,3.097715133214118,0.7660557921101434,0.029876772843524746,5.221796195270996,0.029876772843524746,5.221796195270996,0.0,0.0,0.156980186107255,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-10-14,full_entry_no_overheat_no_score_gate,9.854220503882926,0.01981036234337985,0.01981036234337985,0.0132069082289199,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,4.0540612638495865,4.0540612638495865,1.5,1.1463500787989331,1.1463500787989331,0.8070961837555569,4.0540612638495865,4.0540612638495865,0.7842257188072467,0.0132069082289199,5.290759978412063,0.0132069082289199,5.290759978412063,0.0,0.0,0.15793560390772016,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-10-15,full_entry_no_overheat_no_score_gate,10.201687169377461,0.03526069518716568,0.03526069518716568,0.02350713012477712,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,5.520907775825237,5.520907775825237,1.5,1.0799383363258528,1.0799383363258528,0.7987015186798124,5.520907775825237,5.520907775825237,0.7997008099272339,0.02350713012477712,5.415130561683558,0.02350713012477712,5.415130561683558,0.0,0.0,0.1611906290113841,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-10-16,full_entry_no_overheat_no_score_gate,10.296630486345109,0.009306628932186811,0.009306628932186811,0.006204419288124541,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,237,0,,0,False,False,0,0,False,5,518880.SH,7.0944001707664075,7.0944001707664075,1.5,1.0622137572400132,1.0622137572400132,0.8046081506640648,7.0944001707664075,7.0944001707664075,0.8292102357362626,0.006204419288124541,5.44872830218818,0.006204419288124541,5.44872830218818,0.0,0.0,0.16127580237649033,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1108,0.25,80,1.05,0.2
2025-10-17,full_entry_no_overheat_no_score_gate,10.837606891872728,0.05253916863822927,0.05257464301168313,0.035049762007788754,518880.SH,1.0,518880.SH,1.0,1.4662975222808783,0.033702477719121715,3.370247771912172e-05,237,0,,0,False,False,0,0,False,5,518880.SH,9.90271096962719,9.90271096962719,1.5,0.8152668441734083,0.8152668441734083,0.6392407282135246,9.90271096962719,9.90271096962719,0.8442581985575024,0.035049762007788754,5.639704932424979,0.035049762007788754,5.639704932424979,0.0,0.0,0.17049745784956116,1.5,1.4662975222808783,1.0,1.0,1.0,1.5,1.4662975222808783,1.4662975222808783,1109,0.25,80,1.05,0.2
2025-10-20,full_entry_no_overheat_no_score_gate,10.338495946518375,-0.04605361223506299,-0.04597504773037848,-0.031354515050167064,518880.SH,1.0,518880.SH,1.0,1.3839469459174902,0.08235057636338805,8.235057636338806e-05,237,0,,0,False,False,0,0,False,5,518880.SH,10.793561945563102,10.793561945563102,1.5,0.8313091263549168,0.8313091263549168,0.6562132263973691,10.793561945563102,10.793561945563102,0.8700829662850513,-0.031354515050167064,5.462874719242759,-0.031354515050167064,5.462874719242759,0.0,0.0,0.1806427628873172,1.4662975222808783,1.3839469459174902,1.0,1.0,1.0,1.4662975222808783,1.3839469459174902,1.3839469459174902,1110,0.25,80,1.05,0.2
2025-10-21,full_entry_no_overheat_no_score_gate,10.68091393586115,0.03312067742872116,0.033150218169365926,0.023953388001726417,518880.SH,1.0,518880.SH,1.0,1.3553540654968526,0.02859288042063768,2.859288042063768e-05,237,0,,0,False,False,0,0,False,5,518880.SH,12.407051781636222,12.407051781636222,1.5,0.9448639748657821,0.9448639748657821,0.674209306666532,12.407051781636222,12.407051781636222,0.8968895147480618,0.023953388001726417,5.593729076997603,0.023953388001726417,5.593729076997603,0.0,0.0,0.1844536467364738,1.3839469459174902,1.3553540654968526,1.0,1.0,1.0,1.3839469459174902,1.3553540654968526,1.3553540654968526,1111,0.25,80,1.05,0.2
2025-10-22,full_entry_no_overheat_no_score_gate,10.086573768010823,-0.055645066650601094,-0.0555566629587223,-0.04099051633298201,518880.SH,1.0,518880.SH,1.0,1.2617500466938598,0.09360401880299274,9.360401880299274e-05,237,0,,0,False,False,0,0,False,5,518880.SH,10.930615516472136,10.930615516472136,1.5,1.153238841486552,1.153238841486552,0.6820162198946607,10.930615516472136,10.930615516472136,0.8729672242492466,-0.04099051633298201,5.3644392339046565,-0.04099051633298201,5.3644392339046565,0.0,0.0,0.19813750009763847,1.3553540654968526,1.2617500466938598,1.0,1.0,1.0,1.3553540654968526,1.2617500466938598,1.2617500466938598,1112,0.25,80,1.05,0.2
2025-10-23,full_entry_no_overheat_no_score_gate,9.936846784686725,-0.014844186615573074,-0.014834331941132206,-0.011756949785737936,518880.SH,1.0,518880.SH,1.0,1.2517469834930286,0.01000306320083122,1.000306320083122e-05,237,0,,0,False,False,0,0,False,5,518880.SH,8.757987833040758,8.757987833040758,1.5,1.3193549520692511,1.3193549520692511,0.7074229846269763,8.757987833040758,8.757987833040758,0.8120548322504024,-0.011756949785737936,5.301369791202997,-0.011756949785737936,5.301369791202997,0.0,0.0,0.19972087274568004,1.2617500466938598,1.2517469834930286,1.0,1.0,1.0,1.2617500466938598,1.2517469834930286,1.2517469834930286,1113,0.25,80,1.05,0.2
2025-10-24,full_entry_no_overheat_no_score_gate,9.87597542368109,-0.006125822640180023,-0.006123734408905316,-0.004892150322437283,518880.SH,1.0,518880.SH,1.0,1.2496458856532235,0.002101097839805055,2.1010978398050552e-06,237,0,,0,False,False,0,0,False,5,518880.SH,6.670261950540491,6.670261950540491,1.5,1.5889780848380632,1.5889780848380632,0.7266304105672727,6.670261950540491,6.670261950540491,0.7286875954583845,-0.004892150322437283,5.275434693269603,-0.004892150322437283,5.275434693269603,0.0,0.0,0.20005667435084482,1.2517469834930286,1.2496458856532235,1.0,1.0,1.0,1.2517469834930286,1.2496458856532235,1.2496458856532235,1114,0.25,80,1.05,0.2
2025-10-27,full_entry_no_overheat_no_score_gate,9.826319823722383,-0.005027918542571563,-0.0050265085903369,-0.004022346368715013,518880.SH,1.0,518880.SH,1.0,1.2510629608284138,0.0014170751751902966,1.4170751751902965e-06,237,0,,0,False,False,0,0,False,5,518880.SH,4.874078218586146,4.874078218586146,1.5,2.047783813469784,2.047783813469784,0.7354264105883841,4.874078218586146,4.874078218586146,0.6268035441717942,-0.004022346368715013,5.254215067687737,-0.004022346368715013,5.254215067687737,0.0,0.0,0.1998300707699459,1.2496458856532235,1.2510629608284138,1.0,1.0,1.0,1.2496458856532235,1.2510629608284138,1.2510629608284138,1115,0.25,80,1.05,0.2
2025-10-28,full_entry_no_overheat_no_score_gate,9.388546107891125,-0.044551136507321676,-0.04449034760854913,-0.03556203724478346,518880.SH,1.0,518880.SH,1.0,1.187443615256696,0.06361934557171778,6.361934557171778e-05,237,0,,0,False,False,0,0,False,5,518880.SH,2.840402289417639,2.840402289417639,1.5,2.426134527303503,2.426134527303503,0.7666944995141358,2.840402289417639,2.840402289417639,0.4065915319944621,-0.03556203724478346,5.067364475758523,-0.03556203724478346,5.067364475758523,0.0,0.0,0.2105363124513126,1.2510629608284138,1.187443615256696,1.0,1.0,1.0,1.2510629608284138,1.187443615256696,1.187443615256696,1116,0.25,80,1.05,0.2
2025-10-29,full_entry_no_overheat_no_score_gate,9.489152456846481,0.010715860347194406,0.013121687036104059,0.01105036640688617,518880.SH,1.0,159941.SZ,1.0,1.1872234357942688,2.374667051050965,0.002374667051050965,238,0,,0,False,False,0,0,False,5,159941.SZ,2.9980862395252106,1.7094450567926063,1.5,2.9980862395252106,2.9980862395252106,0.7920482794083132,1.7094450567926063,1.7094450567926063,0.25511075861833055,0.009028265674072333,5.113113988513027,0.009028265674072333,5.113113988513027,2.0,0.002,0.21057535798452845,1.187443615256696,1.1872234357942688,1.0,1.0,1.0,1.187443615256696,1.1872234357942688,1.1872234357942688,1117,0.25,80,1.05,0.2
2025-10-30,full_entry_no_overheat_no_score_gate,9.344539324703979,-0.015239836518609606,-0.01523109066852881,-0.01282916948008106,159941.SZ,1.0,159941.SZ,1.0,1.1783423165814395,0.008881119212829303,8.881119212829302e-06,238,0,,0,False,False,0,0,False,5,159941.SZ,3.216475062479036,3.216475062479036,1.5,3.216475062479036,3.216475062479036,0.818605090205924,,0.9613730758496617,0.1343756926173073,-0.01282916948008106,5.047516982583421,-0.01282916948008106,5.047516982583421,0.0,0.0,0.2121624560894072,1.1872234357942688,1.1783423165814395,1.0,1.0,1.0,1.1872234357942688,1.1783423165814395,1.1783423165814395,1118,0.25,80,1.05,0.2
