date,market_case,nav,return,gross_return,base_gross_return,position_before,fraction_before,position,holding_fraction,weight,turnover,cost,trade_count,stop_count,buffer_blocked,buffer_blocked_count,best_candidate,best_score,current_score,max_lev,score_159941.SZ,raw_score_159941.SZ,r2_159941.SZ,score_518880.SH,raw_score_518880.SH,r2_518880.SH,target_vol_input_return,target_vol_input_nav,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,switch_buffer,r2_threshold,case,score_QQQ,raw_score_QQQ,r2_QQQ,score_GLD,raw_score_GLD,r2_GLD
2025-11-25,US_QQQ_GLD,21.691128490096883,0.00517959572840998,0.007713452352364365,0.0061636773483719764,QQQ,1.0,GLD,1.0,1.2630246948404644,2.514461445403297,0.002514461445403297,386,0,False,214,GLD,0.4459663433683283,-0.49572855853473863,1.5,,,,,,,0.0041513499936751685,11.548225713931364,0.0041513499936751685,11.548225713931364,2.0,0.002,0.19793753916393383,1.251436750562833,1.2630246948404644,1.0,1.0,1.0,1.251436750562833,1.2630246948404644,1.2630246948404644,1228,0.25,20,2.5,0.3,US_QQQ_GLD,-0.49572855853473863,-0.49572855853473863,0.5738867713910021,0.4459663433683283,0.4459663433683283,0.3024362195614424
2025-11-26,US_QQQ_GLD,21.910064882237172,0.010093361082630814,0.010102099559068283,0.007998338908444147,GLD,1.0,GLD,1.0,1.2543736124979168,0.008651082342547634,8.651082342547634e-06,386,0,False,214,GLD,0.5337392831197432,0.5337392831197432,1.5,,,,,,,0.007998338908444147,11.640592336982596,0.007998338908444147,11.640592336982596,0.0,0.0,0.19930266190960325,1.2630246948404644,1.2543736124979168,1.0,1.0,1.0,1.2630246948404644,1.2543736124979168,1.2543736124979168,1229,0.25,20,2.5,0.3,US_QQQ_GLD,-0.43742363452266486,-0.43742363452266486,0.4381377138828092,0.5337392831197432,0.5337392831197432,0.39053091834145937
2025-11-28,US_QQQ_GLD,22.25094408101833,0.015558109965138067,0.015584753396663648,0.012424331348639184,GLD,1.0,GLD,1.0,1.2806081846853574,0.02623457218744063,2.623457218744063e-05,386,0,False,214,GLD,0.6779383068255569,0.6779383068255569,1.5,,,,,,,0.012424331348639184,11.785218913271699,0.012424331348639184,11.785218913271699,0.0,0.0,0.19521974245496834,1.2543736124979168,1.2806081846853574,1.0,1.0,1.0,1.2543736124979168,1.2806081846853574,1.2806081846853574,1230,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.34681971955778845,0.25214350194996316,0.6779383068255569,0.6779383068255569,0.4855344221270561
2025-12-01,US_QQQ_GLD,22.388319021561216,0.006173892669123937,0.006173896623300991,0.004821066034977672,GLD,1.0,GLD,1.0,1.280612114599369,3.929914011546742e-06,3.9299140115467426e-09,386,0,False,214,GLD,0.8157146431880697,0.8157146431880697,1.5,,,,,,,0.004821066034977672,11.84203623188925,0.004821066034977672,11.84203623188925,0.0,0.0,0.195219143368959,1.2806081846853574,1.280612114599369,1.0,1.0,1.0,1.2806081846853574,1.280612114599369,1.280612114599369,1231,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.2548194539044887,0.1293498472083977,0.8157146431880697,0.8157146431880697,0.5566877803455146
2025-12-02,US_QQQ_GLD,22.203457428567024,-0.008257055512571498,-0.008247206962468464,-0.006440050713598433,GLD,1.0,GLD,1.0,1.2706816660317597,0.009930448567609274,9.930448567609274e-06,386,0,False,214,GLD,0.8494866259202685,0.8494866259202685,1.5,,,,,,,-0.006440050713598433,11.765772918003613,-0.006440050713598433,11.765772918003613,0.0,0.0,0.1967447919357573,1.280612114599369,1.2706816660317597,1.0,1.0,1.0,1.280612114599369,1.2706816660317597,1.2706816660317597,1232,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.12455655710255675,0.02722566676311866,0.8494866259202685,0.8494866259202685,0.5894019786809317
2025-12-03,US_QQQ_GLD,22.174796895255575,-0.0012908139826266485,-0.0011812488322644873,-0.0009296182229129313,GLD,1.0,GLD,1.0,1.3803763931623114,0.10969472713055173,0.00010969472713055173,386,0,False,214,GLD,0.8467928073030868,0.8467928073030868,1.5,,,,,,,-0.0009296182229129313,11.754835241092382,-0.0009296182229129313,11.754835241092382,0.0,0.0,0.1811100227723206,1.2706816660317597,1.3803763931623114,1.0,1.0,1.0,1.2706816660317597,1.3803763931623114,1.3803763931623114,1233,0.25,20,2.5,0.3,US_QQQ_GLD,,0.022377867037972843,0.0007615401753774398,0.8467928073030868,0.8467928073030868,0.6080151656685635
2025-12-04,US_QQQ_GLD,22.194455252487177,0.0008865180287540575,0.0008919925918505278,0.0006461951944911615,GLD,1.0,GLD,1.0,1.385846077340931,0.005469684178619483,5.469684178619483e-06,386,0,False,214,GLD,0.8305857804790955,0.8305857804790955,1.5,,,,,,,0.0006461951944911615,11.762431159137211,0.0006461951944911615,11.762431159137211,0.0,0.0,0.18039521422154137,1.3803763931623114,1.385846077340931,1.0,1.0,1.0,1.3803763931623114,1.385846077340931,1.385846077340931,1234,0.25,20,2.5,0.3,US_QQQ_GLD,,0.1638617955997974,0.03646156554748892,0.8305857804790955,0.8305857804790955,0.6218052380844044
2025-12-05,US_QQQ_GLD,22.137106127698612,-0.002583939282859271,-0.002470067328074845,-0.0017823532991587676,GLD,1.0,GLD,1.0,1.5,0.1141539226590691,0.0001141539226590691,386,0,False,214,GLD,0.7889057189801005,0.7889057189801005,1.5,,,,,,,-0.0017823532991587676,11.741466351154596,-0.0017823532991587676,11.741466351154596,0.0,0.0,0.1652819940461364,1.385846077340931,1.5,1.0,1.0,1.0,1.385846077340931,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.31732767699938846,0.11825195213734707,0.7889057189801005,0.7889057189801005,0.6218697404722369
2025-12-08,US_QQQ_GLD,22.04946145490818,-0.003959174802923737,-0.003959174802923793,-0.002639449868615862,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,214,GLD,0.7110636383325077,0.7110636383325077,1.5,,,,,,,-0.002639449868615862,11.710475339336684,-0.002639449868615862,11.710475339336684,0.0,0.0,0.16403752873894278,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.4480325219194916,0.21543299679642014,0.7110636383325077,0.7110636383325077,0.5961268263545665
2025-12-09,US_QQQ_GLD,22.21937026155877,0.007705803019183,0.007705803019183,0.005137202012788666,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,214,GLD,0.665986380696012,0.665986380696012,1.5,,,,,,,0.005137202012788666,11.770634416820636,0.005137202012788666,11.770634416820636,0.0,0.0,0.14016940804001574,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,0.5660328572873672,0.5660328572873672,0.3188621977933169,0.665986380696012,0.665986380696012,0.5960626602867756
2025-12-10,US_QQQ_GLD,22.361323640080613,0.006388721950749243,0.006388721950749132,0.004259147967166088,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,True,215,QQQ,0.6818465233761108,0.6413155998570084,1.5,,,,,,,0.004259147967166088,11.820767290469293,0.004259147967166088,11.820767290469293,0.0,0.0,0.14033510333317867,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,0.6818465233761108,0.6818465233761108,0.4220166518667239,0.6413155998570084,0.6413155998570084,0.6127178866282539
2025-12-11,US_QQQ_GLD,22.722565139572207,0.01615474581496157,0.01615474581496157,0.010769830543307712,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,True,216,QQQ,0.7460136681566854,0.6925535895291042,1.5,,,,,,,0.010769830543307712,11.948074951079523,0.010769830543307712,11.948074951079523,0.0,0.0,0.1435025959809917,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,0.7460136681566854,0.7460136681566854,0.4988123657413702,0.6925535895291042,0.6925535895291042,0.6589491443426608
2025-12-12,US_QQQ_GLD,22.91324991956747,0.008391868559909144,0.008391868559909144,0.005594579039939429,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,0.7713659818425587,0.7713659818425587,1.5,,,,,,,0.005594579039939429,12.014919400768457,0.005594579039939429,12.014919400768457,0.0,0.0,0.14365769894707187,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,0.6355392329437841,0.6355392329437841,0.42173185413482983,0.7713659818425587,0.7713659818425587,0.7073447021018423
2025-12-15,US_QQQ_GLD,22.9445382349003,0.001365511895635052,0.001365511895635163,0.0009103412637567754,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,0.8433340494320933,0.8433340494320933,1.5,,,,,,,0.0009103412637567754,12.025857077679689,0.0009103412637567754,12.025857077679689,0.0,0.0,0.14348282674179494,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,0.5008525035050599,0.5008525035050599,0.30829578567973603,0.8433340494320933,0.8433340494320933,0.75604433289998
2025-12-16,US_QQQ_GLD,22.952366524533367,0.00034118314140485495,0.00034118314140474393,0.00022745542760316262,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,0.9023793551384869,0.9023793551384869,1.5,,,,,,,0.00022745542760316262,12.028592424143588,0.00022745542760316262,12.028592424143588,0.0,0.0,0.14343170973849428,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.3973163475436101,0.22798124245247475,0.9023793551384869,0.9023793551384869,0.8030433904688082
2025-12-17,US_QQQ_GLD,23.248046776140317,0.012882342711410644,0.012882342711410644,0.008588228474273762,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,1.0030753923345324,1.0030753923345324,1.5,,,,,,,0.008588228474273762,12.131896724106051,0.008588228474273762,12.131896724106051,0.0,0.0,0.14448503730647194,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.19555614621923212,0.06065050670013461,1.0030753923345324,1.0030753923345324,0.846344035072657
2025-12-18,US_QQQ_GLD,23.185165330200377,-0.002704805549706535,-0.002704805549706535,-0.0018032036998043566,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,1.046701968529688,1.046701968529688,1.5,,,,,,,-0.0018032036998043566,12.110020443047498,-0.0018032036998043566,12.110020443047498,0.0,0.0,0.1447991292082491,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.09845970968146123,0.018088883306638603,1.046701968529688,1.046701968529688,0.8802171996905988
2025-12-19,US_QQQ_GLD,23.2244290718536,0.0016934855151573558,0.0016934855151572448,0.0011289903434381632,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,1.0494554978426707,1.0494554978426707,1.5,,,,,,,0.0011289903434381632,12.123692539186537,0.0011289903434381632,12.123692539186537,0.0,0.0,0.10778603638635285,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.06519955678121092,0.009105419169112006,1.0494554978426707,1.0494554978426707,0.8955241826330569
2025-12-22,US_QQQ_GLD,24.028514736520034,0.034622408248602854,0.034622408248602854,0.02308160549906857,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,1.2164462017727042,1.2164462017727042,1.5,,,,,,,0.02308160549906857,12.403526827568042,0.02308160549906857,12.403526827568042,0.0,0.0,0.1256057115741183,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.050655200219508645,0.006198134567391156,1.2164462017727042,1.2164462017727042,0.8736160829204883
2025-12-23,US_QQQ_GLD,24.50616587394698,0.019878512786351443,0.019878512786351443,0.013252341857567629,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,1.4663745450830548,1.4663745450830548,1.5,,,,,,,0.013252341857567629,12.567902605326484,0.013252341857567629,12.567902605326484,0.0,0.0,0.10598521297703274,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.05044200387641973,0.006778921470622867,1.4663745450830548,1.4663745450830548,0.8445216996227529
2025-12-24,US_QQQ_GLD,24.354200104343093,-0.00620112384718019,-0.006201123847180134,-0.004134082564786756,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,1.6182152637353946,1.6182152637353946,1.5,,,,,,,-0.004134082564786756,12.515945858289866,-0.004134082564786756,12.515945858289866,0.0,0.0,0.11009577719400923,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.05748863782759628,0.00960476517740294,1.6182152637353946,1.6182152637353946,0.8576019795135953
2025-12-26,US_QQQ_GLD,24.780766432819668,0.017515103212135674,0.017515103212135674,0.011676735474757116,GLD,1.0,GLD,1.0,1.5,0.0,0.0,386,0,False,216,GLD,1.8509422672485307,1.8509422672485307,1.5,,,,,,,0.011676735474757116,12.6620912472935,0.011676735474757116,12.6620912472935,0.0,0.0,0.1124656440670693,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1235,0.25,20,2.5,0.3,US_QQQ_GLD,,0.06257932758732676,0.01258562873132818,1.8509422672485307,1.8509422672485307,0.8653004665242698
2025-12-29,US_QQQ_GLD,23.15750587909587,-0.06550485668489858,-0.06529245292966995,-0.0435283019531133,GLD,1.0,GLD,1.0,1.272759131030428,0.22724086896957196,0.00022724086896957197,386,0,False,216,GLD,1.4892695359657306,1.4892695359657306,1.5,,,,,,,-0.0435283019531133,12.110931916123436,-0.0435283019531133,12.110931916123436,0.0,0.0,0.19642365464516412,1.5,1.272759131030428,1.0,1.0,1.0,1.5,1.272759131030428,1.272759131030428,1236,0.25,20,2.5,0.3,US_QQQ_GLD,,0.04366100518199012,0.00729760541344826,1.4892695359657306,1.4892695359657306,0.7366261140532933
2025-12-30,US_QQQ_GLD,23.178893410333245,0.0009235679934203045,0.0009260186100706288,0.0007275678386380324,GLD,1.0,GLD,1.0,1.2752074804634672,0.0024483494330391764,2.4483494330391765e-06,386,0,False,216,GLD,1.1939270584415418,1.1939270584415418,1.5,,,,,,,0.0007275678386380324,12.119743440681543,0.0007275678386380324,12.119743440681543,0.0,0.0,0.19604652876498094,1.272759131030428,1.2752074804634672,1.0,1.0,1.0,1.272759131030428,1.2752074804634672,1.2752074804634672,1237,0.25,20,2.5,0.3,US_QQQ_GLD,,0.027657012158142313,0.003376816083798695,1.1939270584415418,1.1939270584415418,0.6141491313187901
2025-12-31,US_QQQ_GLD,22.987711120785935,-0.008248119794281528,-0.00824803071491279,-0.006467991163222386,GLD,1.0,GLD,1.0,1.2751176602548124,8.982020865477836e-05,8.982020865477835e-08,386,0,False,216,GLD,0.8972790186413022,0.8972790186413022,1.5,,,,,,,-0.006467991163222386,12.041353047206691,-0.006467991163222386,12.041353047206691,0.0,0.0,0.1960603384240176,1.2752074804634672,1.2751176602548124,1.0,1.0,1.0,1.2752074804634672,1.2751176602548124,1.2751176602548124,1238,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.010091724791653434,0.0004968166427347098,0.8972790186413022,0.8972790186413022,0.4524465745992895
2026-01-02,US_QQQ_GLD,23.133380833773998,0.00633685155614927,0.0063384304274855365,0.004970859258759619,GLD,1.0,GLD,1.0,1.273548733451919,0.0015689268028933334,1.5689268028933334e-06,386,0,False,216,GLD,0.6931775922296819,0.6931775922296819,1.5,,,,,,,0.004970859258759619,12.101208918489391,0.004970859258759619,12.101208918489391,0.0,0.0,0.1963018716389296,1.2751176602548124,1.273548733451919,1.0,1.0,1.0,1.2751176602548124,1.273548733451919,1.273548733451919,1239,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.04310296094749666,0.00975958033724289,0.6931775922296819,0.6931775922296819,0.3410395768233355
2026-01-05,US_QQQ_GLD,23.906072083535776,0.03340157045414105,0.033511109669347006,0.026313174195160993,GLD,1.0,GLD,1.0,1.167561275570515,0.10598745788140418,0.00010598745788140418,386,0,False,216,GLD,0.7044932228914937,0.7044932228914937,1.5,,,,,,,0.026313174195160993,12.419630136733637,0.026313174195160993,12.419630136733637,0.0,0.0,0.21412152426675893,1.273548733451919,1.167561275570515,1.0,1.0,1.0,1.273548733451919,1.167561275570515,1.167561275570515,1240,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.03186040364699849,0.005692205214428925,0.7044932228914937,0.7044932228914937,0.3583603188767627
2026-01-06,US_QQQ_GLD,24.207751910629877,0.01261938080166125,0.012625014094556155,0.010813149047262716,GLD,1.0,GLD,1.0,1.1619982163763227,0.005563059194192199,5.5630591941921995e-06,386,0,False,216,GLD,0.7786853030256415,0.7786853030256415,1.5,,,,,,,0.010813149047262716,12.553925448514015,0.010813149047262716,12.553925448514015,0.0,0.0,0.21514662972514875,1.167561275570515,1.1619982163763227,1.0,1.0,1.0,1.167561275570515,1.1619982163763227,1.1619982163763227,1241,0.25,20,2.5,0.3,US_QQQ_GLD,,0.020193877389262926,0.0022069954896948296,0.7786853030256415,0.7786853030256415,0.39983787224683687
2026-01-07,US_QQQ_GLD,23.938358075004047,-0.011128411949212769,-0.011108649400323928,-0.009559953917111952,GLD,1.0,GLD,1.0,1.14201366612538,0.019984550250942812,1.9984550250942813e-05,386,0,False,216,GLD,0.7459668625180531,0.7459668625180531,1.5,,,,,,,-0.009559953917111952,12.433910499747363,-0.009559953917111952,12.433910499747363,0.0,0.0,0.21891156596067643,1.1619982163763227,1.14201366612538,1.0,1.0,1.0,1.1619982163763227,1.14201366612538,1.14201366612538,1242,0.25,20,2.5,0.3,US_QQQ_GLD,,0.07322812162222547,0.02798009766247611,0.7459668625180531,0.7459668625180531,0.39835433171194157
2026-01-08,US_QQQ_GLD,24.0893260482127,0.006306529994063892,0.006306788644871744,0.005522515913727544,GLD,1.0,GLD,1.0,1.1417566363499472,0.00025702977543273775,2.5702977543273775e-07,386,0,False,216,GLD,0.733514942952507,0.733514942952507,1.5,,,,,,,0.005522515913727544,12.50257696835208,0.005522515913727544,12.50257696835208,0.0,0.0,0.218960846857189,1.14201366612538,1.1417566363499472,1.0,1.0,1.0,1.14201366612538,1.1417566363499472,1.1417566363499472,1243,0.25,20,2.5,0.3,US_QQQ_GLD,,0.09627842737201764,0.05124970025232878,0.733514942952507,0.733514942952507,0.407303019870104
2026-01-09,US_QQQ_GLD,24.288455658388134,0.008266300592091769,0.008268602884113642,0.007242001159325273,GLD,1.0,GLD,1.0,1.1394732249500874,0.0022834113998597694,2.2834113998597693e-06,386,0,False,216,GLD,0.7551816945974317,0.7551816945974317,1.5,,,,,,,0.007242001159325273,12.59312064525144,0.007242001159325273,12.59312064525144,0.0,0.0,0.21939962653440215,1.1417566363499472,1.1394732249500874,1.0,1.0,1.0,1.1417566363499472,1.1394732249500874,1.1394732249500874,1244,0.25,20,2.5,0.3,US_QQQ_GLD,,0.1646887701264932,0.13553919954726268,0.7551816945974317,0.7551816945974317,0.43156867828135115
2026-01-12,US_QQQ_GLD,24.805985449067236,0.02130764499637383,0.021334049092186065,0.018722729613168898,GLD,1.0,GLD,1.0,1.1136206688391526,0.025852556110934843,2.5852556110934845e-05,386,0,False,216,GLD,0.8991341977693252,0.8991341977693252,1.5,,,,,,,0.018722729613168898,12.828898238078498,0.018722729613168898,12.828898238078498,0.0,0.0,0.22449295976214423,1.1394732249500874,1.1136206688391526,1.0,1.0,1.0,1.1394732249500874,1.1136206688391526,1.1136206688391526,1245,0.25,20,2.5,0.3,US_QQQ_GLD,,0.22791924939835906,0.23847477625772884,0.8991341977693252,0.8991341977693252,0.48155197595020394
2026-01-13,US_QQQ_GLD,24.766662400575893,-0.0015852242021218155,-0.001582500487693332,-0.0014210408732292512,GLD,1.0,GLD,1.0,1.1108926372994428,0.0027280315397097965,2.7280315397097964e-06,386,0,False,216,GLD,0.9947693681233456,0.9947693681233456,1.5,,,,,,,-0.0014210408732292512,12.81066784932369,-0.0014210408732292512,12.81066784932369,0.0,0.0,0.22504424964751307,1.1136206688391526,1.1108926372994428,1.0,1.0,1.0,1.1136206688391526,1.1108926372994428,1.1108926372994428,1246,0.25,20,2.5,0.3,US_QQQ_GLD,0.27203431942152334,0.27203431942152334,0.33340464565387584,0.9947693681233456,0.9947693681233456,0.5229699119313937
2026-01-14,US_QQQ_GLD,25.04777824911098,0.01135057457433386,0.011355796549515343,0.010222226854541994,GLD,1.0,GLD,1.0,1.1057292959716052,0.005163341327837578,5.163341327837578e-06,386,0,False,216,GLD,1.1496611113036268,1.1496611113036268,1.5,,,,,,,0.010222226854541994,12.941621402237663,0.010222226854541994,12.941621402237663,0.0,0.0,0.22609512193517925,1.1108926372994428,1.1057292959716052,1.0,1.0,1.0,1.1108926372994428,1.1057292959716052,1.1057292959716052,1247,0.25,20,2.5,0.3,US_QQQ_GLD,0.24391273403520075,0.24391273403520075,0.30410760273776893,1.1496611113036268,1.1496611113036268,0.569223622735131
2026-01-15,US_QQQ_GLD,24.877787369557932,-0.006786664983313706,-0.006775534096158507,-0.006127660830587689,GLD,1.0,GLD,1.0,1.0945224766298054,0.01120681934179979,1.120681934179979e-05,386,0,False,216,GLD,1.2105129975681752,1.2105129975681752,1.5,,,,,,,-0.006127660830587689,12.862319535686876,-0.006127660830587689,12.862319535686876,0.0,0.0,0.22841011065372227,1.1057292959716052,1.0945224766298054,1.0,1.0,1.0,1.1057292959716052,1.0945224766298054,1.0945224766298054,1248,0.25,20,2.5,0.3,US_QQQ_GLD,0.2315239601625494,0.2315239601625494,0.30946878709153924,1.2105129975681752,1.2105129975681752,0.6019299267956317
2026-01-16,US_QQQ_GLD,24.746464348003506,-0.005278725941484708,-0.00527437666496964,-0.004818883830700504,GLD,1.0,GLD,1.0,1.0901501387579593,0.004372337871846099,4.372337871846099e-06,386,0,False,216,GLD,1.1956902965014793,1.1956902965014793,1.5,,,,,,,-0.004818883830700504,12.800337512051051,-0.004818883830700504,12.800337512051051,0.0,0.0,0.229326210318913,1.0945224766298054,1.0901501387579593,1.0,1.0,1.0,1.0945224766298054,1.0901501387579593,1.0901501387579593,1249,0.25,20,2.5,0.3,US_QQQ_GLD,,0.20717277053075356,0.2880327257150187,1.1956902965014793,1.1956902965014793,0.6151283646299033
2026-01-20,US_QQQ_GLD,25.764016630167625,0.04111909757509302,0.04124711130301676,0.03783617488689295,GLD,1.0,GLD,1.0,0.9672074419339315,0.12294269682402781,0.0001229426968240278,386,0,False,216,GLD,1.5380990415548448,1.5380990415548448,1.5,,,,,,,0.03783617488689295,13.284653320768271,0.03783617488689295,13.284653320768271,0.0,0.0,0.25847609226426643,1.0901501387579593,0.9672074419339315,1.0,1.0,1.0,1.0901501387579593,0.9672074419339315,0.9672074419339315,1250,0.25,20,2.5,0.3,US_QQQ_GLD,,0.0706445042550341,0.029029136067644123,1.5380990415548448,1.5380990415548448,0.6552746772509752
2026-01-21,US_QQQ_GLD,26.126889477184967,0.014084482719687763,0.014091225505147614,0.014568979615140476,GLD,1.0,GLD,1.0,0.9605583503233895,0.006649091610541946,6.649091610541946e-06,386,0,False,216,GLD,2.016171314835515,2.016171314835515,1.5,,,,,,,0.014568979615140476,13.478197164192752,0.014568979615140476,13.478197164192752,0.0,0.0,0.2602652924893453,0.9672074419339315,0.9605583503233895,1.0,1.0,1.0,0.9672074419339315,0.9605583503233895,0.9605583503233895,1251,0.25,20,2.5,0.3,US_QQQ_GLD,,0.014324448046533877,0.00137191097113043,2.016171314835515,2.016171314835515,0.6920782589791532
2026-01-22,US_QQQ_GLD,26.58988811618286,0.017721154269137118,0.017734389373353546,0.01846258414950319,GLD,1.0,GLD,1.0,0.973562828067803,0.01300447774441349,1.300447774441349e-05,386,0,False,216,GLD,2.7178702499368925,2.7178702499368925,1.5,,,,,,,0.01846258414950319,13.727039513520255,0.01846258414950319,13.727039513520255,0.0,0.0,0.2567887688318652,0.9605583503233895,0.973562828067803,1.0,1.0,1.0,0.9605583503233895,0.973562828067803,0.973562828067803,1252,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.003408211051644572,8.913240827390645e-05,2.7178702499368925,2.7178702499368925,0.7230343584013775
2026-01-23,US_QQQ_GLD,26.945691399349194,0.013381150067712788,0.013381917990516188,0.013745304981574558,GLD,1.0,GLD,1.0,0.972805045844021,0.0007577822237819776,7.577822237819776e-07,386,0,False,216,GLD,3.6223069251459314,3.6223069251459314,1.5,,,,,,,0.013745304981574558,13.915721858127716,0.013745304981574558,13.915721858127716,0.0,0.0,0.25698879859643003,0.973562828067803,0.972805045844021,1.0,1.0,1.0,0.973562828067803,0.972805045844021,0.972805045844021,1253,0.25,20,2.5,0.3,US_QQQ_GLD,,-0.0050579498722876925,0.00021901159235293566,3.6223069251459314,3.6223069251459314,0.7580052253236452
2026-01-26,US_QQQ_GLD,27.32911209998917,0.014229388103555562,0.014231016773398589,0.014628847613605389,GLD,1.0,GLD,1.0,0.9744108632721481,0.0016058174281270432,1.6058174281270431e-06,386,0,False,216,GLD,4.7960225384688036,4.7960225384688036,1.5,,,,,,,0.014628847613605389,14.119292832623584,0.014628847613605389,14.119292832623584,0.0,0.0,0.2565652841353599,0.972805045844021,0.9744108632721481,1.0,1.0,1.0,0.972805045844021,0.9744108632721481,0.9744108632721481,1254,0.25,20,2.5,0.3,US_QQQ_GLD,,0.012493170442609669,0.0013890494315176305,4.7960225384688036,4.7960225384688036,0.7939269897678526
2026-01-27,US_QQQ_GLD,27.981645544034887,0.02387686221412122,0.023904191095699048,0.024531942321975864,GLD,1.0,GLD,1.0,0.947720005069287,0.0266908582028611,2.66908582028611e-05,386,0,False,216,GLD,6.5895953851132365,6.5895953851132365,1.5,,,,,,,0.024531942321975864,14.465666510020593,0.024531942321975864,14.465666510020593,0.0,0.0,0.2637909917093316,0.9744108632721481,0.947720005069287,1.0,1.0,1.0,0.9744108632721481,0.947720005069287,0.947720005069287,1255,0.25,20,2.5,0.3,US_QQQ_GLD,,0.0768679002132493,0.040330176226872405,6.5895953851132365,6.5895953851132365,0.8209047018800866
2026-01-28,US_QQQ_GLD,29.003634774377744,0.03652355715587019,0.036746278032144905,0.038773348494905324,GLD,1.0,GLD,1.0,1.1625467963431593,0.21482679127387228,0.0002148267912738723,386,0,False,216,GLD,9.910328199907676,9.910328199907676,1.5,,,,,,,0.038773348494905324,15.026548838824702,0.038773348494905324,15.026548838824702,0.0,0.0,0.2150451068175369,0.947720005069287,1.1625467963431593,1.0,1.0,1.0,0.947720005069287,1.1625467963431593,1.1625467963431593,1256,0.25,20,2.5,0.3,US_QQQ_GLD,,0.15631433066854505,0.12391257547472811,9.910328199907676,9.910328199907676,0.8308046954890235
2026-01-29,US_QQQ_GLD,29.09482245356561,0.003144008669851983,0.0031498876929319936,0.0027094717415592218,GLD,1.0,GLD,1.0,1.168407359307824,0.0058605629646646396,5.86056296466464e-06,386,0,False,216,GLD,13.508810306178194,13.508810306178194,1.5,,,,,,,0.0027094717415592218,15.067262848276657,0.0027094717415592218,15.067262848276657,0.0,0.0,0.21396647154644974,1.1625467963431593,1.168407359307824,1.0,1.0,1.0,1.1625467963431593,1.168407359307824,1.168407359307824,1257,0.25,20,2.5,0.3,US_QQQ_GLD,,0.19738822400184275,0.18541440970628986,13.508810306178194,13.508810306178194,0.8642924164855568
