date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_QQQ,price_ffill_EWG,price_ffill_EWJ,price_ffill_GLD,price_ffill_CN_CYB_399006,score_QQQ,score_EWG,score_EWJ,score_GLD,score_CN_CYB_399006,r2_QQQ,r2_EWG,r2_EWJ,r2_GLD,r2_CN_CYB_399006,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2013-04-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,1.8395511927228894,1.8395511927228894,False,False,,,0.00521292663701578,0.00645731976434464,0.00521292663701578,0.0015315561415312207,1.5315561415312206e-06,0.006455778318455341,2.3167440581894727,280,0,False,135,109,False,False,False,False,False,,,1.8395511927228894,,1.0858618627344132,0.02225100691928461,0.07833170264971201,0.7267790305981221,0.5906934574924703,0.3225392597748328,16,0.00521292663701578,1.7409792439395706,0.00521292663701578,0.00521292663701578,1.7409792439395706,0.0,0.0,0.20380400691761277,0.20380400691761277,EWJ,EWJ,EWJ,EWJ,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2371813999343733,0.0015315561415312207,0.0015315561415312207,0.0,1076,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.05778385132869,0.006455778318455341,0.098817654634344,24.558046321394748,True,EWJ,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,139.0,112.0,291.0
2013-04-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,1.8161751655940934,1.8161751655940934,False,False,,,-0.0025928938866776052,-0.003211851251157558,-0.0025928938866776052,0.0007691810016021705,7.691810016021705e-07,-0.003212617961664166,2.3093012446155545,280,0,False,135,109,False,False,False,False,False,,,1.8161751655940934,,1.1634682657368258,0.04351325126491079,0.012085887520596805,0.7428942754851916,0.5068706040001315,0.3684883182872153,16,-0.0025928938866776052,1.736465069501127,-0.0025928938866776052,-0.0025928938866776052,1.736465069501127,0.0,0.0,0.2034397166374793,0.2034397166374793,EWJ,EWJ,EWJ,EWJ,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2394821370775067,-0.0007691810016021705,0.0,0.0007691810016021705,1077,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.0511729779666887,-0.003212617961664166,0.0927686015003979,25.417408572217127,True,EWJ,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,139.0,112.0,291.0
2013-05-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,1.8177884832175866,1.8177884832175866,False,False,,,0.006932253110391917,0.008587071742639955,0.006932253110391917,0.002032392975432229,2.032392975432229e-06,0.008585021897360212,2.3291266463681803,280,0,False,135,109,False,False,False,False,False,,,1.8177884832175866,,1.4883345514964255,0.1465253716828513,0.01583381923690097,0.7638488135540643,0.4018900759457311,0.4773989874603666,16,0.006932253110391917,1.7485026848802632,0.006932253110391917,0.006932253110391917,1.7485026848802632,0.0,0.0,0.203298296756,0.203298296756,EWJ,EWJ,EWJ,EWJ,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2366805631004723,0.002032392975432229,0.002032392975432229,0.0,1078,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.0687823428978063,0.008585021897360212,0.09719239269436697,25.93919652471364,True,EWJ,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,139.0,112.0,291.0
2013-05-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,1.0,CN_CYB_399006,0.5,CN_CYB_399006,2013-05-03,0,CN_CYB_399006,0.5,True,False,CN_CYB_399006,2.1050992339416834,1.9238159059992341,False,False,,,0.013769684031226026,0.01705668601055117,0.013769684031226026,1.854066066362145,0.001854066066362145,0.015170995721452307,2.3644618167549525,281,0,False,136,109,False,False,False,False,False,0.4621128726117849,,1.9238159059992341,,2.1050992339416834,0.2687566508951582,0.12247826602595724,0.7936300666671936,0.29830313081304227,0.5907818564975261,16,0.012249029505179143,1.7699201458572464,0.013769684031226026,0.012249029505179143,1.7699201458572464,1.5,0.0015,0.2035510176147205,0.2035510176147205,EWJ,CN_CYB_399006,EWJ,CN_CYB_399006,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,0.6193564780379522,0.6193564780379522,1.234709588324193,-0.6153531102862407,0.6193564780379522,1.234709588324193,1079,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.100167830970525,0.015170995721452307,0.10014917217350372,23.964346396594575,True,CN_CYB_399006,1.0,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2013-05-03,0.0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2013-05-03,0.0,True,False,140.0,112.0,292.0
2013-05-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2013-05-03,1,,,False,False,CN_CYB_399006,2.996262010350053,2.996262010350053,False,False,,,0.020027469894911665,0.012404143218123605,0.010013734947455832,0.004663707466130762,4.663707466130762e-06,0.01239942166136232,2.393779775823088,281,0,False,136,109,False,False,False,False,False,0.6909762564346955,0.6892158484167974,1.8907615193781262,,2.996262010350053,0.3793502820845497,0.23426696825799775,0.8098714332390395,0.20239239000047116,0.6794585246061576,16,0.010013734947455832,1.7876436570760232,0.010013734947455832,0.010013734947455832,1.7876436570760232,0.0,0.0,0.20344879684661235,0.20344879684661235,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,0.6193564780379522,0.6193564780379522,0.6193564780379522,0.624020185504083,-0.004663707466130762,0.0,0.004663707466130762,1080,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.126208697466357,0.01239942166136232,0.118399406957163,38.526927886672624,True,CN_CYB_399006,0.5,0.5,,,CN_CYB_399006,2013-05-03,1.0,False,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2013-05-03,1.0,False,False,140.0,112.0,292.0
2013-05-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,3.805072571643712,3.805072571643712,False,False,,,-0.0006054153357967218,-0.0003749679101292218,-0.0003027076678983609,0.6194992606827965,0.0006194992606827964,-0.000994234878468947,2.391399796478591,282,0,False,136,110,False,False,False,False,False,0.8982481886914071,1.0228430276612253,1.8233305267043787,,3.805072571643712,0.47551468021963095,0.3464214358903297,0.8230702118630981,0.14188828039726076,0.7532370360837379,16,-0.0008025563140643399,1.7862089723717398,-0.0003027076678983609,-0.0008025563140643399,1.7862089723717398,0.5,0.0005,0.20287603369186336,0.20287603369186336,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,0.6193564780379522,1.2387129560759045,1.2387129560759045,0.619213695393108,0.6194992606827965,0.6194992606827965,0.0,1081,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.124094746620432,-0.000994234878468947,0.11412885373102388,45.152419367563795,True,CN_CYB_399006,0.5,1.0,CN_CYB_399006,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,140.0,113.0,293.0
2013-05-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,EWJ,0.5,EWJ,2013-05-08,0,EWJ,0.5,True,False,EWJ,1.802568849542089,,False,False,,,0.023646390374331583,0.029291090121113087,0.023646390374331583,1.8512762511390832,0.0018512762511390833,0.027385587970462977,2.4568896859776026,283,0,False,137,110,False,False,False,False,False,1.118484217712751,1.470774386944314,1.802568849542089,,,0.5622302867529119,0.4540068893398177,0.8437186395358357,0.06575215263194456,0.8070529008894028,16,0.022110920788770194,1.825703697472042,0.023646390374331583,0.022110920788770194,1.825703697472042,1.5,0.0015,0.20551580976273884,0.20551580976273884,CN_CYB_399006,EWJ,CN_CYB_399006,EWJ,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,0.6193564780379522,0.6193564780379522,1.231919773101131,-0.6125632950631789,0.6193564780379522,1.231919773101131,1082,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1822643301616043,0.027385587970462977,0.10547904477663095,7.0220325285449485,True,EWJ,1.0,0.5,EWJ,0.5,EWJ,2013-05-08,0.0,True,False,HALF_POSITION_WAIT_DOWN,EWJ,2013-05-08,0.0,True,False,141.0,113.0,294.0
2013-05-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,0.5,EWG,0.5,EWG,2013-05-09,0,EWG,0.5,True,False,EWG,1.7781704950368384,1.6277974638354848,False,False,,,-0.007594882889500054,-0.004703939917551459,-0.003797441444750027,1.236913969493795,0.001236913969493795,-0.005935035518049525,2.442307958427396,284,0,False,138,110,False,False,False,False,False,1.2848452022181296,1.7781704950368384,1.6277974638354848,,,0.631439723827481,0.5365079609831076,0.8429929047286302,0.02677641917151352,0.847215712439207,16,-0.004793644003305286,1.816951923890843,-0.003797441444750027,-0.004793644003305286,1.816951923890843,1.0,0.001,0.20582121231096034,0.20582121231096034,EWJ,EWG,EWJ,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,0.6193564780379522,0.6193564780379522,0.6193564780379522,0.6175574914558428,0.0017989865821094186,0.6193564780379522,0.6175574914558428,1083,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1693125138523226,-0.005935035518049525,0.04848526796559849,39.61500310247585,True,EWG,0.5,0.5,EWG,0.5,EWG,2013-05-09,0.0,True,False,HALF_POSITION_WAIT_DOWN,EWG,2013-05-09,0.0,True,False,142.0,113.0,295.0
2013-05-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,0.5,EWG,0.5,EWG,2013-05-09,1,,,False,False,EWG,2.049103112178015,2.049103112178015,False,False,,,0.0019135399165108868,0.00118516334327522,0.0009567699582554434,0.00045059072547404266,4.5059072547404267e-07,0.0011847122185260073,2.4452013905071484,284,0,False,138,110,False,False,False,False,False,1.4646460509273838,2.049103112178015,1.4289915357653578,,,0.6941568901900232,0.6073935573478053,0.8403625859086261,0.008349363646368513,0.881492964281922,16,0.0009567699582553324,1.8186903289072158,0.0009567699582554434,0.0009567699582553324,1.8186903289072158,0.0,0.0,0.205715111555125,0.205715111555125,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,0.6193564780379522,0.6193564780379522,0.6193564780379522,0.6198070687634263,-0.00045059072547404266,0.0,0.00045059072547404266,1084,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.171882524893285,0.0011847122185260073,0.050428362668936355,43.043698181144855,True,EWG,0.5,0.5,,,EWG,2013-05-09,1.0,False,False,HALF_POSITION_WAIT_DOWN,EWG,2013-05-09,1.0,False,False,142.0,113.0,295.0
2013-05-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,0.5,EWG,1.0,,,0,EWG,1.0,False,True,EWG,2.191480960744156,2.191480960744156,False,False,,,-0.00381977054960303,-0.0023657996345152255,-0.001909885274801515,0.6202591398600996,0.0006202591398600996,-0.002984591365528866,2.4379034635500614,285,0,False,138,111,False,False,False,False,False,1.5994053990314656,2.191480960744156,1.3461933058312563,,,0.7435998736118532,0.656398319302218,0.8721073314649085,0.0019472947301109045,0.906622586264173,16,-0.00240893033216405,1.8143092306090978,-0.001909885274801515,-0.00240893033216405,1.8143092306090978,0.5,0.0005,0.20548990487879604,0.20548990487879604,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,0.6193564780379522,1.2387129560759045,1.2387129560759045,0.6184538162158049,0.6202591398600996,0.6202591398600996,0.0,1085,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1654003430625455,-0.002984591365528866,0.0457586047504317,48.16176799715132,True,EWG,0.5,1.0,EWG,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,142.0,114.0,296.0
2013-05-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.339120532242632,2.339120532242632,False,False,,,0.005368224178905923,0.0066496888415307,0.005368224178905923,0.0015768811116143588,1.5768811116143588e-06,0.006648101474650225,2.4541108931611433,285,0,False,138,111,False,False,False,False,False,1.7381873064422382,2.339120532242632,1.3318197033076644,,,0.7892049128588705,0.705220255012577,0.9011722142159582,0.00023957190871060074,0.89914523361193,16,0.005368224178905923,1.8240488492888658,0.005368224178905923,0.005368224178905923,1.8240488492888658,0.0,0.0,0.20379132917220058,0.20379132917220058,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2371360749642901,0.0015768811116143588,0.0015768811116143588,0.0,1086,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1797961442764677,0.006648101474650225,0.05075451649385343,54.69700348929035,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.3502730574614588,2.3502730574614588,False,False,,,-0.0026698800207491935,-0.0033072149728702307,-0.0026698800207491935,0.0007920946899711012,7.920946899711013e-07,-0.0033080044479327775,2.445992683410846,285,0,False,138,111,False,False,False,False,False,1.8313523791792705,2.3502730574614588,1.4013377571872012,,,0.8242389998437187,0.731075715759859,0.9175513965604783,0.006538767276067503,0.9126291894592143,16,-0.0026698800207491935,1.819178857709279,-0.0026698800207491935,-0.0026698800207491935,1.819178857709279,0.0,0.0,0.20292734748946936,0.20292734748946936,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2395050507658756,-0.0007920946899711012,0.0,0.0007920946899711012,1087,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1725853689356143,-0.0033080044479327775,0.04717976752752895,59.830470144121485,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.2410654868480364,2.2410654868480364,False,False,,,-0.002676827008814886,-0.0033158202969929087,-0.002676827008814886,0.0007941625652647666,7.941625652647666e-07,-0.0033166118262578648,2.4378802751501056,285,0,False,138,111,False,False,False,False,False,1.8492415383345384,2.2410654868480364,1.3114661824743479,,,0.8469278780436197,0.7341473376367673,0.9048571040029658,0.02561619206324084,0.9204976253176379,16,-0.002676827008814886,1.8143092306090978,-0.002676827008814886,-0.002676827008814886,1.8143092306090978,0.0,0.0,0.20276386117483425,0.20276386117483425,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2395071186411692,-0.0007941625652647666,0.0,0.0007941625652647666,1088,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1653797466074476,-0.0033166118262578648,0.043533916799300965,57.83048135474806,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.1926367702426397,2.1926367702426397,False,False,,,0.008052235822580522,0.00997440883880901,0.008052235822580522,0.002357505891420697,2.357505891420697e-06,0.009972027818190066,2.4621908850713194,285,0,False,138,111,False,False,False,False,False,1.9366102768423374,2.1926367702426397,1.3628322666538706,,,0.878425455586009,0.7507464383332667,0.9155929889952701,0.09217998589688314,0.9287703509316306,16,0.008052235822580522,1.828918476389047,0.008052235822580522,0.008052235822580522,1.828918476389047,0.0,0.0,0.2030591098757095,0.2030591098757095,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2363554501844838,0.002357505891420697,0.002357505891420697,0.0,1089,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1869729736775625,0.009972027818190066,0.051011509501557306,61.94022725778474,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.133692506411552,2.133692506411552,False,False,,,0.003803489213848321,0.004711431367488872,0.003803489213848321,0.0011194057059262796,1.1194057059262797e-06,0.0047103066877798305,2.4737885592638613,285,0,False,138,111,False,False,False,False,False,1.937793533765968,2.133692506411552,1.4538469669498713,,,0.8985360515603509,0.7669848131003292,0.9256237082733042,0.1266860989724503,0.9336496784954798,16,0.003803489213848321,1.8358747480870006,0.003803489213848321,0.003803489213848321,1.8358747480870006,0.0,0.0,0.2029474534150402,0.2029474534150402,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2375935503699782,0.0011194057059262796,0.0011194057059262796,0.0,1090,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.19727428710147,0.0047103066877798305,0.05401178317220756,58.35889464375257,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.0386779870216536,2.0386779870216536,False,False,,,0.003410477472802098,0.004224602631964967,0.003410477472802098,0.001004224931234754,1.004224931234754e-06,0.0042235941645825115,2.4842368381871793,285,0,False,138,111,False,False,False,False,False,1.8754262451265338,2.0386779870216536,1.5579756787175474,,,0.906311050156805,0.77677071682853,0.9347718724857139,0.21740787596886724,0.9339611516487198,16,0.003410477472802098,1.8421359575582374,0.003410477472802098,0.003410477472802098,1.8421359575582374,0.0,0.0,0.2027880123555233,0.2027880123555233,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2377087311446697,0.001004224931234754,0.001004224931234754,0.0,1091,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.2065546819584587,0.0042235941645825115,0.05681856247322403,52.279552803334546,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.7980184186571075,1.7980184186571075,False,False,,,-0.005286935614281063,-0.006548995643349074,-0.005286935614281063,0.001573635843636234,1.5736358436362341e-06,-0.006550558973458465,2.467963698274596,285,0,False,138,111,False,False,False,False,False,1.6439986170372451,1.7980184186571075,1.4822041551153395,,,0.8678233081218413,0.752239416807614,0.9274333856478499,0.34830794301015755,0.9255940461182958,16,-0.005286935614281063,1.832396703357875,-0.005286935614281063,-0.005286935614281063,1.832396703357875,0.0,0.0,0.20166439541554915,0.20166439541554915,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2402865919195407,-0.001573635843636234,0.0,0.001573635843636234,1092,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.192100515386129,-0.006550558973458465,0.050302056854163,43.74864106805842,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.5001197229150316,1.5001197229150316,False,False,,,-0.0022779009298080632,-0.0028216653944105976,-0.0022779009298080632,0.0006754740491059508,6.754740491059508e-07,-0.002822338962498061,2.460998268170925,285,0,False,138,111,False,False,False,False,False,1.3696260433303165,1.5001197229150316,0.9706421166655101,,,0.8039158777684439,0.7046106579114644,0.5526398531423979,0.44076930298129724,0.9143144206612509,16,-0.0022779009298080632,1.8282226852035188,-0.0022779009298080632,-0.0022779009298080632,1.8282226852035188,0.0,0.0,0.20179617655278834,0.20179617655278834,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2393884301250104,-0.0006754740491059508,0.0,0.0006754740491059508,1093,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1859136646918427,-0.002822338962498061,0.046692254833704094,33.78773077897651,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.1701985806686643,1.1701985806686643,False,False,,,-0.004946786607252562,-0.006127648661346516,-0.004946786607252562,0.0014717676005118197,1.4717676005118197e-06,-0.006129111410472232,2.4459145356043264,285,0,False,138,111,False,False,False,False,False,1.109942300613798,1.1701985806686643,,,,0.7296396016165094,0.6237194328403055,0.16303981945488732,0.5347961960452998,0.9204465414461428,16,-0.004946786607252562,1.8191788577092787,-0.004946786607252562,-0.004946786607252562,1.8191788577092787,0.0,0.0,0.20206216591622178,0.20206216591622178,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2401847236764163,-0.0014717676005118197,0.0,0.0014717676005118197,1094,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1725159563072727,-0.006129111410472232,0.040561285421564675,24.941171007541,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,0.8688402570932454,0.8688402570932454,False,False,,,0.0,0.0,0.0,0.0,0.0,0.0,2.4459145356043264,285,0,False,138,111,True,True,True,True,False,0.8676034763972869,0.8688402570932454,,,,0.6480332268472477,0.5345377855094373,0.01657853627356154,0.6039811792524539,0.9271890630750599,16,0.0,1.8191788577092787,0.0,0.0,1.8191788577092787,0.0,0.0,0.20206216591622178,0.20206216591622178,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2387129560759045,0.0,0.0,0.0,1094,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1725159563072727,0.0,0.039293045004713534,17.257529905459283,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
2013-05-28,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,QQQ,0.7071664630189105,0.6873467660942734,True,False,,,0.009177706912637085,0.011368544459750947,0.009177706912637085,0.0026833134856070195,2.6833134856070197e-06,0.01136583064089658,2.4737143859781123,285,0,False,138,111,False,False,False,False,False,0.7071664630189105,0.6873467660942734,,,,0.6103428024073265,0.5020595800895107,0.013519538750098148,0.649822892908096,0.9048130849805456,17,0.009177706912637085,1.8358747480870004,0.009177706912637085,0.009177706912637085,1.8358747480870004,0.0,0.0,0.20247835768196099,0.20247835768196099,EWG,EWG,EWG,EWG,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.0,1.0,1.0,1.2387129560759045,1.2387129560759045,1.2387129560759045,1.2360296425902975,0.0026833134856070195,0.0026833134856070195,0.0,1095,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.1972084047313065,0.01136583064089658,0.04742295008565445,10.868818893767617,True,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,142.0,114.0,296.0
