candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_exposure_effective,avg_final_exposure,avg_decay_multiplier_effective,avg_decay_multiplier_next,decay_day_ratio,trigger_count,recovery_count,reason
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.0,decay_0p65_rec_0p85_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.0272418578662601,0.13685208243718186,-0.15219598299023107,0.26513978687298867,387.0,170.0,0.1152491514735797,115.24915147357967,0.4880952380952381,0.5291137566137566,0.4426984126984127,0.4431349206349206,0.9140211640211641,0.9140211640211641,0.08597883597883597,15.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.0,decay_0p65_rec_0p85_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.11283450976286691,0.11122299082774452,-0.12356444996788651,1.017164772809119,127.0,43.0,0.03104664667304416,31.046646673044155,0.49603174603174605,0.509563492063492,0.46194444444444444,0.4659126984126984,0.9563492063492064,0.9563492063492064,0.04365079365079365,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.07383978769723498,0.14831126212707027,-0.1931723654794878,0.554713017731393,982.0,797.0,0.3602572998922977,360.25729989229774,0.5962171052631579,0.542890625,0.49738486842105256,0.4977960526315789,0.9547697368421053,0.9547697368421053,0.09046052631578948,64.0,4.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.06160182833546912,0.13976729299458193,-0.18225095614167197,0.4979183717425359,501.0,415.0,0.19505178241445545,195.05178241445546,0.6023809523809524,0.5526190476190476,0.5027539682539682,0.503015873015873,0.9503968253968254,0.9503968253968254,0.0992063492063492,32.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.05167944275685521,0.142144331571759,-0.15803814705550778,0.4259068261768168,322.0,226.0,0.1123550737130959,112.35507371309589,0.5740740740740741,0.5291137566137566,0.4856878306878307,0.4861243386243386,0.957010582010582,0.957010582010582,0.08597883597883597,15.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.06822670833006717,0.11655741200186291,-0.158038147055508,0.6247824553928931,116.0,51.0,0.031057313383386506,31.057313383386504,0.5396825396825397,0.509563492063492,0.48376984126984124,0.48773809523809525,0.9781746031746031,0.9781746031746031,0.04365079365079365,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.08129063318884144,0.15511142417679774,-0.2068194872271879,0.5816396547274874,982.0,797.0,0.3585207379406973,358.52073794069736,0.5962171052631579,0.542890625,0.5199321546052631,0.5203433388157894,0.9773848684210527,0.9773848684210527,0.09046052631578948,64.0,4.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07744062908951688,0.1478976768647403,-0.17505448737750817,0.5786266746928397,501.0,415.0,0.19315596328648665,193.15596328648667,0.6023809523809524,0.5526190476190476,0.5275555555555556,0.5278174603174602,0.9751984126984127,0.9751984126984127,0.0992063492063492,32.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06355142108176537,0.14853868719089533,-0.1750544873775084,0.48946227245047325,322.0,226.0,0.11082815786368673,110.82815786368671,0.5740740740740741,0.5291137566137566,0.5071825396825397,0.5076190476190476,0.978505291005291,0.978505291005291,0.08597883597883597,15.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.04614730778740728,0.1226900324988696,-0.1750544873775085,0.42942561318420175,116.0,51.0,0.03105451111517584,31.054511115175842,0.5396825396825397,0.509563492063492,0.49468253968253967,0.4986507936507936,0.9890873015873016,0.9890873015873016,0.04365079365079365,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.07390811362136596,0.15155741850948576,-0.20399159607952677,0.5464433046190502,1103.0,603.0,0.36329107494647017,363.29107494647013,0.5464638157894737,0.542890625,0.49272615131578945,0.4931373355263158,0.9502467105263158,0.9502467105263158,0.04975328947368421,24.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07706350352038926,0.1415566646120907,-0.13328162094793772,0.595477290528128,573.0,299.0,0.1954766539579055,195.47665395790548,0.5452380952380952,0.5526190476190476,0.4952142857142857,0.49547619047619046,0.9428571428571428,0.9428571428571428,0.05714285714285714,14.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07291442476952059,0.14325314639951942,-0.13328162094793727,0.5632446798525017,359.0,163.0,0.1112491514735797,111.24915147357967,0.5251322751322751,0.5291137566137566,0.47973544973544974,0.48017195767195764,0.951058201058201,0.951058201058201,0.04894179894179894,7.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.11628789740731338,0.11504603419825173,-0.1299818982455726,1.0140681810877048,121.0,42.0,0.031046646673044152,31.046646673044155,0.5198412698412699,0.509563492063492,0.4857539682539682,0.4897222222222222,0.9801587301587301,0.9801587301587301,0.01984126984126984,2.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08158216467784407,0.1548273591357774,-0.21455600046447942,0.5841462040287854,982.0,703.0,0.3604921931750435,360.49219317504344,0.5962171052631579,0.542890625,0.5176027960526316,0.5180139802631579,0.9751233552631579,0.9751233552631579,0.04975328947368421,24.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0856374980275485,0.14603902448328596,-0.1611291127538993,0.635941476221452,501.0,361.0,0.19361591552816523,193.61591552816523,0.6023809523809524,0.5526190476190476,0.5237857142857143,0.524047619047619,0.9714285714285714,0.9714285714285714,0.05714285714285714,14.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07457904571508545,0.14684926306679819,-0.16112911275389963,0.5635868443110084,322.0,196.0,0.11030061690816825,110.30061690816825,0.5740740740740741,0.5291137566137566,0.5042063492063492,0.5046428571428572,0.9755291005291006,0.9755291005291006,0.04894179894179894,7.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.06978800477587876,0.11927336066140899,-0.16112911275389963,0.6254887785746673,116.0,45.0,0.031041258931827798,31.041258931827798,0.5396825396825397,0.509563492063492,0.49567460317460316,0.4996428571428571,0.9900793650793651,0.9900793650793651,0.01984126984126984,2.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.08504003666041848,0.15880030445802604,-0.21986821993013006,0.5935704079959832,982.0,703.0,0.3591024066634533,359.1024066634532,0.5962171052631579,0.542890625,0.5300411184210526,0.5304523026315789,0.987561677631579,0.987561677631579,0.04975328947368421,24.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08945675322863833,0.15140940562686886,-0.17657081420548215,0.641900834527282,501.0,361.0,0.19258074459605062,192.5807445960506,0.6023809523809524,0.5526190476190476,0.5380714285714286,0.5383333333333333,0.9857142857142858,0.9857142857142858,0.05714285714285714,14.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07501182902573178,0.15119351378293655,-0.17657081420548248,0.5543917191782232,322.0,196.0,0.10978749537767223,109.78749537767222,0.5740740740740741,0.5291137566137566,0.516441798941799,0.5168783068783068,0.9877645502645502,0.9877645502645502,0.04894179894179894,7.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.046888332155848866,0.12419782291000106,-0.17657081420548182,0.4314128165481616,116.0,45.0,0.031042472909547043,31.042472909547044,0.5396825396825397,0.509563492063492,0.5006349206349207,0.5046031746031746,0.9950396825396826,0.9950396825396826,0.01984126984126984,2.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.052042668555653204,0.14162250996245673,-0.20797356102022435,0.4292425612237554,1206.0,615.0,0.36261145376472115,362.6114537647212,0.5041118421052632,0.542890625,0.45064555921052635,0.4510567434210526,0.9078947368421053,0.9078947368421053,0.09210526315789473,62.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.019339282615476572,0.1307655164296817,-0.20797356102022413,0.21219205882802622,630.0,306.0,0.19681164905977505,196.81164905977505,0.5,0.5526190476190476,0.4499761904761905,0.4502380952380952,0.8976190476190476,0.8976190476190476,0.10238095238095238,31.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.018852435770316367,0.13354720652772845,-0.15008958347906665,0.20699291449042986,391.0,169.0,0.1132491514735797,113.24915147357967,0.4828042328042328,0.5291137566137566,0.4374074074074074,0.4378439153439153,0.9087301587301587,0.9087301587301587,0.09126984126984126,15.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.11283450976286691,0.11122299082774452,-0.12356444996788651,1.017164772809119,127.0,43.0,0.03104664667304416,31.046646673044155,0.49603174603174605,0.509563492063492,0.46194444444444444,0.4659126984126984,0.9563492063492064,0.9563492063492064,0.04365079365079365,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.07100120602925797,0.1475273672622346,-0.1931723654794878,0.5389401172316111,982.0,800.0,0.359332138587293,359.332138587293,0.5962171052631579,0.542890625,0.49656249999999996,0.4969736842105263,0.9539473684210527,0.9539473684210527,0.09210526315789473,62.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.056579194226683116,0.1382068085934009,-0.18225095614167086,0.4676744747198433,501.0,418.0,0.19410480359392127,194.10480359392125,0.6023809523809524,0.5526190476190476,0.5011666666666666,0.5014285714285714,0.9488095238095238,0.9488095238095238,0.10238095238095238,31.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04747929771885828,0.13978851827010372,-0.158038147055508,0.4021167135267485,322.0,229.0,0.11139645285584225,111.39645285584223,0.5740740740740741,0.5291137566137566,0.48304232804232805,0.48347883597883595,0.9543650793650794,0.9543650793650794,0.09126984126984126,15.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.06822670833006717,0.11655741200186291,-0.158038147055508,0.6247824553928931,116.0,51.0,0.031057313383386506,31.057313383386504,0.5396825396825397,0.509563492063492,0.48376984126984124,0.48773809523809525,0.9781746031746031,0.9781746031746031,0.04365079365079365,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.07986893681644913,0.15467763182879501,-0.2068194872271879,0.5743356040011138,982.0,800.0,0.3580763719493625,358.07637194936245,0.5962171052631579,0.542890625,0.5195209703947368,0.5199321546052631,0.9769736842105263,0.9769736842105263,0.09210526315789473,62.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07490540276909363,0.14704414825455767,-0.17505448737750895,0.5651194686611557,501.0,418.0,0.1926955193181749,192.69551931817495,0.6023809523809524,0.5526190476190476,0.5267619047619048,0.5270238095238095,0.9744047619047619,0.9744047619047619,0.10238095238095238,31.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06145137271511625,0.14723194085879915,-0.1750544873775085,0.4790915449737323,322.0,229.0,0.11035904081973437,110.35904081973436,0.5740740740740741,0.5291137566137566,0.5058597883597884,0.5062962962962962,0.9771825396825397,0.9771825396825397,0.09126984126984126,15.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p75,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.04614730778740728,0.1226900324988696,-0.1750544873775085,0.42942561318420175,116.0,51.0,0.03105451111517584,31.054511115175842,0.5396825396825397,0.509563492063492,0.49468253968253967,0.4986507936507936,0.9890873015873016,0.9890873015873016,0.04365079365079365,3.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.07177845032948027,0.15132889702776867,-0.20399159607952677,0.5339193206221086,1106.0,603.0,0.36329107494647017,363.29107494647013,0.5452302631578947,0.542890625,0.4914925986842105,0.4919037828947368,0.9490131578947368,0.9490131578947368,0.05098684210526316,24.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07625851432669051,0.14124792489097385,-0.13328162094793805,0.5911757913162522,575.0,299.0,0.1954766539579055,195.47665395790548,0.5436507936507936,0.5526190476190476,0.49362698412698414,0.4938888888888889,0.9412698412698413,0.9412698412698413,0.05873015873015873,14.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07749805655356212,0.14305541577370068,-0.13328162094793727,0.5936333126972543,360.0,163.0,0.11124915147357968,111.24915147357967,0.5238095238095238,0.5291137566137566,0.4784126984126984,0.47884920634920636,0.9497354497354498,0.9497354497354498,0.05026455026455026,7.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p00,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.11628789740731338,0.11504603419825173,-0.1299818982455726,1.0140681810877048,121.0,42.0,0.031046646673044152,31.046646673044155,0.5198412698412699,0.509563492063492,0.4857539682539682,0.4897222222222222,0.9801587301587301,0.9801587301587301,0.01984126984126984,2.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08051270353418127,0.15467483918162336,-0.21455600046447942,0.5781722546395146,982.0,706.0,0.36054512127326,360.54512127325995,0.5962171052631579,0.542890625,0.5169860197368421,0.5173972039473684,0.9745065789473685,0.9745065789473685,0.05098684210526316,24.0,3.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08523745687765016,0.145832895012126,-0.16112911275389963,0.6341066393355338,501.0,363.0,0.19364408264694072,193.64408264694072,0.6023809523809524,0.5526190476190476,0.5229920634920635,0.5232539682539682,0.9706349206349206,0.9706349206349206,0.05873015873015873,14.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p50,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07687275536889437,0.14673126303935322,-0.16112911275389918,0.5784568807658585,322.0,197.0,0.11031887149455255,110.31887149455252,0.5740740740740741,0.5291137566137566,0.5035449735449735,0.5039814814814815,0.9748677248677249,0.9748677248677249,0.05026455026455026,7.0,1.0,
