candidate,line_role,line_order,lookback,r2_threshold,r2_label,r2_execution_threshold,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_exposure_effective,avg_final_exposure,avg_decay_multiplier_effective,avg_decay_multiplier_next,decay_day_ratio,trigger_count,recovery_count,reason
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.00729743346576861,0.1823403191392175,-0.25890000124367474,0.051201627151896724,51.0,383.0,0.13426162223184784,134.26162223184784,0.9325396825396826,0.8912037037037037,0.7638888888888888,0.7642195767195767,0.873015873015873,0.873015873015873,0.25396825396825395,36.0,2.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.13521494411537538,0.1702483104578031,-0.24317810518618466,-0.7678074301689392,12.0,100.0,0.04607570383607084,46.075703836070836,0.9523809523809523,0.9077380952380952,0.8422619047619048,0.8422619047619048,0.9345238095238095,0.9345238095238095,0.13095238095238096,12.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09145810529172493,0.19675604923618528,-0.28859938051784695,0.5433869462722591,220.0,1250.0,0.39060939603575195,390.6093960357519,0.9095394736842105,0.8666735197368421,0.7985197368421053,0.7989309210526315,0.9321546052631579,0.9321546052631579,0.2713815789473684,110.0,10.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.029190801123780696,0.19128017353401314,-0.2776435754279232,0.2463061593896244,91.0,655.0,0.21859942096719506,218.59942096719507,0.9277777777777778,0.8837301587301587,0.8185019841269842,0.8187003968253969,0.9349206349206349,0.9349206349206349,0.26031746031746034,61.0,5.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.007024560431315052,0.19368697878717114,-0.2776435754279213,0.1333214417762793,51.0,383.0,0.13320930537168374,133.20930537168374,0.9325396825396826,0.8912037037037037,0.8273809523809523,0.8277116402116402,0.9365079365079365,0.9365079365079365,0.25396825396825395,36.0,2.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.15825645746174544,0.18262468032267926,-0.2560008847554339,-0.851200637640315,12.0,100.0,0.04607364292457164,46.073642924571644,0.9523809523809523,0.9077380952380952,0.875,0.875,0.9672619047619048,0.9672619047619048,0.13095238095238096,12.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.05777174577358024,0.18496219682693607,-0.28605279711061316,0.39637105830239766,676.0,675.0,0.40221654675193624,402.2165467519362,0.7220394736842105,0.8666735197368421,0.6787623355263158,0.6791735197368421,0.8125,0.8125,0.1875,73.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.014303389741871397,0.18237661943991265,-0.2860527971106144,0.16935694371776663,306.0,366.0,0.22364435460997656,223.64435460997655,0.7571428571428571,0.8837301587301587,0.7128968253968254,0.7130952380952381,0.8293650793650794,0.8293650793650794,0.17063492063492064,38.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.029514422190943246,0.19178679621005956,-0.2860527971106147,-0.059782737809914936,177.0,213.0,0.13497383349981068,134.97383349981067,0.7658730158730159,0.8912037037037037,0.7242063492063492,0.7245370370370371,0.8333333333333334,0.8333333333333334,0.16666666666666666,22.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.12807518617886937,0.18623285805503761,-0.2021263540236038,-0.6416366754235118,26.0,73.0,0.04656242041548676,46.56242041548676,0.8968253968253969,0.9077380952380952,0.8521825396825397,0.8521825396825397,0.9444444444444444,0.9444444444444444,0.05555555555555555,6.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08639665982319533,0.1931173016878688,-0.2911895052357446,0.5259252070934999,220.0,1059.0,0.3961891328069578,396.1891328069578,0.9095394736842105,0.8666735197368421,0.7725123355263158,0.7729235197368421,0.90625,0.90625,0.1875,73.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.03139361727691603,0.18946622541971567,-0.29118950523574494,0.2581944587031761,91.0,546.0,0.22102000274704264,221.02000274704264,0.9277777777777778,0.8837301587301587,0.7982142857142858,0.7984126984126985,0.9146825396825397,0.9146825396825397,0.17063492063492064,38.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.00410789754320906,0.19614472872275984,-0.29118950523574527,0.07761851469428126,51.0,319.0,0.1341589593399728,134.1589593399728,0.9325396825396826,0.8912037037037037,0.8075396825396826,0.8078703703703703,0.9166666666666666,0.9166666666666666,0.16666666666666666,22.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1548706363962402,0.1893892591734008,-0.2360114586443034,-0.7924934062886541,12.0,82.0,0.04656405727854819,46.56405727854819,0.9523809523809523,0.9077380952380952,0.8799603174603174,0.8799603174603174,0.9722222222222222,0.9722222222222222,0.05555555555555555,6.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09982972475306662,0.20280284144415642,-0.29559044284630853,0.5708743614793218,220.0,1059.0,0.3924443489022099,392.44434890220987,0.9095394736842105,0.8666735197368421,0.8193873355263158,0.8197985197368421,0.953125,0.953125,0.1875,73.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.039094413883884904,0.1979067021558472,-0.29559044284630986,0.2930772229242782,91.0,546.0,0.2194251146379589,219.4251146379589,0.9277777777777778,0.8837301587301587,0.8408730158730159,0.8410714285714286,0.9573412698412699,0.9573412698412699,0.17063492063492064,38.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.008255370717927146,0.2014382371600894,-0.2955904428463091,0.14208530185432464,51.0,319.0,0.13361222754823376,133.61222754823376,0.9325396825396826,0.8912037037037037,0.8492063492063492,0.8495370370370371,0.9583333333333334,0.9583333333333334,0.16666666666666666,22.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1683424125542211,0.19332603352769195,-0.2527053258288593,-0.8554239954122246,12.0,82.0,0.04656346470189344,46.563464701893444,0.9523809523809523,0.9077380952380952,0.8938492063492064,0.8938492063492064,0.9861111111111112,0.9861111111111112,0.05555555555555555,6.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.017195662757209185,0.16795121425241644,-0.3331346753984398,0.18565263129948392,892.0,691.0,0.4036352464636285,403.6352464636285,0.6332236842105263,0.8666735197368421,0.5903577302631579,0.5907689144736842,0.7236842105263158,0.7236842105263158,0.27631578947368424,109.0,9.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.03029336937048721,0.16412720364660321,-0.2302694294775003,-0.10521180720624865,422.0,377.0,0.22360276547979688,223.60276547979683,0.665079365079365,0.8837301587301587,0.621031746031746,0.6212301587301587,0.7373015873015873,0.7373015873015873,0.2626984126984127,60.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.04557643568883607,0.1702705194484236,-0.23026942947750262,-0.18861857637752727,247.0,221.0,0.13394644577950177,133.9464457795018,0.6732804232804233,0.8912037037037037,0.6316137566137566,0.6319444444444444,0.7407407407407407,0.7407407407407407,0.25925925925925924,36.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.08969457889200794,0.1598498776579844,-0.22859580419246273,-0.5078917175626887,45.0,76.0,0.0460599513027411,46.0599513027411,0.8214285714285714,0.9077380952380952,0.7767857142857143,0.7767857142857143,0.8690476190476191,0.8690476190476191,0.13095238095238096,12.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.06636007155052392,0.18091783202170517,-0.28233066535455664,0.44580048109538484,220.0,1261.0,0.39532231689882025,395.3223168988202,0.9095394736842105,0.8666735197368421,0.7283100328947368,0.7287212171052632,0.8618421052631579,0.8618421052631579,0.27631578947368424,109.0,9.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0094509937374605,0.1763408773577442,-0.2589000012436755,0.14168429037752037,91.0,657.0,0.22025736166488566,220.25736166488568,0.9277777777777778,0.8837301587301587,0.752281746031746,0.7524801587301587,0.8686507936507937,0.8686507936507937,0.2626984126984127,60.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.011262026508891076,0.1805065559648976,-0.2589000012436755,0.027741192979886593,51.0,386.0,0.1333030013745942,133.3030013745942,0.9325396825396826,0.8912037037037037,0.7612433862433863,0.7615740740740741,0.8703703703703703,0.8703703703703703,0.25925925925925924,36.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.13521494411537538,0.1702483104578031,-0.24317810518618466,-0.7678074301689392,12.0,100.0,0.04607570383607084,46.075703836070836,0.9523809523809523,0.9077380952380952,0.8422619047619048,0.8422619047619048,0.9345238095238095,0.9345238095238095,0.13095238095238096,12.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.0900615017323787,0.19609009932036342,-0.28859938051784595,0.5380432423213802,220.0,1261.0,0.3901660781926538,390.1660781926538,0.9095394736842105,0.8666735197368421,0.7972861842105263,0.7976973684210527,0.930921052631579,0.930921052631579,0.27631578947368424,109.0,9.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.02838356862205549,0.19065843590168494,-0.27764357542792273,0.24238241954008724,91.0,657.0,0.218134134296102,218.134134296102,0.9277777777777778,0.8837301587301587,0.8179067460317461,0.8181051587301588,0.9343253968253968,0.9343253968253968,0.2626984126984127,60.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.005036134477923504,0.19268530427647768,-0.27764357542792295,0.12277151003187199,51.0,386.0,0.13274018832773138,132.7401883277314,0.9325396825396826,0.8912037037037037,0.826058201058201,0.8263888888888888,0.9351851851851852,0.9351851851851852,0.25925925925925924,36.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.15825645746174544,0.18262468032267926,-0.2560008847554339,-0.851200637640315,12.0,100.0,0.04607364292457164,46.073642924571644,0.9523809523809523,0.9077380952380952,0.875,0.875,0.9672619047619048,0.9672619047619048,0.13095238095238096,12.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.05595770223213692,0.1840096636442692,-0.2860527971106144,0.3881452840228858,687.0,674.0,0.40221654675193624,402.2165467519362,0.717516447368421,0.8666735197368421,0.6742393092105263,0.6746504934210527,0.8079769736842105,0.8079769736842105,0.19202302631578946,72.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.01800495719805295,0.18219170995412926,-0.2860527971106144,0.18934027527817232,308.0,365.0,0.22364435460997656,223.64435460997655,0.7555555555555555,0.8837301587301587,0.7113095238095238,0.7115079365079365,0.8277777777777777,0.8277777777777777,0.17222222222222222,37.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.0253683799365908,0.19164723116581803,-0.2860527971106148,-0.03772374860772286,178.0,213.0,0.13497383349981068,134.97383349981067,0.7645502645502645,0.8912037037037037,0.7228835978835979,0.7232142857142857,0.832010582010582,0.832010582010582,0.167989417989418,22.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.12807518617886937,0.18623285805503761,-0.2021263540236038,-0.6416366754235118,26.0,73.0,0.04656242041548676,46.56242041548676,0.8968253968253969,0.9077380952380952,0.8521825396825397,0.8521825396825397,0.9444444444444444,0.9444444444444444,0.05555555555555555,6.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08550508436598125,0.1924407806039803,-0.2911895052357434,0.5228349869058194,220.0,1070.0,0.39624600322237447,396.24600322237444,0.9095394736842105,0.8666735197368421,0.770250822368421,0.7706620065789473,0.9039884868421053,0.9039884868421053,0.19202302631578946,72.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.033275982016534034,0.18934991022528294,-0.29118950523574516,0.2678682493311635,91.0,548.0,0.2210475400076896,221.04754000768963,0.9277777777777778,0.8837301587301587,0.797420634920635,0.7976190476190477,0.9138888888888889,0.9138888888888889,0.17222222222222222,37.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.0019821466841474233,0.1960592919983375,-0.2911895052357427,0.08844191111373309,51.0,320.0,0.1341772139263571,134.1772139263571,0.9325396825396826,0.8912037037037037,0.8068783068783069,0.8072089947089947,0.916005291005291,0.916005291005291,0.167989417989418,22.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1548706363962402,0.1893892591734008,-0.2360114586443034,-0.7924934062886541,12.0,82.0,0.04656405727854819,46.56405727854819,0.9523809523809523,0.9077380952380952,0.8799603174603174,0.8799603174603174,0.9722222222222222,0.9722222222222222,0.05555555555555555,6.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.75,decay_0p65_rec_0p95_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09938850479453776,0.20242843409872927,-0.29559044284630864,0.5695764902779065,220.0,1070.0,0.3924868451154179,392.48684511541796,0.9095394736842105,0.8666735197368421,0.8182565789473685,0.8186677631578947,0.9519942434210527,0.9519942434210527,0.19202302631578946,72.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.75,decay_0p65_rec_0p95_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.75,decay_0p65_rec_0p95_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.04004275196144147,0.19784440751349097,-0.2955904428463092,0.29771898426221066,91.0,548.0,0.2194456420231719,219.4456420231719,0.9277777777777778,0.8837301587301587,0.8404761904761905,0.8406746031746032,0.9569444444444445,0.9569444444444445,0.17222222222222222,37.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p65_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.65,0.95,3.0,0.75,decay_0p65_rec_0p95_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.00933108864447485,0.2013923824320197,-0.29559044284630953,0.14736641662459984,51.0,320.0,0.133625841793154,133.62584179315402,0.9325396825396826,0.8912037037037037,0.8488756613756614,0.8492063492063492,0.9580026455026455,0.9580026455026455,0.167989417989418,22.0,1.0,
