horizon_years,start_date,end_date,elapsed_days,total_return,annual_return,start_nav,end_nav
1,2009-07-15,2010-07-15,365,0.23053860126729497,0.23071346139244464,1.1965367665998896,1.4723846791367199
1,2009-07-16,2010-07-16,365,0.23084631284550627,0.23102142751429433,1.1963779555251497,1.4725573953277755
1,2009-07-17,2010-07-19,367,0.22923730286274369,0.22802812307983045,1.1980844775449566,1.4727301317790817
1,2009-07-20,2010-07-20,365,0.22601738343102973,0.22618850962501136,1.2010716019784156,1.4725346627708922
1,2009-07-21,2010-07-21,365,0.21878746180796482,0.21895264080692067,1.2032586701617634,1.4665165805048828
1,2009-07-22,2010-07-22,365,0.24687575558521546,0.24706420266494655,1.2059257777270163,1.503639615283062
1,2009-07-23,2010-07-23,365,0.2476266949302235,0.24781577007821487,1.21283600886776,1.5131665812360466
1,2009-07-24,2010-07-26,367,0.26124192784590594,0.25984684689392434,1.209641650381407,1.525650767129749
1,2009-07-27,2010-07-27,365,0.25108672421290024,0.25127869724902485,1.2189348109499483,1.5249931596604416
1,2009-07-28,2010-07-28,365,0.24968942595938248,0.24988022792168385,1.21057088444702,1.5128376336677383
1,2009-07-29,2010-07-29,365,0.2322653078329764,0.2324415969978164,1.2186244741024472,1.501668662712651
1,2009-07-30,2010-07-30,365,0.22778204857395457,0.22795463079162048,1.225749512952604,1.5049532480514751
1,2009-07-31,2010-08-02,367,0.25306777533526503,0.2517205445642605,1.2220328499942885,1.5312899847289567
1,2009-08-03,2010-08-03,365,0.2280180614637235,0.22819083854729127,1.2403081510235276,1.5231208112375676
1,2009-08-04,2010-08-04,365,0.23099985790362476,0.23117509960691351,1.2403081510235276,1.52681915766667
1,2009-08-05,2010-08-05,365,0.25244806495253513,0.252641179955406,1.2307061567802384,1.5413955445845808
1,2009-08-06,2010-08-06,365,0.29434396985656397,0.29457272013316493,1.2198641816676297,1.5789238475855085
1,2009-08-07,2010-08-09,367,0.3045902303708814,0.3029372367420553,1.235352053804167,1.6116282204615195
1,2009-08-10,2010-08-10,365,0.2650123650835894,0.26521606744599624,1.226678200409943,1.5517630914970633
1,2009-08-11,2010-08-11,365,0.28963208692965603,0.2898567824711016,1.216146425492767,1.5683814527202786
1,2009-08-12,2010-08-12,365,0.2536459039658563,0.25384002462027944,1.2350418536087346,1.548305161002989
1,2009-08-13,2010-08-13,365,0.26616152436443374,0.26636619935345895,1.241857375523801,1.572392027636431
1,2009-08-14,2010-08-16,367,0.3101213913532679,0.30843499259058915,1.22760798108383,1.6083154762139236
1,2009-08-17,2010-08-17,365,0.35368078923409807,0.35396159343973443,1.191984973266143,1.6135671593660976
1,2009-08-18,2010-08-18,365,0.32574872243456787,0.3260047958899184,1.2090219332508845,1.6028592834027315
1,2009-08-19,2010-08-19,365,0.3151067296658039,0.3153534864947669,1.2173857231017444,1.600992157050175
1,2009-08-20,2010-08-20,365,0.26239506682482383,0.2625965566276751,1.2316353908458522,1.5548104415306676
1,2009-08-21,2010-08-23,367,0.24537498758650655,0.2440725583043375,1.2480527703521394,1.5542937033846007
1,2009-08-24,2010-08-24,365,0.2583477292651588,0.25854580493680546,1.2468133360910938,1.5689247302877452
1,2009-08-25,2010-08-25,365,0.2179942866181428,0.21815881495284573,1.2505308189618198,1.5231393927354036
1,2009-08-26,2010-08-26,365,0.21829671723952093,0.2184614936249447,1.248362423939298,1.520875843010418
1,2009-08-27,2010-08-27,365,0.21578408450162323,0.21594680161312385,1.251459506419159,1.5215045503026705
1,2009-08-28,2010-08-30,367,0.21357708924579355,0.21245743977309983,1.2526993506364101,1.5202472316454303
1,2009-08-31,2010-08-31,365,0.2378706314892114,0.23805157109557906,1.239998770740507,1.5349580613823972
1,2009-09-01,2010-09-01,365,0.25747632984600544,0.2576736716152668,1.216766005971222,1.530054451470075
1,2009-09-02,2010-09-02,365,0.2662255251877672,0.2664302543668997,1.2143164300157134,1.5375984593407812
1,2009-09-03,2010-09-03,365,0.2575118141087751,0.2577091857551983,1.218431417971215,1.5321919027801099
1,2009-09-04,2010-09-06,367,0.25717362521507314,0.25580239094910007,1.2187591849280066,1.5321919027801099
1,2009-09-07,2010-09-07,365,0.2657285053156515,0.26593281372158617,1.2188660428635196,1.5427534946136456
1,2009-09-08,2010-09-08,365,0.2669957983288147,0.26720117987947845,1.2177461498235658,1.5428792552575492
1,2009-09-09,2010-09-09,365,0.25964692996717376,0.25984610060830415,1.213371631780149,1.5284198508811246
1,2009-09-10,2010-09-10,365,0.2534038072290079,0.2535977245666563,1.2211207507835324,1.5305573981184242
1,2009-09-11,2010-09-13,367,0.23703136248892998,0.23577727034784202,1.2346193453380825,1.527262850918759
1,2009-09-14,2010-09-14,365,0.24881613795828605,0.2490062085628335,1.2243704336260741,1.529013556351226
1,2009-09-15,2010-09-15,365,0.23901640048520711,0.23919829282005778,1.2361192209632572,1.5315719877284732
1,2009-09-16,2010-09-16,365,0.2278282686589692,0.22800088903616378,1.2487429119091238,1.5332418475295393
1,2009-09-17,2010-09-17,365,0.23603839675624738,0.2362178143360396,1.241618574207549,1.5346882318462765
1,2009-09-18,2010-09-20,367,0.25005751211744576,0.24872783934750742,1.2332444831876739,1.5416265304861487
1,2009-09-21,2010-09-21,365,0.2531083095622195,0.25330197877956584,1.2293699236859823,1.5405336668967762
1,2009-09-22,2010-09-27,370,0.25264263435618095,0.24902548414206183,1.2441859817079506,1.5585204057556783
1,2009-09-23,2010-09-27,369,0.25494477472757016,0.25205190098822716,1.2419035778638225,1.5585204057556783
1,2009-09-24,2010-09-27,368,0.2662806773361799,0.2640486558150994,1.2307859020910519,1.5585204057556783
1,2009-09-25,2010-09-27,367,0.27751559652912916,0.27602450604213935,1.2199619401829682,1.5585204057556783
1,2009-09-28,2010-09-28,365,0.2556203420018224,0.255816122017384,1.2407328483241569,1.557889403345673
1,2009-09-29,2010-09-29,365,0.2592257826809554,0.2594245982774708,1.235174848515085,1.5553640153692385
1,2009-09-30,2010-09-30,365,0.25271591239755264,0.25290925220490235,1.2360521220600065,1.5484221618573322
1,2009-10-09,2010-10-11,367,0.26370713586553074,0.2622975746155203,1.242781238213658,1.5705115190503998
1,2009-10-12,2010-10-12,365,0.26964920355461586,0.26985683482424716,1.245414606068078,1.5812396626896208
1,2009-10-13,2010-10-13,365,0.2797372309802886,0.2799534501279026,1.245707159518023,1.5941778309339152
1,2009-10-14,2010-10-14,365,0.2616179995687593,0.2618188331857516,1.261096786766518,1.5910224053829645
1,2009-10-15,2010-10-15,365,0.2933446502403685,0.29357253958461005,1.2562671593594898,1.6247864098302607
1,2009-10-16,2010-10-18,367,0.2845757351666456,0.28304268570724145,1.2601754337637998,1.6187907842660796
1,2009-10-19,2010-10-19,365,0.2597370603980049,0.25993630703536375,1.272999508655141,1.603644658921332
1,2009-10-20,2010-10-20,365,0.27884658431331677,0.27906204305840476,1.263106616271879,1.6153195818428436
1,2009-10-21,2010-10-21,365,0.2772691058227139,0.27748321881633653,1.2671370504583706,1.6184750073937941
1,2009-10-22,2010-10-22,365,0.28388139354657116,0.28410115641682654,1.2692133008524011,1.6295193414062243
1,2009-10-23,2010-10-25,367,0.29545732776338496,0.29385924827775844,1.2639615483859274,1.637408249867704
1,2009-10-26,2010-10-26,365,0.3197388301656099,0.31998963498002886,1.2440537901984452,1.6418260937395892
1,2009-10-27,2010-10-27,365,0.3239276589541682,0.32418213397724127,1.2439316304162633,1.646875491356045
1,2009-10-28,2010-10-28,365,0.3414691000914769,0.34173904310339887,1.230252716591485,1.650346004611074
1,2009-10-29,2010-10-29,365,0.3112048793867048,0.3114482350718808,1.2541909089654588,1.6445012395179561
1,2009-10-30,2010-11-01,367,0.32662870459511417,0.32484195463956866,1.252236725172998,1.6612531845626823
1,2009-11-02,2010-11-02,365,0.2978011195476107,0.29803285230003995,1.2695796870183345,1.6476619391672997
1,2009-11-03,2010-11-03,365,0.2265049065538025,0.22667643482873223,1.3002352697031274,1.5947449379651926
1,2009-11-04,2010-11-04,365,0.23920155665183684,0.23938360301571238,1.308051818511747,1.6209398496810228
1,2009-11-05,2010-11-05,365,0.257604416225095,0.25780186584420006,1.3065862738480132,1.6431686681703528
1,2009-11-06,2010-11-08,367,0.2930315945219131,0.29144804923479306,1.3120822526982383,1.6965638073503069
1,2009-11-09,2010-11-09,365,0.29229009361919056,0.29251707501739,1.3213644393512036,1.7075861750342363
1,2009-11-10,2010-11-10,365,0.29164811246838074,0.2918745414262216,1.323807075911168,1.7098929108729466
1,2009-11-11,2010-11-11,365,0.2745146770322213,0.27472644341761443,1.3385852414143584,1.7060465366413191
1,2009-11-12,2010-11-12,365,0.2698470470361738,0.27005484620197295,1.3216086657349555,1.678240861520951
1,2009-11-13,2010-11-15,367,0.2473742216938537,0.24606017082062692,1.340295105642456,1.6718495642408397
1,2009-11-16,2010-11-16,365,0.20609502098440569,0.2062498306419367,1.363378365902381,1.644363858832717
1,2009-11-17,2010-11-17,365,0.20443016274565418,0.20458361903627065,1.3675309598710543,1.6470955365572146
1,2009-11-18,2010-11-18,365,0.20637329958602058,0.20652833561056005,1.370950688327249,1.6538783054470696
1,2009-11-19,2010-11-19,365,0.2198626856378605,0.22002874723853294,1.371561394057546,1.673116565672246
1,2009-11-20,2010-11-22,367,0.21904207982976298,0.2178912949114271,1.3793779428661654,1.6815197563428703
1,2009-11-23,2010-11-23,365,0.20675255217164956,0.20690789677179633,1.3958659725974532,1.6844648249215386
1,2009-11-24,2010-11-24,365,0.20226553434592232,0.20241723336460526,1.4012398848461085,1.6846624189013253
1,2009-11-25,2010-11-25,365,0.1829197902518045,0.18305590335920163,1.4243231451060336,1.6848600360596198
1,2009-11-26,2010-11-26,365,0.18305855113636915,0.18319477526855565,1.4243231451060336,1.6850576763991407
1,2009-11-27,2010-11-29,367,0.19923934124546738,0.1982008215820419,1.4052702258519882,1.6852553399226076
1,2009-11-30,2010-11-30,365,0.19336442836123457,0.19350892948506493,1.412354002328741,1.6854530266327399
1,2009-12-01,2010-12-01,365,0.1755183913245577,0.17564859865795812,1.433605238578387,1.6852293238481244
1,2009-12-02,2010-12-02,365,0.15802963194482667,0.15814601181311616,1.455589340340512,1.685615588057336
1,2009-12-03,2010-12-03,365,0.15702975733149893,0.15714535209573466,1.4497268821437415,1.6773771426437238
1,2009-12-04,2010-12-06,367,0.18281782067314767,0.18187122262963107,1.3892707420688157,1.6432541914588032
1,2009-12-07,2010-12-07,365,0.2181465759564054,0.2183112291909426,1.3814541932601963,1.6828136953605264
1,2009-12-08,2010-12-08,365,0.24030849993781533,0.24049146754902329,1.3550732711456464,1.6807088962404853
1,2009-12-09,2010-12-09,365,0.22473072265528526,0.22490078832399774,1.3537297930834826,1.6579544677631235
1,2009-12-10,2010-12-10,365,0.24878652251329836,0.24897656832295834,1.353485566699731,1.690214534110898
1,2009-12-11,2010-12-13,367,0.3119992027716869,0.3103014378841358,1.335165512958164,1.7517360885693616
1,2009-12-14,2010-12-14,365,0.3126417951210567,0.3128864024045426,1.3447187879851996,1.7651340837939042
1,2009-12-15,2010-12-15,365,0.3081083570436962,0.30834901923278735,1.3419418611914904,1.7554053632913604
1,2009-12-16,2010-12-16,365,0.3205968541689612,0.32084841003385844,1.343759368696949,1.77456439506126
1,2009-12-17,2010-12-17,365,0.34554841630918487,0.34582197906160617,1.3274019346506525,1.7860835709749334
1,2009-12-18,2010-12-20,367,0.30180196826015626,0.3001657720747455,1.3490358009827013,1.756177460972697
1,2009-12-21,2010-12-21,365,0.29017528254587144,0.29040044492455497,1.364207596410225,1.7600669211497861
1,2009-12-22,2010-12-22,365,0.2683570665986077,0.26856360184029016,1.3723990629534826,1.740692049690357
1,2009-12-23,2010-12-23,365,0.2311354562047887,0.23131081010536247,1.3824127096011918,1.7019373018981614
1,2009-12-24,2010-12-24,365,0.21999721743337397,0.22016338951074066,1.3951564890891113,1.7020870345728312
1,2009-12-25,2010-12-27,367,0.2202717220303423,0.2191139154997872,1.3951564890891113,1.7024700114425764
1,2009-12-28,2010-12-28,365,0.21257705284569028,0.21273714674816002,1.4024390683768115,1.7005654323280097
1,2009-12-29,2010-12-29,365,0.22025563770368262,0.22042202202273553,1.3966734817279038,1.7042986901097061
1,2009-12-30,2010-12-30,365,0.21366903258558856,0.2138300190267839,1.4009212747210487,1.7002547682192646
1,2009-12-31,2010-12-31,365,0.2203281297999493,0.22049457366381264,1.3881785632557562,1.6940333499262774
1,2010-01-04,2011-01-04,365,0.22060348561450827,0.22077015568178848,1.408507706446124,1.7192294160030355
1,2010-01-05,2011-01-05,365,0.23098340566722886,0.2311586337582392,1.408507706446124,1.733849613389587
1,2010-01-06,2011-01-06,365,0.2424533182694173,0.24263807282043715,1.400010918934379,1.7394482118434353
1,2010-01-07,2011-01-07,365,0.24053570220513465,0.24071885898793854,1.4009212747210489,1.7378928572701886
1,2010-01-08,2011-01-10,367,0.23503245178840326,0.233789900393228,1.412452715024521,1.7444249396719211
1,2010-01-11,2011-01-11,365,0.24186402557435138,0.24204828890738206,1.4066867278671282,1.746913642591084
1,2010-01-12,2011-01-12,365,0.26655486232887116,0.26675987039596416,1.3890882515282843,1.7593564791770584
1,2010-01-13,2011-01-13,365,0.2514216540510674,0.2516139079504398,1.4063832759382384,1.7599784854043892
1,2010-01-14,2011-01-14,365,0.25962389521963125,0.2598230464390192,1.4075970836537979,1.77304292141179
1,2010-01-15,2011-01-17,367,0.2744589340922279,0.2729859522864073,1.391212281527685,1.77304292141179
1,2010-01-18,2011-01-18,365,0.27963564101662897,0.279851773408861,1.3894732661757754,1.7780195136383075
1,2010-01-19,2011-01-19,365,0.26309337055453064,0.263295450311984,1.3916635380883389,1.7578009890018433
1,2010-01-20,2011-01-20,365,0.26232034470919885,0.2625217713995329,1.3826593014547002,1.7453589660276772
1,2010-01-21,2011-01-21,365,0.27096280475097534,0.27117155117919145,1.3627329692288743,1.7319829166977547
1,2010-01-22,2011-01-24,367,0.29094370846179296,0.28937265583255334,1.360194524365596,1.7559345635139472
1,2010-01-25,2011-01-25,365,0.2890444229302265,0.2892686135937148,1.364129089695735,1.758422995229174
1,2010-01-26,2011-01-26,365,0.2962174598269369,0.29644782557480776,1.3637792264384667,1.7677544446588145
1,2010-01-27,2011-01-27,365,0.3040473101746699,0.30428444749869876,1.3639392028065782,1.7786412486617018
1,2010-01-28,2011-01-28,365,0.27082986536780074,0.27103849889712595,1.3640991979405117,1.7335380000670655
1,2010-01-29,2011-01-31,367,0.2768370031426286,0.27534993586449064,1.3642592118424688,1.7419366435586623
1,2010-02-01,2011-02-01,365,0.30062586051117623,0.3008600348490551,1.3644192445146508,1.7745989539948768
1,2010-02-02,2011-02-09,372,0.3205324904110718,0.31388719276893573,1.3645792959592595,1.801971296056468
1,2010-02-03,2011-02-09,371,0.32037760521431635,0.3147025068643572,1.3647393661784972,1.801971296056468
1,2010-02-04,2011-02-09,370,0.32022273818403857,0.3155227381047254,1.3648994551745661,1.801971296056468
1,2010-02-05,2011-02-09,369,0.3200678893181079,0.3163479309464188,1.3650595629496687,1.801971296056468
1,2010-02-08,2011-02-09,366,0.3199130586143939,0.3191625286031896,1.3652196895060078,1.801971296056468
1,2010-02-09,2011-02-09,365,0.3197582460707662,0.3200090678761982,1.3653798348457868,1.801971296056468
1,2010-02-10,2011-02-10,365,0.32165345903018694,0.3219059402935469,1.365539998971209,1.804770663084376
1,2010-02-11,2011-02-11,365,0.33106494793848995,0.33132569749421314,1.3657001818844778,1.8178356414996488
1,2010-02-12,2011-02-14,367,0.33409679216877985,0.3322643216880672,1.3658603835877974,1.8221899562948995
1,2010-02-22,2011-02-22,365,0.32601477598353856,0.32627108311010966,1.3660206040833716,1.81136350531251
1,2010-02-23,2011-02-23,365,0.357274918720597,0.35755893399484906,1.3661808433734048,1.8542829931472746
1,2010-02-24,2011-02-24,365,0.3423769657212219,0.34264771358385193,1.3663411014601021,1.834144821918204
1,2010-02-25,2011-02-25,365,0.3338698748009168,0.33413309741275765,1.366501378345668,1.8227350224492165
1,2010-02-26,2011-02-28,367,0.33941073400004207,0.3375456102242591,1.3666616740323079,1.8305213159453397
1,2010-03-01,2011-03-01,365,0.3374289187805817,0.3376952851599735,1.3664802830250966,1.827570247461238
1,2010-03-02,2011-03-02,365,0.325199289951686,0.3254548809637958,1.3676537457565885,1.8124137727763947
1,2010-03-03,2011-03-03,365,0.2948030864640381,0.29503223245544263,1.3681500953615828,1.7714849662202454
1,2010-03-04,2011-03-04,365,0.30117408875778584,0.3014087374483516,1.3693989881580906,1.7818264805624375
1,2010-03-05,2011-03-07,367,0.297121574963769,0.29551351139974846,1.3747099964320675,1.7831659956904007
1,2010-03-08,2011-03-08,365,0.2946751773532499,0.29490421308796266,1.3755073999887606,1.7808352870311561
1,2010-03-09,2011-03-09,365,0.2931878252868627,0.29341557957154274,1.3775835378528107,1.781474259466859
1,2010-03-10,2011-03-10,365,0.27521729364365055,0.27542965822892995,1.3805625592323871,1.7605172504900768
1,2010-03-11,2011-03-11,365,0.27801751009197884,0.27823226138504253,1.3820370992493387,1.7662676124373808
1,2010-03-12,2011-03-14,367,0.2837534777833679,0.28222532454838856,1.3822326352813863,1.774445952648149
1,2010-03-15,2011-03-15,365,0.26145953533490385,0.261660235178794,1.380424182119125,1.7413492473410561
1,2010-03-16,2011-03-16,365,0.25322310450848207,0.25341687010994063,1.3891907168116318,1.7409659028770368
1,2010-03-17,2011-03-17,365,0.25650241674112095,0.25669893875969296,1.3929891842304982,1.7502942764798635
1,2010-03-18,2011-03-18,365,0.2650989199200873,0.26530269551595365,1.3976648836829055,1.7681843347574782
1,2010-03-19,2011-03-21,367,0.2798807513658963,0.2783756251234242,1.3892106451371773,1.778023964303672
1,2010-03-22,2011-03-22,365,0.26757551851963557,0.26778139126753575,1.4017894042216692,1.7768739309116135
1,2010-03-23,2011-03-23,365,0.2705849530130402,0.2707933785752874,1.4114430708255685,1.793358327825486
1,2010-03-24,2011-03-24,365,0.2664823510745318,0.266687297732894,1.4047146252721043,1.7790462812033945
1,2010-03-25,2011-03-25,365,0.2686951535506201,0.2689019754803086,1.4026674076742633,1.77955734215975
1,2010-03-26,2011-03-28,367,0.2608212817261599,0.25942866931247344,1.4041297610597965,1.7703566850492591
1,2010-03-29,2011-03-29,365,0.25181978568716423,0.2520123735290649,1.4108579494735765,1.7661398959450445
1,2010-03-30,2011-03-30,365,0.2518329739165319,0.2520255728218639,1.4155386631498306,1.7720179743846844
1,2010-03-31,2011-03-31,365,0.2686062427811957,0.2688129893111244,1.4088095747471552,1.7872246214141625
1,2010-04-01,2011-04-01,365,0.26104137618032497,0.2612417230861208,1.4088095747471552,1.776567164915171
1,2010-04-02,2011-04-06,369,0.2591091817465503,0.25616441537929546,1.4088095747471552,1.773845070896596
1,2010-04-06,2011-04-06,365,0.24386983531807216,0.24405577142191492,1.4260696903571128,1.773845070896596
1,2010-04-07,2011-04-07,365,0.24606888494435175,0.24625665752171,1.4225587051054742,1.7726061394386592
1,2010-04-08,2011-04-08,365,0.23584293540021162,0.23602219072126385,1.425776808256511,1.7620361959412711
1,2010-04-09,2011-04-11,367,0.22553911889731393,0.22435116759962836,1.4342601035865834,1.7577418636190716
1,2010-04-12,2011-04-12,365,0.21569784567726735,0.21586049217331027,1.4354300891508835,1.745049267001057
1,2010-04-13,2011-04-13,365,0.21201268431221854,0.21217231718756047,1.442743013207129,1.7486228322098711
1,2010-04-14,2011-04-14,365,0.21532497027216868,0.21548731149265943,1.4581776112695457,1.7721596620677027
1,2010-04-15,2011-04-15,365,0.22401793098520062,0.2241874095368661,1.460305531643149,1.7874401554480908
1,2010-04-16,2011-04-18,367,0.23885701027116912,0.2375923643404234,1.4515671992374573,1.7982842006550108
1,2010-04-19,2011-04-19,365,0.23986009252545593,0.24004268687047725,1.4503928398825288,1.7982842006550108
1,2010-04-20,2011-04-20,365,0.24124120260211712,0.241424946975614,1.454437988179362,1.8053083575579552
1,2010-04-21,2011-04-21,365,0.23540943774721312,0.23558833328358397,1.463697679283855,1.808265926995968
1,2010-04-22,2011-04-22,365,0.233574986732064,0.23375236090653462,1.4658743460633483,1.808265926995968
1,2010-04-23,2011-04-25,367,0.233267165308096,0.23203479307235386,1.4675390946567233,1.8098677792461066
1,2010-04-26,2011-04-26,365,0.23064036190676385,0.2308153062040057,1.4657650786461522,1.803829666855397
1,2010-04-27,2011-04-27,365,0.2815503395362968,0.2817681079643366,1.4346531368100932,1.8385802145957881
1,2010-04-28,2011-04-28,365,0.2860936658954101,0.2863153242621075,1.4355257352247717,1.8462205553024305
1,2010-04-29,2011-04-29,365,0.2855895151274639,0.2858107413032165,1.4605314051141778,1.8776438609291695
1,2010-04-30,2011-05-03,368,0.2916203738146155,0.2891527969888923,1.4299556882948343,1.8469599006537096
1,2010-05-04,2011-05-04,365,0.27529084756596967,0.27550327478957937,1.4274904464596605,1.820465501357865
1,2010-05-05,2011-05-05,365,0.236148695307822,0.23632820445933111,1.430224308585251,1.7679699130551898
1,2010-05-06,2011-05-06,365,0.21599312867628528,0.21615601697809161,1.4724761548470446,1.7905208864336841
1,2010-05-07,2011-05-09,367,0.23569466358062896,0.23444829059180883,1.4697421979109069,1.8161525907977722
1,2010-05-10,2011-05-10,365,0.2474375935150519,0.24762651047380801,1.4610433302146026,1.8225603758641213
1,2010-05-11,2011-05-11,365,0.20280940293487193,0.20296154322165294,1.4994428343266826,1.803543940291449
1,2010-05-12,2011-05-12,365,0.19736290854068583,0.19751063743254105,1.5086387937214254,1.8063881339875978
1,2010-05-13,2011-05-13,365,0.20132332291706123,0.2014742578711648,1.498200057675313,1.7998226716810397
1,2010-05-14,2011-05-16,367,0.18241396614884198,0.18146961517504479,1.4958389906209144,1.7687009136201557
1,2010-05-17,2011-05-17,365,0.19574346550073507,0.19588988599470336,1.4832876859643491,1.7736315579495767
1,2010-05-18,2011-05-18,365,0.20440285785481382,0.20455629196236713,1.4849031628763636,1.7884216130059443
1,2010-05-19,2011-05-19,365,0.23755175091057668,0.2377324254910329,1.4493619123276678,1.793660372304207
1,2010-05-20,2011-05-20,365,0.23533644879423798,0.23551528376312647,1.43954456460724,1.7783218703229553
1,2010-05-21,2011-05-23,367,0.24212944376182222,0.2408458484865419,1.4318398803078125,1.7785304740827372
1,2010-05-24,2011-05-24,365,0.22505091410474098,0.2252212436034775,1.451971572636559,1.778739102312515
1,2010-05-25,2011-05-25,365,0.21976596654558112,0.21993194872740585,1.4584336699057112,1.778947755015159
1,2010-05-26,2011-05-26,365,0.2081770338638962,0.2083335382108833,1.4722276564030987,1.7787116430854912
1,2010-05-27,2011-05-27,365,0.20905403913987652,0.20921125807651686,1.4749616133392365,1.7833082961840727
1,2010-05-28,2011-05-30,367,0.2072276594146416,0.2061440376910213,1.4773226803936352,1.783464801651773
1,2010-05-31,2011-05-31,365,0.20630844293965,0.20646342620231928,1.4773226803936352,1.7821068223050764
1,2010-06-01,2011-06-01,365,0.19810437657705848,0.19825270502497738,1.4901225783046934,1.7853223827031437
1,2010-06-02,2011-06-02,365,0.19612438535413612,0.19627111346982784,1.4885070065821318,1.7804395283433774
1,2010-06-03,2011-06-03,365,0.22042882546244624,0.2205953520423507,1.4658898557611932,1.789014234923948
1,2010-06-04,2011-06-07,368,0.20944244640078047,0.20772501462741477,1.4811751173538963,1.7913960574804593
1,2010-06-07,2011-06-07,365,0.18654581178685214,0.1866848297915722,1.5097571789350015,1.7913960574804593
1,2010-06-08,2011-06-08,365,0.18651950718078902,0.18665850408484608,1.5036679715475885,1.7841313805641814
1,2010-06-09,2011-06-09,365,0.19681169564522016,0.1969589790265569,1.4982000576753132,1.7930633514421583
1,2010-06-10,2011-06-10,365,0.20217376570457168,0.20232539028334084,1.4784411604177587,1.7773431771920538
1,2010-06-11,2011-06-13,367,0.1800170935735721,0.1790860654679196,1.4913652601455163,1.7598364997335063
1,2010-06-17,2011-06-17,365,0.17878135688159857,0.1789141638971239,1.5148522977360852,1.78567964700055
1,2010-06-18,2011-06-20,367,0.17055844759414152,0.16967976902214854,1.5264094189957738,1.7867514398927684
1,2010-06-21,2011-06-21,365,0.20009370248856584,0.20024364107238113,1.4960874890648606,1.7954451739986703
1,2010-06-22,2011-06-22,365,0.19143443716613073,0.19157738359132304,1.5092600872365634,1.7981844425740003
1,2010-06-23,2011-06-23,365,0.17536257546903777,0.17549265881542642,1.503046583221904,1.7666247031056346
1,2010-06-24,2011-06-24,365,0.15553790739031492,0.15565233185152194,1.5073961118806032,1.7418533487308092
1,2010-06-25,2011-06-27,367,0.1365198076605605,0.13582649783611078,1.525539532226143,1.7338058957442373
1,2010-06-28,2011-06-28,365,0.15232921259804666,0.15244112442846403,1.5047863567611646,1.734009277614876
1,2010-06-29,2011-06-29,365,0.1507537893429165,0.15086446974820245,1.5070232219988637,1.7342126833429636
1,2010-06-30,2011-06-30,365,0.14701082986252945,0.1471185905266763,1.512118340799947,1.7344161129312985
1,2010-07-01,2011-07-01,365,0.1923252969152658,0.19246896070377262,1.454457031128751,1.734185911491084
1,2010-07-02,2011-07-04,367,0.1778380760992111,0.1769191398946388,1.4724761548470446,1.734338481327007
1,2010-07-05,2011-07-05,365,0.1805967566347233,0.1807310127039954,1.4710036786921976,1.7366621720617552
1,2010-07-06,2011-07-06,365,0.18093641987323728,0.18107094727461215,1.4711762328867724,1.7373655934679009
1,2010-07-07,2011-07-07,365,0.18272426557754518,0.18286022226148058,1.4713488073225949,1.740199937549013
1,2010-07-08,2011-07-08,365,0.18019006339896593,0.18032399467889815,1.4715214020020397,1.7366749367217225
1,2010-07-09,2011-07-11,367,0.191129428789111,0.1901364396024936,1.4716940169274815,1.7529780537351833
1,2010-07-12,2011-07-12,365,0.17543965233334258,0.17556979701016706,1.471866652101295,1.7300904258269871
1,2010-07-13,2011-07-13,365,0.20373659072837613,0.2038894836781353,1.4720393075258555,1.771947577459333
1,2010-07-14,2011-07-14,365,0.22955004566802106,0.22972408840212455,1.4722119832035385,1.8101583111809187
1,2010-07-15,2011-07-15,365,0.2536084308057365,0.25380251998749404,1.4723846791367199,1.845793847154991
1,2010-07-16,2011-07-18,367,0.2452872088501421,0.24398528947916387,1.4725573953277755,1.833756888699361
1,2010-07-19,2011-07-19,365,0.2523374795515223,0.2525305017514696,1.4727301317790817,1.8443551412917967
1,2010-07-20,2011-07-20,365,0.2503265265383616,0.25051786232105466,1.4725346627708922,1.8411491501096673
1,2010-07-21,2011-07-21,365,0.26223329023995223,0.26243464340532086,1.4665165805048828,1.851086048602122
1,2010-07-22,2011-07-22,365,0.23407918498964064,0.23425697712368887,1.503639615283062,1.855610350946658
1,2010-07-23,2011-07-25,367,0.21316009956069304,0.21204282100005445,1.5131665812360466,1.835713320344236
1,2010-07-26,2011-07-26,365,0.21066211167810245,0.21082064201541595,1.525650767129749,1.8470475794166188
1,2010-07-27,2011-07-27,365,0.24240621991570555,0.2425909351998028,1.5249931596604416,1.8946609868910373
1,2010-07-28,2011-07-28,365,0.25765120817384335,0.25784869719440606,1.5128376336677383,1.9026220777530893
1,2010-07-29,2011-07-29,365,0.2570022783163719,0.257199221007939,1.501668662712651,1.8876009303061017
1,2010-07-30,2011-08-01,367,0.25229926617546417,0.25095652115986367,1.5049532480514751,1.8846518481632435
1,2010-08-02,2011-08-02,365,0.26041405765613423,0.2606138752657128,1.5312899847289567,1.9300594231004242
1,2010-08-03,2011-08-03,365,0.26693886846194403,0.26714420178570397,1.5231208112375676,1.9297009571201622
1,2010-08-04,2011-08-04,365,0.2572176116298255,0.2574147355833796,1.52681915766667,1.919543934792353
1,2010-08-05,2011-08-05,365,0.2539336381570305,0.25412800049698436,1.5413955445845808,1.9328077230599807
1,2010-08-06,2011-08-08,367,0.2647701086012979,0.2633542965566942,1.5789238475855085,1.9969756861839028
