date,position_baseline,position_before_baseline,trade_target_baseline,holding_fraction_baseline,nav_baseline,return_baseline,best_candidate_baseline,best_candidate_score_baseline,final_exposure_after_overheat_baseline,position_no_cap,position_before_no_cap,trade_target_no_cap,holding_fraction_no_cap,nav_no_cap,return_no_cap,best_candidate_no_cap,best_candidate_score_no_cap,final_exposure_after_overheat_no_cap,position_diff,position_before_diff,trade_target_diff,best_candidate_diff,return_diff,nav_ratio_no_cap_vs_baseline
2013-08-07,159915.SZ,159915.SZ,,1.0,1.4555126013723902,-0.03851533032344101,159915.SZ,1.5843044058499092,1.3548333843186948,159915.SZ,159915.SZ,,1.0,1.6170140873705854,-0.028314747788615646,159915.SZ,1.5843044058499092,0.9960128927995359,False,False,False,False,0.010200582534825364,1.1109584938295394
2013-08-08,159915.SZ,159915.SZ,,1.0,1.4701730363540182,0.01007235180774435,159915.SZ,1.3602191365229204,1.3004525333998465,159915.SZ,159915.SZ,,1.0,1.629204687981458,0.007538957579952488,159915.SZ,1.3602191365229204,0.9733631897671792,False,False,False,False,-0.002533394227791863,1.1081720638965282
2013-08-09,159915.SZ,159915.SZ,,1.0,1.4538673844818306,-0.011090974646511764,159915.SZ,1.049250253802335,1.2987531311065286,159915.SZ,159915.SZ,,1.0,1.6156706272894081,-0.00830715795988668,159915.SZ,1.049250253802335,0.9727681971027239,False,False,False,False,0.0027838166866250846,1.111291610592974
2013-08-12,159915.SZ,159915.SZ,,1.0,1.4392950224188936,-0.010023171451865709,159915.SZ,0.7347138963025803,1.2929891172906327,159915.SZ,159915.SZ,,1.0,1.603519159053069,-0.007521005848033169,159915.SZ,0.7347138963025803,0.9702097543962565,False,False,False,False,0.00250216560383254,1.1141003992066747
2013-08-13,159915.SZ,159915.SZ,,1.0,1.4569996036365416,0.012300870177327061,159915.SZ,0.5718533885737951,1.2882365858436937,159915.SZ,159915.SZ,,1.0,1.6183418064853554,0.009243823092852654,159915.SZ,0.5718533885737951,0.9680803820878398,False,False,False,False,-0.003057047084474407,1.110735927755998
2013-08-14,CASH,159915.SZ,CASH,0.0,1.469603208964496,0.008650383498044034,CASH,,0.0,CASH,159915.SZ,CASH,0.0,1.6288743684974907,0.006508243172070882,CASH,,0.0,False,False,False,False,-0.002142140325973152,1.108376981324925
2013-08-27,159915.SZ,CASH,159915.SZ,0.5,1.4686423854355473,-0.0006537979252411175,159915.SZ,0.763833450721247,0.6537979252411831,159915.SZ,CASH,159915.SZ,0.5,1.628078782630087,-0.0004884267828080269,159915.SZ,0.763833450721247,0.488426782808096,False,False,False,False,0.0001653711424330906,1.1085603948079277
2013-08-28,159915.SZ,159915.SZ,159915.SZ,1.0,1.4516085494573268,-0.011598355152448447,159915.SZ,0.9005929583139993,1.3435485633026307,159915.SZ,159915.SZ,159915.SZ,1.0,1.6141488543315408,-0.008556052966947503,159915.SZ,0.9005929583139993,0.9911295627860394,False,False,False,False,0.0030423021855009447,1.1119725458595422
2013-08-29,159915.SZ,159915.SZ,,1.0,1.4483067060756383,-0.0022746100406496605,159915.SZ,0.9609962975774664,1.3750017695725838,159915.SZ,159915.SZ,,1.0,1.6114706968069754,-0.0016591763004871751,159915.SZ,0.9609962975774664,1.0029720736445726,False,False,False,False,0.0006154337401624854,1.1126584514501419
2013-08-30,518880.SH,159915.SZ,518880.SH,0.5,1.385395000929023,-0.04343810940231174,518880.SH,1.7346695259825355,0.6943148603364974,518880.SH,159915.SZ,518880.SH,0.5,1.5606623549647107,-0.031529175145994404,518880.SH,1.7346695259825355,0.5039624223804535,False,False,False,False,0.011908934256317338,1.1265107452518281
2013-09-02,518880.SH,518880.SH,518880.SH,1.0,1.3778996629119018,-0.005410253402166831,518880.SH,1.6126389428677537,1.3240001959730754,518880.SH,518880.SH,518880.SH,1.0,1.5544002412114475,-0.00401247184142195,518880.SH,1.6126389428677537,0.981934321644017,False,False,False,False,0.0013977815607448818,1.1280939266118615
2013-09-03,518880.SH,518880.SH,,1.0,1.3744469794801073,-0.002505758238228961,518880.SH,1.4444198575866705,1.3866866090359669,518880.SH,518880.SH,,1.0,1.551569492905512,-0.0018211193172031903,518880.SH,1.4444198575866705,1.0078074301403146,False,False,False,False,0.0006846389210257708,1.1288682037719653
2013-09-04,518880.SH,518880.SH,,1.0,1.3916942905138412,0.01254854591790644,518880.SH,1.3478877220267944,1.386363353010297,518880.SH,518880.SH,,1.0,1.5657409281115489,0.009133612945366076,518880.SH,1.3478877220267944,1.0090815582040535,False,False,False,False,-0.003414932972540363,1.1250609697719218
2013-09-05,159915.SZ,518880.SH,159915.SZ,0.5,1.3640135569923988,-0.01988995263551896,159915.SZ,1.1787831610376989,0.6907317856677295,159915.SZ,518880.SH,159915.SZ,0.5,1.54302549788396,-0.014507783388524098,159915.SZ,1.1787831610376989,0.5038215680886309,False,False,False,False,0.005382169246994861,1.1312391214690536
2013-09-06,159915.SZ,159915.SZ,,0.5,1.3744726796671825,0.0076679022881895875,159915.SZ,1.5698430629129172,0.6835387182614611,159915.SZ,159915.SZ,,0.5,1.551698750958533,0.005620939567406502,159915.SZ,1.5698430629129172,0.5010666128659489,False,False,False,False,-0.0020469627207830854,1.128941137872791
2013-09-09,159915.SZ,159915.SZ,159915.SZ,1.0,1.3683324217110946,-0.00446735540612897,159915.SZ,1.8434734105766015,1.3653332984281858,159915.SZ,159915.SZ,159915.SZ,1.0,1.5465568044157394,-0.0033137530977692675,159915.SZ,1.8434734105766015,1.0127641604128859,False,False,False,False,0.0011536023083597025,1.1302493311397064
2013-09-10,159915.SZ,159915.SZ,,1.0,1.3519677363806384,-0.01195958311796208,159915.SZ,1.908392218558288,1.3644797102765989,159915.SZ,159915.SZ,,1.0,1.5322427933358356,-0.009255405969592845,159915.SZ,1.908392218558288,1.0559576810762892,False,False,False,False,0.0027041771483692356,1.1333427212085792
2013-09-11,159915.SZ,159915.SZ,,1.0,1.2899254843299093,-0.04589033479217697,159915.SZ,1.4813885528933275,1.359228011463529,159915.SZ,159915.SZ,,1.0,1.4777256316331326,-0.03557997592797546,159915.SZ,1.4813885528933275,1.0538450012952745,False,False,False,False,0.010310358864201508,1.1455899194059118
2013-09-12,159915.SZ,159915.SZ,,1.0,1.2968588706063788,0.005375028527381476,159915.SZ,1.1620522015379318,1.2921568579825269,159915.SZ,159915.SZ,,1.0,1.4840228651239415,0.004261436193570889,159915.SZ,1.1620522015379318,1.0244492609344578,False,False,False,False,-0.0011135923338105869,1.1443210196264837
2013-09-13,159915.SZ,159915.SZ,,1.0,1.3357028368295867,0.029952346476255665,159915.SZ,1.0768066903768232,1.2911600784585904,159915.SZ,159915.SZ,,1.0,1.5201974522435349,0.02437603083465434,159915.SZ,1.0768066903768232,1.0507810434795655,False,False,False,False,-0.005576315641601326,1.1381254949280957
2013-09-16,159915.SZ,159915.SZ,,1.0,1.3657552075955206,0.022499293957678468,159915.SZ,1.1259837820108776,1.263028547169689,159915.SZ,159915.SZ,,1.0,1.548678219303806,0.018734913032671274,159915.SZ,1.1259837820108776,1.0517098906976894,False,False,False,False,-0.0037643809250071936,1.1339354305156415
2013-09-17,159915.SZ,159915.SZ,,1.0,1.3508425394920887,-0.010918990475376922,159915.SZ,1.056186819545208,1.2477428206862615,159915.SZ,159915.SZ,,1.0,1.5341571689012898,-0.009376415462886811,159915.SZ,1.056186819545208,1.0714685669862583,False,False,False,False,0.0015425750124901105,1.1357039211084712
2013-09-18,159915.SZ,159915.SZ,,1.0,1.3764613224323894,0.018965040107437936,159915.SZ,1.0956675516283534,1.2437073670456762,159915.SZ,159915.SZ,,1.0,1.55918003608681,0.0163104978373505,159915.SZ,1.0956675516283534,1.0696252792283631,False,False,False,False,-0.0026545422700874344,1.132745258204228
2013-09-23,159915.SZ,159915.SZ,,1.0,1.423424843001001,0.03411902666877764,159915.SZ,1.3471845428720752,1.233159106742963,159915.SZ,159915.SZ,,1.0,1.6059231922483725,0.02997931930867792,159915.SZ,1.3471845428720752,1.0835382550136459,False,False,False,False,-0.00413970736009972,1.1282107377461608
2013-09-24,159915.SZ,159915.SZ,,1.0,1.4299950681539346,0.00461578648513794,159915.SZ,1.5891897983811654,1.2001044861358958,159915.SZ,159915.SZ,,1.0,1.6125048193741889,0.004098344900668405,159915.SZ,1.5891897983811654,1.0655696741738143,False,False,False,False,-0.0005174415844695357,1.1276296368321514
2013-09-25,159915.SZ,159915.SZ,,1.0,1.4221070866458414,-0.0055160900088112585,159915.SZ,1.7513535936941595,1.199749576916458,159915.SZ,159915.SZ,,1.0,1.6044160178166325,-0.005016296050945002,159915.SZ,1.7513535936941595,1.0910443910805385,False,False,False,False,0.0004997939578662569,1.128196345326414
2013-09-26,159915.SZ,159915.SZ,,1.0,1.3984898349483212,-0.016607224532734333,159915.SZ,1.6888172211235433,1.1984880371123245,159915.SZ,159915.SZ,,1.0,1.5801134865076953,-0.015147275419257644,159915.SZ,1.6888172211235433,1.0931283760897608,False,False,False,False,0.0014599491134766884,1.1298712704380047
2013-09-27,159915.SZ,159915.SZ,,1.0,1.4335481362338807,0.025068685098347476,159915.SZ,1.8519648435782723,1.1893698374438215,159915.SZ,159915.SZ,,1.0,1.6163263971280022,0.022917917560683065,159915.SZ,1.8519648435782723,1.08732786649018,False,False,False,False,-0.002150767537664411,1.1275006093442415
2013-09-30,159915.SZ,159915.SZ,,1.0,1.4823741118870963,0.034059529930740906,159915.SZ,2.3564689689104528,1.172364872352869,159915.SZ,159915.SZ,,1.0,1.6667245218270508,0.031180660532798,159915.SZ,2.3564689689104528,1.0732711572868376,False,False,False,False,-0.002878869397942907,1.1243615956738964
2013-10-08,159915.SZ,159915.SZ,,1.0,1.5000594964893257,0.0119304462081542,159915.SZ,2.9694220517265406,1.1470271854411074,159915.SZ,159915.SZ,,1.0,1.6851122769509008,0.01103227011005603,159915.SZ,2.9694220517265406,1.0606739691525267,False,False,False,False,-0.000898176098098169,1.1233636271725653
2013-10-09,159915.SZ,159915.SZ,,1.0,1.538826253091916,0.025843479337531727,159915.SZ,3.9213254874070245,1.171571063301441,159915.SZ,159915.SZ,,1.0,1.7252031601419915,0.02379122372998932,159915.SZ,3.9213254874070245,1.0785354757595178,False,False,False,False,-0.002052255607542408,1.1211162772116698
2013-10-10,159915.SZ,159915.SZ,,1.0,1.486088994060117,-0.03427109391059302,159915.SZ,4.033769419497409,1.1618736716030336,159915.SZ,159915.SZ,,1.0,1.6707202306905868,-0.03158058755637827,159915.SZ,4.033769419497409,1.0706589439845322,False,False,False,False,0.00269050635421475,1.124239690468363
2013-10-11,159915.SZ,159915.SZ,,1.0,1.4998674271236438,0.009271606962031997,159915.SZ,4.1230813085411055,1.1370361628891654,159915.SZ,159915.SZ,,1.0,1.6850469580540768,0.00857518039245142,159915.SZ,4.1230813085411055,1.0516289408560797,False,False,False,False,-0.0006964265695805771,1.1234639325994027
2013-10-14,159915.SZ,159915.SZ,,1.0,1.5162115473587838,0.010897043258339068,159915.SZ,4.244150589003719,1.139998371641619,159915.SZ,159915.SZ,,1.0,1.7020261819811549,0.010076409945682485,159915.SZ,4.244150589003719,1.054147502009865,False,False,False,False,-0.0008206333126565823,1.122551918923225
2013-10-15,159915.SZ,159915.SZ,,1.0,1.5061590894562258,-0.00662998373813295,159915.SZ,4.049259699234657,1.137870959057063,159915.SZ,159915.SZ,,1.0,1.6915923869627878,-0.006130220045276968,159915.SZ,4.049259699234657,1.0520990152706646,False,False,False,False,0.0004997636928559812,1.1231166739321738
2013-10-16,159915.SZ,159915.SZ,,1.0,1.4397346493364604,-0.044101875150351355,159915.SZ,3.0391720016966906,1.1358313128345208,159915.SZ,159915.SZ,,1.0,1.622580967370592,-0.040796719188423425,159915.SZ,3.0391720016966906,1.050707956456566,False,False,False,False,0.0033051559619279303,1.127000012202527
2013-10-17,159915.SZ,159915.SZ,,1.0,1.4243257270311207,-0.010702612674107215,159915.SZ,2.128608231010439,1.0801406021868079,159915.SZ,159915.SZ,,1.0,1.6063836424444073,-0.009982444791296063,159915.SZ,2.128608231010439,1.0074590435523378,False,False,False,False,0.0007201678828111513,1.1278204219429289
2013-10-18,159915.SZ,159915.SZ,,1.0,1.463269241225945,0.02734171928214657,159915.SZ,1.7433972002563238,1.076269495379031,159915.SZ,159915.SZ,,1.0,1.6473820442269844,0.025522173345957633,159915.SZ,1.7433972002563238,1.0046455507999612,False,False,False,False,-0.0018195459361889377,1.1258229161208826
2013-10-21,159915.SZ,159915.SZ,,1.0,1.5144359811548807,0.03496741302787698,159915.SZ,1.7707038593960234,1.0585589580257344,159915.SZ,159915.SZ,,1.0,1.7012224863626584,0.03268242623157769,159915.SZ,1.7707038593960234,0.9893861759195874,False,False,False,False,-0.002284986796299293,1.1233373397965214
2013-10-22,159915.SZ,159915.SZ,,1.0,1.4486572931279034,-0.04343444612086922,159915.SZ,1.2613555017990477,1.0304447907295882,159915.SZ,159915.SZ,,1.0,1.6319994931773925,-0.04069014707962737,159915.SZ,1.2613555017990477,0.9653386617511622,False,False,False,False,0.002744299041241849,1.1265600918307057
2013-10-23,CASH,159915.SZ,CASH,0.0,1.4159850732603954,-0.022553450027482325,CASH,,0.0,CASH,159915.SZ,CASH,0.0,1.5972789663124836,-0.021274839244778465,CASH,,0.0,False,False,False,False,0.0012786107827038595,1.1280337600131953
2013-11-25,159915.SZ,CASH,159915.SZ,0.5,1.4152384463489882,-0.0005272844505966878,159915.SZ,0.7913136588734166,0.527284450596826,159915.SZ,CASH,159915.SZ,0.5,1.5964878054866494,-0.0004953178765388921,159915.SZ,0.7913136588734166,0.4953178765389064,False,False,False,False,3.196657405779568e-05,1.1280698384115029
2013-11-26,159915.SZ,159915.SZ,159915.SZ,1.0,1.410387637045114,-0.003427556194779857,159915.SZ,0.9681046213113247,1.054568901193652,159915.SZ,159915.SZ,159915.SZ,1.0,1.5910830375222327,-0.003385411367278879,159915.SZ,0.9681046213113247,1.0416020461217061,False,False,False,False,4.2144827500978366e-05,1.1281175442346414
2013-11-27,159915.SZ,159915.SZ,,1.0,1.4609356495219068,0.03583980116466079,159915.SZ,1.405509221354038,1.054356941239437,159915.SZ,159915.SZ,,1.0,1.6474304598412741,0.0354145075965302,159915.SZ,1.405509221354038,1.041845397897923,False,False,False,False,-0.0004252935681305914,1.127654363407723
2015-01-23,518880.SH,159915.SZ,518880.SH,0.5,1.4207486829247655,-0.019545075223963426,518880.SH,2.397081519318497,0.680746706440893,159915.SZ,159915.SZ,159915.SZ,1.0,1.6032109551903624,-0.018873429409319686,159915.SZ,5.580835182691342,1.3614934128817868,True,False,True,True,0.0006716458146437398,1.1284268459710822
2015-01-26,518880.SH,518880.SH,,0.5,1.42149026096686,0.0005219628573351898,518880.SH,2.5798567085983106,0.6803785845362167,159915.SZ,159915.SZ,,1.0,1.6671787855206819,0.039899821120374046,159915.SZ,6.833364703081033,1.361581395732762,True,True,False,True,0.039377858263038856,1.1728386970352587
2015-01-27,518880.SH,518880.SH,518880.SH,1.0,1.4131001646331425,-0.005902324176326634,518880.SH,2.528280390581184,1.3628181579748,159915.SZ,159915.SZ,,1.0,1.6697687918807713,0.0015535264619388478,159915.SZ,7.637017529492979,1.3096228074142426,True,True,True,True,0.007455850638265482,1.1816351265617913
2015-01-28,518880.SH,518880.SH,,1.0,1.4197938085082047,0.004736850254914549,518880.SH,2.4398003982330017,1.3626339233304443,159915.SZ,159915.SZ,,1.0,1.6438551428451944,-0.015519303727307476,159915.SZ,7.429364089204169,1.3098292345847518,True,True,False,True,-0.020256153982222025,1.1578125872885823
2015-01-29,518880.SH,518880.SH,,1.0,1.4100501436965627,-0.006862732287781892,518880.SH,2.2027197318704093,1.3714906525890438,159915.SZ,159915.SZ,,1.0,1.6231795828001963,-0.012577482958268882,159915.SZ,6.580920812786168,1.3112025983995221,True,True,False,True,-0.00571475067048699,1.1511502552277306
2015-01-30,518880.SH,518880.SH,,1.0,1.377792983178566,-0.022876605248542292,518880.SH,1.7382755231548628,1.3752563852902642,159915.SZ,159915.SZ,,1.0,1.5858281304610444,-0.02301128768186922,159915.SZ,5.156412232477897,1.310849905187865,True,True,False,True,-0.00013468243332692698,1.1509915856898485
2015-02-02,159915.SZ,518880.SH,159915.SZ,0.5,1.407553336353958,0.021600017955335282,159915.SZ,4.146614492574974,0.6842706518090514,159915.SZ,159915.SZ,,1.0,1.6061963787984355,0.012843919177716545,159915.SZ,4.146614492574974,1.302855051589625,False,True,True,False,-0.008756098777618737,1.1411264762151254
2015-02-03,159915.SZ,159915.SZ,,0.5,1.4388739536159416,0.022251815581720402,159915.SZ,3.8683744533714233,0.6753838099711125,159915.SZ,159915.SZ,,1.0,1.6748222291224761,0.04272569109848101,159915.SZ,3.8683744533714233,1.2968038464890776,False,False,False,False,0.02047387551676061,1.1639811985709994
2015-02-04,159915.SZ,159915.SZ,,0.5,1.4417048344576744,0.001967427956158785,159915.SZ,3.4986929835256158,0.6661711059553539,159915.SZ,159915.SZ,,1.0,1.6809468732780213,0.0036568920862449783,159915.SZ,3.4986929835256158,1.2382236604025838,False,False,False,False,0.0016894641300861934,1.1659438416951293
2015-02-05,159915.SZ,159915.SZ,,0.5,1.4479283373682899,0.004316766346251777,159915.SZ,3.1646353795385425,0.666351750539583,159915.SZ,159915.SZ,,1.0,1.6944311360294806,0.00802182565422993,159915.SZ,3.1646353795385425,1.2382781782620227,False,False,False,False,0.0037050593079781535,1.1702451649708208
2015-02-06,159915.SZ,159915.SZ,159915.SZ,1.0,1.4198389149489208,-0.019399732496722555,159915.SZ,2.365118537588491,1.3345735266941254,159915.SZ,159915.SZ,,1.0,1.6354924227712353,-0.034783776103380015,159915.SZ,2.365118537588491,1.2384473616807548,False,False,True,False,-0.01538404360665746,1.151885897443565
2015-02-09,159915.SZ,159915.SZ,,1.0,1.4016936695639695,-0.012779791562202769,159915.SZ,1.6404150572684157,1.3267021115511994,159915.SZ,159915.SZ,,1.0,1.6164899594020565,-0.011618802450322763,159915.SZ,1.6404150572684157,1.2061769293741318,False,False,False,False,0.0011609891118800064,1.1532405364325464
2015-02-10,159915.SZ,159915.SZ,,1.0,1.4470661420469666,0.032369749160036765,159915.SZ,1.3607721201786127,1.3312059342065117,159915.SZ,159915.SZ,,1.0,1.664036318552406,0.029413334041330508,159915.SZ,1.3607721201786127,1.2096233624497192,False,False,False,False,-0.002956415118706257,1.149937981548322
2015-02-11,159915.SZ,159915.SZ,,1.0,1.4693561113245415,0.015403559401952593,159915.SZ,1.2120901655285934,1.2977498796145057,159915.SZ,159915.SZ,,1.0,1.6874393738793882,0.014064029171755754,159915.SZ,1.2120901655285934,1.184894457720418,False,False,False,False,-0.0013395302301968393,1.1484209722027543
2015-02-12,159915.SZ,159915.SZ,,1.0,1.4862441252260599,0.011493479199058632,159915.SZ,1.152870021659893,1.306425468959674,159915.SZ,159915.SZ,,1.0,1.7051263153751914,0.010481527081557473,159915.SZ,1.152870021659893,1.191400244937028,False,False,False,False,-0.001011952117501158,1.1472720305056474
2015-02-13,159915.SZ,159915.SZ,,1.0,1.5327665476627743,0.031302005940402555,159915.SZ,1.3084962258934882,1.313157322377864,159915.SZ,159915.SZ,,1.0,1.7537751063435112,0.02853090151131421,159915.SZ,1.3084962258934882,1.1969061121819577,False,False,False,False,-0.0027711044290883446,1.144189315077198
2015-02-16,159915.SZ,159915.SZ,,1.0,1.609704087172123,0.05019521050134235,159915.SZ,1.8710488437179529,1.2810690680125159,159915.SZ,159915.SZ,,1.0,1.8343696147269768,0.045954870776732104,159915.SZ,1.8710488437179529,1.1728482237365927,False,False,False,False,-0.0042403397246102426,1.1395694583527702
2015-02-17,159915.SZ,159915.SZ,,1.0,1.5990806110362124,-0.006599645376172081,159915.SZ,2.32937502344694,1.207735103839499,159915.SZ,159915.SZ,,1.0,1.8231790648072983,-0.006100488053136455,159915.SZ,2.32937502344694,1.1163893137239627,False,False,False,False,0.0004991573230356261,1.1401420617725262
2015-02-25,159915.SZ,159915.SZ,,1.0,1.5810283863941905,-0.011289127338192095,159915.SZ,2.5699279603304572,1.208600691500551,159915.SZ,159915.SZ,,1.0,1.8041553050333108,-0.01043438910702843,159915.SZ,2.5699279603304572,1.1170934220465611,False,False,False,False,0.0008547382311636653,1.141127711911612
2015-02-26,159915.SZ,159915.SZ,,1.0,1.5926479485227225,0.00734936970678457,159915.SZ,2.848610455019752,1.2046285073938787,159915.SZ,159915.SZ,,1.0,1.8164154915794377,0.006795527254179756,159915.SZ,2.848610455019752,1.1138486944805461,False,False,False,False,-0.0005538424526048136,1.1405003178915172
2015-02-27,159915.SZ,159915.SZ,,1.0,1.6444312918796438,0.03251399243941733,159915.SZ,3.5727588975808002,1.2036812711245555,159915.SZ,159915.SZ,,1.0,1.8710361809851264,0.030070592140895025,159915.SZ,3.5727588975808002,1.1132255947670215,False,False,False,False,-0.0024434002985223024,1.1378013725623435
2015-03-02,159915.SZ,159915.SZ,,1.0,1.6972853536334112,0.03214124057038181,159915.SZ,4.845926063188919,1.174100611423954,159915.SZ,159915.SZ,,1.0,1.9268684860885061,0.029840312908317568,159915.SZ,4.845926063188919,1.0900490774156029,False,False,False,False,-0.002300927662064245,1.1352648993073686
2015-03-03,513030.SH,159915.SZ,513030.SH,0.5,1.6628943029695493,-0.02026238580933981,513030.SH,0.8851919578897738,0.5732857313349284,159915.SZ,159915.SZ,,1.0,1.8935302552079591,-0.017301767671867863,159915.SZ,5.614432776153607,1.0682446233533902,True,False,True,True,0.0029606181374719487,1.1386954972583325
