date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_DBC,score_QQQ,score_GLD,score_ASHR,r2_DBC,r2_QQQ,r2_GLD,r2_ASHR,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc
2024-04-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.225607204420605,2.225607204420605,False,0.008245582489552317,0.005497054993034878,0.0,0.0,0.008245582489552206,2.0218009480606614,624,0,False,294,261,1.0938896190716916,,2.225607204420605,,0.8104538380663464,0.005727092323099203,0.8079476377152389,0.1266578769581752,44,0.005497054993034878,1.696440896150057,0.005497054993034878,0.005497054993034878,1.696440896150057,0.0,0.0,0.1264698869070318,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0572017566676575,0.008245582489552206,False,False,False,False,0.1172103256734991,34.18339857504493,True,0.0
2024-04-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.3541949221118954,2.3541949221118954,False,-0.014195784278420942,-0.009463856185613961,0.0,0.0,-0.014195784278420942,1.9930998979480852,624,0,False,294,261,1.0981880336062537,,2.3541949221118954,,0.8216690498305657,0.004833008824304819,0.8376782224574812,0.2388257516538299,44,-0.009463856185614072,1.6803860234814987,-0.009463856185613961,-0.009463856185614072,1.6803860234814987,0.0,0.0,0.12762083426520754,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0279981643128147,-0.014195784278420942,False,False,False,False,0.1041907997396212,35.75309436705618,True,0.0
2024-04-11,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.700991036489701,2.700991036489701,False,0.029149870805239564,0.019433247203493043,0.0,0.0,0.029149870805239564,2.051198502475208,624,0,False,294,261,1.06481850895788,,2.700991036489701,,0.8223893079288794,0.0011686927662920565,0.8714773551293395,0.3192085717260308,44,0.019433247203493043,1.7130413804731093,0.019433247203493043,0.019433247203493043,1.7130413804731093,0.0,0.0,0.1315031469684176,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.087114048795796,0.029149870805239564,False,False,False,False,0.12259318167483158,40.428779816274314,True,0.0
2024-04-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.7187064662585634,2.7187064662585634,False,-0.019858987409277773,-0.013239324939518515,0.0,0.0,-0.01985898740927783,2.010463777240623,624,0,False,294,261,1.0236667450739438,,2.7187064662585634,,0.8205824416966498,0.009812440985929372,0.8865080431064373,0.41683468712902727,44,-0.013239324939518515,1.6903618690021844,-0.013239324939518515,-0.013239324939518515,1.6903618690021844,0.0,0.0,0.13391688625024734,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0456660771790336,-0.01985898740927783,False,False,False,False,0.10481073760474735,40.9320458416772,True,0.0
2024-04-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.947776088882386,2.947776088882386,False,0.02807873279094708,0.01871915519396472,0.0,0.0,0.02807873279094708,2.0669150524276407,624,0,False,294,261,0.9770214808389037,,2.947776088882386,,0.8167650287596826,0.1261293766016346,0.9117952956299988,0.3720229764000369,44,0.01871915519396472,1.7220040151619966,0.01871915519396472,0.01871915519396472,1.7220040151619966,0.0,0.0,0.13712726476462897,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.1031057883396485,0.02807873279094708,False,False,False,False,0.12229234865219296,42.218714171450785,True,0.0
2024-04-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,3.058281684444168,3.058281684444168,False,0.0018330229205039128,0.0012220152803359419,0.0,0.0,0.0018330229205039128,2.0707037550934753,624,0,False,294,261,0.9069463337980646,,3.058281684444168,,0.7983977775911125,0.2626492070349812,0.928565590555193,0.38103430519212333,44,0.0012220152803359419,1.7241083303813245,0.0012220152803359419,0.0012220152803359419,1.7241083303813245,0.0,0.0,0.1369732344877667,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.1069608294539193,0.0018330229205039128,False,False,False,False,0.12050597640133454,42.44346197091957,True,0.0
2024-04-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.9019179693102624,2.9019179693102624,False,-0.011052379128139778,-0.007368252752093185,0.0,0.0,-0.011052379128139833,2.047817552130119,624,0,False,294,261,0.710822933878271,,2.9019179693102624,,0.6327756536422658,0.3975305013235828,0.9225610243774339,0.24193204549031755,44,-0.007368252752093296,1.7114046644310854,-0.007368252752093185,-0.007368252752093296,1.7114046644310854,0.0,0.0,0.13478879053342518,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.083673899558655,-0.011052379128139833,False,False,False,False,0.10921871844801512,39.26419805771814,True,0.0
2024-04-18,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.7251268535580557,2.7251268535580557,False,0.005123184201291875,0.0034154561341945833,0.0,0.0,0.005123184201291764,2.05830889866032,624,0,False,294,261,0.5470022032295574,,2.7251268535580557,,0.47370336255751166,0.5175380294904023,0.9144456203013935,0.12873808688474686,44,0.0034154561341945833,1.7172498919903059,0.0034154561341945833,0.0034154561341945833,1.7172498919903059,0.0,0.0,0.1336185348798313,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0943489447615176,0.005123184201291764,False,False,False,False,0.10998043471621854,37.53457501181574,True,0.0
2024-04-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,2.5234899482036885,2.5234899482036885,False,0.004697302710862439,0.003131535140574959,0.0,0.0,0.004697302710862328,2.0679773986297896,624,0,False,294,261,0.4369919065961516,,2.5234899482036885,,0.37383385345882103,0.5904645193367075,0.9035721401315797,0.06994958369310877,44,0.003131535140574959,1.722627520372222,0.003131535140574959,0.003131535140574959,1.722627520372222,0.0,0.0,0.13365304108019524,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.1041867357372377,0.004697302710862328,False,False,False,False,0.11022836199410824,35.0190302516111,True,0.0
2024-04-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.934947035773956,1.934947035773956,False,-0.03705373581798305,-0.02470249054532203,0.0,0.0,-0.03705373581798299,1.9913511104234016,624,0,False,294,261,0.3395323074767269,,1.934947035773956,,0.27933606204773387,0.6775605842293329,0.7757291822920773,0.048959578708352436,44,-0.02470249054532203,1.6800743303371157,-0.02470249054532203,-0.02470249054532203,1.6800743303371157,0.0,0.0,0.14109335040009346,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.026218756319526,-0.03705373581798299,False,False,False,False,0.08023194591905125,25.861095569685848,True,0.0
2024-04-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.4270284427290965,1.4270284427290965,False,-0.003687994758627078,-0.002458663172418052,0.0,0.0,-0.0036879947586270223,1.984007017965574,624,0,False,294,261,0.2763670707156207,,1.4270284427290965,,0.2244888225197168,0.7056520645205338,0.627454287597475,0.05993717173718904,44,-0.002458663172418052,1.6759435934541909,-0.002458663172418052,-0.002458663172418052,1.6759435934541909,0.0,0.0,0.14121641612923208,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.018746072166388,-0.0036879947586270223,False,False,False,False,0.07505931081432649,15.973300247452864,True,0.0
2024-04-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.0063930569980442,1.0063930569980442,False,-0.0027901360837945255,-0.0018600907225296837,0.0,0.0,-0.0027901360837945255,1.9784713683942468,624,0,False,294,261,,,1.0063930569980442,,0.1584302526845106,0.6982369291812214,0.4675335639927023,0.07533265034935543,44,-0.0018600907225296837,1.6728261863245237,-0.0018600907225296837,-0.0018600907225296837,1.6728261863245237,0.0,0.0,0.1412823594815156,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0131134959064183,-0.0027901360837945255,False,False,False,False,0.07071237340354619,5.540837526181283,True,0.0
2024-04-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7231966959746858,0.7231966959746858,False,0.008945202079784886,0.005963468053189924,0.0,0.0,0.008945202079784886,1.9961691945936018,624,0,False,294,261,,,0.7231966959746858,,0.1304952571045339,0.695666690934765,0.35059618765898815,0.058618988828345375,44,0.005963468053189924,1.6828020318452095,0.005963468053189924,0.005963468053189924,1.6828020318452095,0.0,0.0,0.14123261477564653,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0311212029368435,0.008945202079784886,False,False,False,False,0.0746556772153848,-3.500577690789425,False,0.0
2024-04-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.5112282072459016,0.5112282072459016,False,0.004862891030323668,0.003241927353549112,0.0,0.0,0.004862891030323668,2.0058763478649992,624,0,False,294,261,,,0.5112282072459016,,0.10531206046379149,0.5843695813343901,0.2542469137136629,0.0014727025004948047,44,0.003241927353549112,1.6882575537828566,0.003241927353549112,0.003241927353549112,1.6882575537828566,0.0,0.0,0.1375577050590302,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1332,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.040998324016105,0.004862891030323668,False,False,False,False,0.07562616464651573,-10.66293078524342,False,0.0
2024-04-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,-0.0030468270565343625,-0.002031218037689575,1.5,0.0015,-0.0045422568159495524,1.9967651423519575,625,0,False,294,261,,,,,0.07412651832979644,0.4434634965064469,0.152696269511581,0.05264278162831182,44,-0.003029186819651919,1.6831435062527598,-0.002031218037689575,-0.003029186819651919,1.6831435062527598,1.0,0.001,0.13613150307304722,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.0,0.0,1333,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.031727585467501,-0.0045422568159495524,False,False,False,False,,,False,0.0
2024-04-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.9967651423519575,625,0,False,294,261,,,,,0.0016437252913756861,0.4315079794786236,0.013213442056654756,0.1191332301801935,44,0.0,1.6831435062527598,0.0,0.0,1.6831435062527598,0.0,0.0,0.13564827479353764,1.5,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1333,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.031727585467501,0.0,False,False,False,False,,,False,0.0
2024-05-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.9967651423519575,625,0,False,294,261,,,,,0.0961851062064939,0.4441291508836408,0.00809919042799101,0.19970254422026945,44,0.0,1.6831435062527598,0.0,0.0,1.6831435062527598,0.0,0.0,0.13563603087042145,1.5,1.5,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1333,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.031727585467501,0.0,False,False,False,False,,,False,0.0
2024-05-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CASH,0.0,ASHR,0.5,ASHR,2024-05-02,0,ASHR,0.5,True,False,ASHR,0.5084439238481888,,False,0.0,0.0,0.75,0.00075,-0.0007500000000000284,1.9952675684951935,626,0,False,295,261,,,,0.5084439238481888,0.26179568156696065,0.3775608236342286,0.0905858181577952,0.3371796947492304,44,-0.0004999999999999449,1.6823019344996335,0.0,-0.0004999999999999449,1.6823019344996335,0.5,0.0005,0.13527348152177054,1.5,1.5,1.5,1.0,1.0,1.0,0.0,0.75,0.75,1334,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0302037897784007,-0.0007500000000000284,False,False,False,False,0.049969901268107186,4.910050864635077,True,0.0
2024-05-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,0.5,ASHR,0.5,ASHR,2024-05-02,1,,,False,False,ASHR,0.747331312012556,0.747331312012556,False,0.0014804650855034795,0.0009869767236689864,0.0,0.0,0.0014804650855033685,1.9982214924665878,626,0,False,295,261,,,,0.747331312012556,0.4015363504126518,0.1743574798994697,0.22839246827290782,0.46418893737147804,44,0.0009869767236689864,1.683962327351168,0.0009869767236689864,0.0009869767236689864,1.683962327351168,0.0,0.0,0.13521832174012996,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,1334,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0332094356056243,0.0014804650855033685,False,False,False,False,0.05031551360612352,11.518241258061114,True,0.0
2024-05-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,0.5,ASHR,1.0,,,0,ASHR,1.0,False,True,ASHR,0.923078858475024,0.923078858475024,False,-0.004432645420801462,-0.0029550969472009747,0.75,0.00075,-0.005179320936735898,1.98787206205442,627,0,False,295,262,,,,0.923078858475024,0.41437896406141006,0.023293067990451943,0.3027945833614586,0.5714010387081031,44,-0.003453619398727348,1.678146562390702,-0.0029550969472009747,-0.003453619398727348,1.678146562390702,0.5,0.0005,0.13548264153048317,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,1335,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.022678791407023,-0.005179320936735898,False,False,False,False,0.042490121619797705,15.492101449690187,True,0.0
2024-05-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.036408808427395,1.036408808427395,False,-0.004161708897975236,-0.0027744725986501573,0.0,0.0,-0.004161708897975291,1.9795991172057315,627,0,False,295,262,,,,1.036408808427395,0.40483089743750045,0.004382431960992417,0.3893776379499173,0.6497095943495472,44,-0.0027744725986501573,1.67349059073683,-0.0027744725986501573,-0.0027744725986501573,1.67349059073683,0.0,0.0,0.13567023054165006,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1335,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0142609910830784,-0.004161708897975291,False,False,False,False,0.03801083045801423,18.989950845961886,True,0.0
2024-05-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.0253100872006171,1.0253100872006171,False,-0.013712096080435776,-0.009141397386957184,0.0,0.0,-0.013712096080435776,1.9524546639098606,627,0,False,295,262,,,,1.0253100872006171,0.42490209185469663,0.0602792799090327,0.475083423868202,0.6684388531326007,44,-0.009141397386957184,1.6581925482235709,-0.009141397386957184,-0.009141397386957184,1.6581925482235709,0.0,0.0,0.13694178604355867,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1335,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.9866412508422735,-0.013712096080435776,False,False,False,False,0.027257594815218056,17.54449250298655,True,0.0
2024-05-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.1206700272645604,1.1206700272645604,False,0.023465648798141392,0.015643765865427595,0.0,0.0,0.02346564879814128,1.9982702793474623,627,0,False,295,262,,,,1.1206700272645604,0.3890648280563703,0.16101721672098335,0.36211165115779853,0.7262513082273818,44,0.015643765865427595,1.6841329242077772,0.015643765865427595,0.015643765865427595,1.6841329242077772,0.0,0.0,0.13920199913949477,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1335,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0332590767224383,0.02346564879814128,False,False,False,False,0.04167523914958382,18.719561670009472,True,0.0
2024-05-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.109615159025651,1.109615159025651,False,-0.008886181375729663,-0.005924120917153108,0.0,0.0,-0.008886181375729718,1.9805132872074507,627,0,False,295,262,,0.5358649216073461,,1.109615159025651,0.36549881534945583,0.292266367439161,0.16083015237824805,0.7423003590335036,44,-0.005924120917152997,1.6741559171242117,-0.005924120917153108,-0.005924120917152997,1.6741559171242117,0.0,0.0,0.13980552695722462,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1335,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.015191167782834,-0.008886181375729718,False,False,False,False,0.033987017466392766,15.203964503512767,True,0.0
2024-05-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.0568295766895757,1.0568295766895757,False,-0.0005961150755821043,-0.00039741005038806954,0.0,0.0,-0.0005961150755821043,1.9793326733795555,627,0,False,295,262,,0.7029434082372101,,1.0568295766895757,0.2538926238711401,0.4317224364939758,0.10829848279323329,0.7373895425029466,44,-0.00039741005038818056,1.6734905907368298,-0.00039741005038806954,-0.00039741005038818056,1.6734905907368298,0.0,0.0,0.1398208281029795,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1335,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0139898819475386,-0.0005961150755821043,False,False,False,False,0.03214860738199965,15.035025812925426,True,0.0
2024-05-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,0.950390691665254,0.950390691665254,False,-0.004769286561901842,-0.003179524374601228,0.0,0.0,-0.004769286561901787,1.9698926686588734,627,0,False,295,262,,0.8929040738150198,,0.950390691665254,0.21043642409765928,0.5733699934997276,0.02607735917192211,0.6995260903554623,44,-0.003179524374601228,1.6681696866129163,-0.003179524374601228,-0.003179524374601228,1.6681696866129163,0.0,0.0,0.14004110785062865,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1335,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.00438458706776,-0.004769286561901787,False,False,False,False,0.02774957796685551,12.269494887589744,True,0.0
2024-05-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,QQQ,0.5,QQQ,2024-05-15,0,QQQ,0.5,True,False,QQQ,1.181333728038238,0.82342464910654,False,-0.0011962723341753523,-0.0007975148894502349,2.25,0.0022500000000000003,-0.003443580721423478,1.9631091842418062,628,0,False,296,262,,1.181333728038238,,0.82342464910654,0.12865062469874344,0.6953754487014348,0.01101785082213802,0.6421434061036495,44,-0.0022963186171161,1.6643390375050384,-0.0007975148894502349,-0.0022963186171161,1.6643390375050384,1.5,0.0015,0.14015641441692053,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,1336,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.9974823269454152,-0.003443580721423478,False,False,False,False,0.036450413626235134,35.838352493376256,True,0.0
2024-05-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,1.3996709588795793,1.3996709588795793,False,-0.0015234093195843623,-0.0010156062130562415,0.75,0.00075,-0.0022722667625947324,1.9586484764911092,629,0,False,296,263,,1.3996709588795793,,0.7042645109017831,0.04776994974156801,0.791463500241612,0.08508669570359284,0.5815457811343826,44,-0.0015150984099495668,1.6618174000756976,-0.0010156062130562415,-0.0015150984099495668,1.6618174000756976,0.5,0.0005,0.14024862409025843,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,1337,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.9929435142450267,-0.0022722667625947324,False,False,False,False,0.033283748912323885,39.253303536949346,True,0.0
2024-05-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.528493777831022,1.528493777831022,False,-0.0007299520198274512,-0.00048663467988496745,0.0,0.0,-0.0007299520198273957,1.9572187570795627,629,0,False,296,263,,1.528493777831022,0.35949182010191527,0.6965888655603252,0.0035264085901403064,0.8481922005244853,0.2441925906234842,0.5985063236117376,44,-0.00048663467988496745,1.6610087020971844,-0.00048663467988496745,-0.00048663467988496745,1.6610087020971844,0.0,0.0,0.14026593115269223,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1337,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.9914887611014016,-0.0007299520198273957,False,False,False,False,0.0322197395206969,37.15205523693989,True,0.0
2024-05-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.6539289564014035,1.6539289564014035,False,0.01045869055918447,0.006972460372789646,0.0,0.0,0.010458690559184358,1.9776887024164893,629,0,False,296,263,,1.6539289564014035,0.5790581677543969,0.625331439444982,0.10249346795189085,0.8853622580849225,0.41278403648331774,0.5702605728025849,44,0.006972460372789646,1.6725900194514158,0.006972460372789646,0.006972460372789646,1.6725900194514158,0.0,0.0,0.14060724382593087,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1337,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0123171258058545,0.010458690559184358,False,False,False,False,0.038676919672056664,36.24349988959571,True,0.0
2024-05-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.7237797344954129,1.7237797344954129,False,0.0029347776989993024,0.001956518465999535,0.0,0.0,0.0029347776989991914,1.9834927791159038,629,0,False,296,263,0.22159009856275524,1.7237797344954129,0.7678898013376363,0.5228629582305344,0.21494615143741325,0.9094504947557442,0.5543822079768495,0.5032001639399264,44,0.001956518465999535,1.6758624727105191,0.001956518465999535,0.001956518465999535,1.6758624727105191,0.0,0.0,0.14033504987996695,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1337,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.0182228292299835,0.0029347776989991914,False,False,False,False,0.03992450448028806,37.07259547799799,True,0.0
2024-05-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.7107572320433113,1.7107572320433113,False,-0.0002961740847032268,-0.0001974493898021512,0.0,0.0,-0.0002961740847031713,1.9829053199575337,629,0,False,296,263,0.21308344829921877,1.7107572320433113,0.7747735477052742,0.4430368834006182,0.21344789502210093,0.9183776138324572,0.5905860118708994,0.45141606680134916,44,-0.0001974493898021512,1.67553157468789,-0.0001974493898021512,-0.0001974493898021512,1.67553157468789,0.0,0.0,0.1394939003670375,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1337,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.017625083930809,-0.0002961740847031713,False,False,False,False,0.038980853691634954,37.640998156834904,True,0.0
2024-05-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.5867146792137152,1.5867146792137152,False,-0.006747542346092872,-0.0044983615640619146,0.0,0.0,-0.006747542346092872,1.9695255823428275,629,0,False,296,263,,1.5867146792137152,0.6125558605175148,,0.16247098173561558,0.9045591886056399,0.42547390438365695,0.19641070760528667,44,-0.0044983615640619146,1.667994427852942,-0.0044983615640619146,-0.0044983615640619146,1.667994427852942,0.0,0.0,0.13915392477336905,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1337,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.004011073238447,-0.006747542346092872,False,False,False,False,0.033562318381416434,35.04438636460913,True,0.0
2024-05-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.5337835558199795,1.5337835558199795,False,0.014184565255032644,0.00945637683668843,0.0,0.0,0.014184565255032755,1.9974624464870256,629,0,False,296,263,,1.5337835558199795,0.47059926217599934,,0.18228908019480716,0.9076931796623252,0.29042212560988057,0.019880635294446725,44,0.00945637683668843,1.683767611724216,0.00945637683668843,0.00945637683668843,1.683767611724216,0.0,0.0,0.13471086449442302,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,1337,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,2.032437099078606,0.014184565255032755,False,False,False,False,0.04256294075219991,35.599106411608425,True,0.0
