date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_159915.SZ,price_ffill_159941.SZ,price_ffill_513030.SH,price_ffill_513520.SH,price_ffill_159985.SZ,price_ffill_518880.SH,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2020-04-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,518880.SH,0.5,513520.SH,0.5,513520.SH,2020-04-13,0,513520.SH,0.5,True,False,513520.SH,1.8363062250338484,1.6664132564408765,False,False,,,-0.0002724053391446324,-0.0001091332113008478,-0.0001362026695723162,0.8011906188424496,0.0008011906188424496,-0.0009102363936380753,3.3083442519577653,306,0,False,132,121,False,False,False,False,False,False,,0.9685880296283231,,1.8363062250338484,,1.6664132564408765,0.007761848725419296,0.2909167117458784,0.15515806855909076,0.3354440939594987,0.0022218591913262253,0.5186513110450444,10,-0.0011360664669027853,2.4687147368059517,-0.0001362026695723162,-0.0011360664669027853,2.4687147368059517,1.0,0.001,0.29648371594986733,0.29648371594986733,518880.SH,513520.SH,518880.SH,513520.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.40062801868543413,0.40062801868543413,0.4005626001570154,6.541852841873697e-05,0.40062801868543413,0.4005626001570154,1363,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.9885161162171503,-0.0009102363936380753,-0.08164288340072856,119.75572506180421,False,513520.SH,0.5,0.5,513520.SH,0.5,513520.SH,2020-04-13,0.0,True,False,HALF_POSITION_WAIT_DOWN,513520.SH,2020-04-13,0.0,True,False,135.0,121.0,314.0
2020-04-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513520.SH,0.5,513030.SH,0.5,513030.SH,2020-04-14,0,513030.SH,0.5,True,False,513030.SH,2.9821134274630947,2.682775140710679,False,False,,,0.03056768558951961,0.012246271313528538,0.015283842794759805,0.8085073082413261,0.0008085073082413261,0.011427862805431399,3.346151556182276,307,0,False,133,121,False,False,False,False,False,False,,1.2598610252936888,2.9821134274630947,2.682775140710679,,1.9539939109543765,0.09262257700442933,0.4074790165904839,0.3387785740381454,0.512158305187578,0.0079774336644437,0.6266548710694697,10,0.014268558951965105,2.5039397385636524,0.015283842794759805,0.014268558951965105,2.5039397385636524,1.0,0.001,0.2973433650009755,0.2973433650009755,513520.SH,513030.SH,513520.SH,513030.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.40062801868543413,0.40062801868543413,0.4078792895558919,-0.007251270870457793,0.40062801868543413,0.4078792895558919,1364,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.0226684683851004,0.011427862805431399,-0.09833554579801906,140.9181021000031,False,513030.SH,0.5,0.5,513030.SH,0.5,513030.SH,2020-04-14,0.0,True,False,HALF_POSITION_WAIT_DOWN,513030.SH,2020-04-14,0.0,True,False,136.0,121.0,315.0
2020-04-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513030.SH,0.5,513030.SH,1.0,,,0,513030.SH,1.0,False,True,513030.SH,4.473943642841001,4.473943642841001,False,False,,,-0.0045300113250282825,-0.001814849461768659,-0.0022650056625141413,0.4017177663310502,0.0004017177663310502,-0.002215838170827711,3.338737025838713,308,0,False,133,122,False,False,False,False,False,False,0.6419584958538886,1.8275493192768435,4.473943642841001,3.452413322959062,,2.08603916060329,0.23257868270776272,0.534017800610229,0.5282422912622751,0.6631393819077667,0.045789287519599875,0.7007573178896191,10,-0.0027638731596827393,2.497019166726773,-0.0022650056625141413,-0.0027638731596827393,2.497019166726773,0.5,0.0005,0.29694024678616493,0.29694024678616493,513030.SH,513030.SH,513030.SH,513030.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.8012560373708683,0.8012560373708683,0.39953827103981804,0.4017177663310502,0.4017177663310502,0.0,1365,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.0159707242150953,-0.002215838170827711,-0.09872344788693888,161.30936800701218,False,513030.SH,0.5,1.0,513030.SH,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,136.0,122.0,316.0
2020-04-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513030.SH,1.0,513520.SH,0.5,513520.SH,2020-04-16,0,513520.SH,0.5,True,False,513520.SH,3.730692171963544,,False,False,,,-0.018202502844141044,-0.014584865299128412,-0.018202502844141044,1.198942499932506,0.0011989424999325061,-0.01576632138419798,3.2860974248720187,309,0,False,134,122,False,False,False,False,False,False,0.9823927670948724,2.3436101555737885,,3.730692171963544,,2.2011019202612228,0.4185141017822306,0.618862198093133,0.6560470394087003,0.7488351159959048,0.15376667320758175,0.7655009988765411,10,-0.019675199089874806,2.4478898174901906,-0.018202502844141044,-0.019675199089874806,2.4478898174901906,1.5,0.0015,0.29904267227664727,0.29904267227664727,513030.SH,513520.SH,513030.SH,513520.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.40062801868543413,0.40062801868543413,0.7983144812470719,-0.3976864625616378,0.40062801868543413,0.7983144812470719,1366,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.968419960491788,-0.01576632138419798,-0.05307304913173094,118.29913898131883,False,513520.SH,1.0,0.5,513520.SH,0.5,513520.SH,2020-04-16,0.0,True,False,HALF_POSITION_WAIT_DOWN,513520.SH,2020-04-16,0.0,True,False,137.0,122.0,317.0
2020-04-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513520.SH,0.5,513520.SH,0.5,513520.SH,2020-04-16,1,,,False,False,513520.SH,4.03809462775255,4.03809462775255,False,False,,,0.018143009605122717,0.007268597991091115,0.009071504802561359,0.004325156157938603,4.325156157938604e-06,0.0072642413971117925,3.3099684298207164,309,0,False,134,122,False,False,False,False,False,False,1.312088627152968,3.226416641004553,,4.03809462775255,,1.949133915742265,0.5687197979425695,0.668410851619136,0.7505242413404783,0.8054797601582074,0.29410298435507254,0.7500356261970673,10,0.009071504802561359,2.470095861725694,0.009071504802561359,0.009071504802561359,2.470095861725694,0.0,0.0,0.2992177500782118,0.2992177500782118,513520.SH,513520.SH,513520.SH,513520.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.40062801868543413,0.40062801868543413,0.40495317484337273,-0.004325156157938603,0.0,0.004325156157938603,1367,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.9899832796528054,0.0072642413971117925,-0.03356520564597831,108.15122991828972,False,513520.SH,0.5,0.5,,,513520.SH,2020-04-16,1.0,False,False,HALF_POSITION_WAIT_DOWN,513520.SH,2020-04-16,1.0,False,False,137.0,122.0,317.0
2020-04-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513520.SH,0.5,513520.SH,1.0,,,0,513520.SH,1.0,False,True,513520.SH,3.932222666613389,3.932222666613389,False,False,,,-0.0031446540880503138,-0.0012598365367466479,-0.0015723270440251569,0.4013840819226868,0.0004013840819226868,-0.0016607149403377042,3.304471515797267,310,0,False,134,123,False,False,False,False,False,False,1.7036536360252499,3.712118073192256,,3.932222666613389,,1.5789416580388314,0.6752613143670919,0.7125837597517315,0.8007103039204289,0.8246748021607344,0.4585922219440651,0.6850081058662949,10,-0.0020715408805029867,2.464978957169368,-0.0015723270440251569,-0.0020715408805029867,2.464978957169368,0.5,0.0005,0.2991254866310301,0.2991254866310301,513520.SH,513520.SH,513520.SH,513520.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.8012560373708683,0.8012560373708683,0.39987195544818144,0.4013840819226868,0.4013840819226868,0.0,1368,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.985017769748926,-0.0016607149403377042,-0.03420727475838259,107.9062380057211,False,513520.SH,0.5,1.0,513520.SH,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,137.0,123.0,318.0
2020-04-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513520.SH,1.0,513030.SH,0.5,513030.SH,2020-04-21,0,513030.SH,0.5,True,False,513030.SH,4.924518971451705,3.314976788733463,False,False,,,-0.013669821240799185,-0.01095302679897088,-0.013669821240799185,1.1996831009876414,0.0011996831009876414,-0.012139569738803146,3.2643566533813577,311,0,False,135,123,False,False,False,False,False,False,1.8473844942603312,3.7620852075728966,4.924518971451705,3.314976788733463,,1.308773678722357,0.724876587740058,0.7337955964152596,0.7708194672216344,0.7941743534723873,0.6075767422290285,0.6510849275223629,10,-0.015149316508937916,2.4276362107593377,-0.013669821240799185,-0.015149316508937916,2.4276362107593377,1.5,0.0015,0.3004538030816903,0.3004538030816903,513520.SH,513030.SH,513520.SH,513030.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.40062801868543413,0.40062801868543413,0.7990550823022073,-0.3984270636167732,0.40062801868543413,0.7990550823022073,1369,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.9487809383614922,-0.012139569738803146,-0.1032169485044927,135.41862507311774,False,513030.SH,1.0,0.5,513030.SH,0.5,513030.SH,2020-04-21,0.0,True,False,HALF_POSITION_WAIT_DOWN,513030.SH,2020-04-21,0.0,True,False,138.0,123.0,319.0
2020-04-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513030.SH,0.5,513030.SH,1.0,,,0,513030.SH,1.0,False,True,513030.SH,3.7336673964580305,3.7336673964580305,False,False,,,-0.009302325581395321,-0.0037267722668412363,-0.0046511627906976605,0.40287009727924245,0.00040287009727924244,-0.004128140959014814,3.2508809289757017,312,0,False,135,124,False,False,False,False,False,False,2.0317179022020606,3.596865325698759,3.7336673964580305,2.585939424112748,,1.022863298511806,0.7723682652469228,0.7404318757559616,0.6913645767769461,0.7256177481644595,0.7010514602681854,0.6007887004618783,10,-0.005148837209302259,2.4151367071067305,-0.0046511627906976605,-0.005148837209302259,2.4151367071067305,0.5,0.0005,0.3001087019192978,0.3001087019192978,513030.SH,513030.SH,513030.SH,513030.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.8012560373708683,0.8012560373708683,0.3983859400916258,0.40287009727924245,0.40287009727924245,0.0,1370,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.93660795499068,-0.004128140959014814,-0.10752631854606409,108.4407817971863,False,513030.SH,0.5,1.0,513030.SH,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,138.0,124.0,320.0
2020-04-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513030.SH,1.0,159941.SZ,0.5,159941.SZ,2020-04-23,0,159941.SZ,0.5,True,False,159941.SZ,3.53599488714201,2.785410235718811,False,False,,,0.005868544600938996,0.004702206792082584,0.005868544600938996,1.202814217456011,0.001202814217456011,0.00349373669344355,3.26223865096328,313,0,False,136,124,False,False,False,False,False,False,2.010860222050483,3.53599488714201,2.785410235718811,2.1057280194990406,,0.9380212075881491,0.7885473911119921,0.7565987161405825,0.6160966368805101,0.6883565902078764,0.7527314048028252,0.6241548063998152,10,0.004359741784037752,2.425666079522867,0.005868544600938996,0.004359741784037752,2.425666079522867,1.5,0.0015,0.29747860083701694,0.29747860083701694,513030.SH,159941.SZ,513030.SH,159941.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.40062801868543413,0.40062801868543413,0.802186198770577,-0.4015581800851428,0.40062801868543413,0.802186198770577,1371,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.946867689957289,0.00349373669344355,0.0011214191049035982,75.60530534911912,True,159941.SZ,1.0,0.5,159941.SZ,0.5,159941.SZ,2020-04-23,0.0,True,False,HALF_POSITION_WAIT_DOWN,159941.SZ,2020-04-23,0.0,True,False,139.0,124.0,321.0
2020-04-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,159941.SZ,0.5,159941.SZ,1.0,,,0,159941.SZ,1.0,False,True,159941.SZ,3.304444278569017,3.304444278569017,False,False,,,-0.006109979633401208,-0.0024478290347378813,-0.003054989816700604,0.40209877899369,0.00040209877899369,-0.002848943544665472,3.25294471721746,314,0,False,136,125,False,False,False,False,False,False,1.7949021815736566,3.304444278569017,1.8439463679901342,1.6400224097810057,,0.9190308852172164,0.7544836967334466,0.7562635886650352,0.4842724202196367,0.6263627165748636,0.7913697325275513,0.6654465622802482,10,-0.0035534623217922112,2.417046566504033,-0.003054989816700604,-0.0035534623217922112,2.417046566504033,0.5,0.0005,0.29571032700709327,0.29571032700709327,159941.SZ,159941.SZ,159941.SZ,159941.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.8012560373708683,0.8012560373708683,0.39915725837717825,0.40209877899369,0.40209877899369,0.0,1372,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,2.938472230275002,-0.002848943544665472,-0.0043525571273124175,78.48912730973008,False,159941.SZ,0.5,1.0,159941.SZ,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,139.0,125.0,322.0
2020-04-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,3.6788904189132934,3.6788904189132934,False,False,,,0.032786885245901676,0.026270689749864563,0.032786885245901676,0.005087489133262846,5.087489133262846e-06,0.02626546860888257,3.3383848345739655,314,0,False,136,125,False,False,False,False,False,False,1.6156504615066263,3.6788904189132934,1.3265791532277427,1.502333593330325,,0.8396871381410069,0.7298927564441894,0.7931241508187852,0.4086478163188232,0.6354328607444044,0.7436111122100987,0.6849649558388115,10,0.032786885245901676,2.4962939949140015,0.032786885245901676,0.032786885245901676,2.4962939949140015,0.0,0.0,0.3007814447823732,0.3007814447823732,159941.SZ,159941.SZ,159941.SZ,159941.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.8012560373708683,0.8012560373708683,0.8063435265041311,-0.005087489133262846,0.0,0.005087489133262846,1373,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.0156525803973633,0.02626546860888257,0.02832658890740314,85.56773063387664,True,159941.SZ,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,139.0,125.0,322.0
2020-04-28,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,4.131164582776186,4.131164582776186,False,False,,,0.011904761904761862,0.00953876234965316,0.011904761904761862,0.0018778589774356425,1.8778589774356424e-06,0.00953686657822539,3.3702225653280684,314,0,False,136,125,False,False,False,False,False,False,1.470613746733377,4.131164582776186,1.0340715792344373,1.4259146721146743,,0.7205767908632745,0.7158996276121808,0.8260477077504157,0.37790537577754035,0.657726651221042,0.7481289253840853,0.6592721370120048,10,0.011904761904761862,2.5260117805677393,0.011904761904761862,0.011904761904761862,2.5260117805677393,0.0,0.0,0.3013215286198429,0.3013215286198429,159941.SZ,159941.SZ,159941.SZ,159941.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.8012560373708683,0.8012560373708683,0.8031338963483039,-0.0018778589774356425,0.0,0.0018778589774356425,1374,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.044412456702894,0.00953686657822539,0.040002718961356765,85.91413547260423,True,159941.SZ,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,139.0,125.0,322.0
2020-04-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,159941.SZ,1.0,513520.SH,0.5,513520.SH,2020-04-29,0,513520.SH,0.5,True,False,513520.SH,1.6080664190122143,,False,False,,,0.027450980392156987,0.021995263770965112,0.027450980392156987,1.2061614006154002,0.0012061614006154003,0.020762572532192713,3.440197055790325,315,0,False,137,125,False,False,False,False,False,False,1.336410731017422,,0.9925549558383726,1.6080664190122143,,0.6737049832192727,0.6992226418428642,0.8518050630348841,0.39699055942659955,0.6888649827298724,0.7610369687569735,0.6507086136831571,10,0.02590980392156883,2.5914602505058224,0.027450980392156987,0.02590980392156883,2.5914602505058224,1.5,0.0015,0.3028047064049564,0.3028047064049564,159941.SZ,513520.SH,159941.SZ,513520.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.40062801868543413,0.40062801868543413,0.8055333819299662,-0.404905363244532,0.40062801868543413,0.8055333819299662,1375,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.107622291153099,0.020762572532192713,0.012693109208962827,79.50065549867517,True,513520.SH,1.0,0.5,513520.SH,0.5,513520.SH,2020-04-29,0.0,True,False,HALF_POSITION_WAIT_DOWN,513520.SH,2020-04-29,0.0,True,False,140.0,125.0,323.0
2020-04-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513520.SH,0.5,513520.SH,0.5,513520.SH,2020-04-29,1,,,False,False,513520.SH,1.746458220147305,1.746458220147305,False,False,,,0.0,0.0,0.0,0.0,0.0,0.0,3.440197055790325,315,0,False,137,125,False,False,False,False,False,False,1.4002510449557186,,1.274654055014671,1.746458220147305,,0.6483839499152431,0.730012395718752,0.8555293462592864,0.4451330006813796,0.721026684163498,0.7635327491471868,0.6565062194840654,10,0.0,2.5914602505058224,0.0,0.0,2.5914602505058224,0.0,0.0,0.3015736459167832,0.3015736459167832,513520.SH,513520.SH,513520.SH,513520.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.40062801868543413,0.40062801868543413,0.40062801868543413,0.0,0.0,0.0,1375,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.107622291153099,0.0,0.014667817083692691,76.40367999384172,True,513520.SH,0.5,0.5,,,513520.SH,2020-04-29,1.0,False,False,HALF_POSITION_WAIT_DOWN,513520.SH,2020-04-29,1.0,False,False,140.0,125.0,323.0
2020-05-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513520.SH,0.5,513520.SH,1.0,,,0,513520.SH,1.0,False,True,513520.SH,1.7046311486477723,1.7046311486477723,False,False,,,-0.008163265306122436,-0.0032704328055953753,-0.004081632653061218,0.40259465623182844,0.00040259465623182847,-0.003671710803056061,3.427565647095938,316,0,False,137,126,False,False,False,False,False,False,1.5870368727970545,,1.2529346088605102,1.7046311486477723,,0.5999383510405378,0.7504733285256819,0.874497961195932,0.4608050950533886,0.7333803067220821,0.7075064280233997,0.6462547407135972,10,-0.004579591836734731,2.5795924202973834,-0.004081632653061218,-0.004579591836734731,2.5795924202973834,0.5,0.0005,0.3017648956068102,0.3017648956068102,513520.SH,513520.SH,513520.SH,513520.SH,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.8012560373708683,0.8012560373708683,0.3986613811390398,0.40259465623182844,0.40259465623182844,0.0,1376,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.0962120008148544,-0.003671710803056061,0.008822003113648114,72.60161021182005,True,513520.SH,0.5,1.0,513520.SH,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,140.0,126.0,324.0
2020-05-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,513520.SH,1.0,159915.SZ,0.5,159915.SZ,2020-05-07,0,159915.SZ,0.5,True,False,159915.SZ,1.66423402772693,1.574764940422778,False,False,,,-0.0051440329218107594,-0.004121687435035378,-0.0051440329218107594,1.2010615052654856,0.0012010615052654857,-0.005317798540185881,3.4093385435014203,317,0,False,138,126,False,False,False,False,False,False,1.66423402772693,,1.069077673103314,1.574764940422778,,0.5134054430928607,0.7709214811970962,0.8871346199082177,0.42341488044806264,0.7261042425483855,0.6574314733523989,0.5900545624082062,10,-0.006636316872427828,2.562473427594577,-0.0051440329218107594,-0.006636316872427828,2.562473427594577,1.5,0.0015,0.3002109261527485,0.3002109261527485,513520.SH,159915.SZ,513520.SH,159915.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.40062801868543413,0.40062801868543413,0.8004334865800514,-0.3998054678946173,0.40062801868543413,0.8004334865800514,1377,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.0797469691568153,-0.005317798540185881,0.03380499800045933,26.409650847866786,True,159915.SZ,1.0,0.5,159915.SZ,0.5,159915.SZ,2020-05-07,0.0,True,False,HALF_POSITION_WAIT_DOWN,159915.SZ,2020-05-07,0.0,True,False,141.0,126.0,325.0
2020-05-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,159915.SZ,0.5,159915.SZ,0.5,159915.SZ,2020-05-07,1,,,False,False,159915.SZ,1.7687825789043283,1.7687825789043283,False,False,,,0.008395061728394992,0.003363296946988802,0.004197530864197496,0.0020091087256228213,2.0091087256228214e-06,0.003361281081033951,3.4207982886465316,317,0,False,138,126,False,False,False,False,False,False,1.7687825789043283,,1.0153898948881759,1.5921184070829493,,0.5032963751581243,0.7889953591209604,0.8919452987275253,0.4303573429359414,0.748797383549868,0.6056161736839378,0.6118769129331563,10,0.004197530864197496,2.573229488895591,0.004197530864197496,0.004197530864197496,2.573229488895591,0.0,0.0,0.30024505177827376,0.30024505177827376,159915.SZ,159915.SZ,159915.SZ,159915.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.40062801868543413,0.40062801868543413,0.40263712741105695,-0.0020091087256228213,0.0,0.0020091087256228213,1378,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.090098864378614,0.003361281081033951,0.04176586626760059,30.30422672702107,True,159915.SZ,0.5,0.5,,,159915.SZ,2020-05-07,1.0,False,False,HALF_POSITION_WAIT_DOWN,159915.SZ,2020-05-07,1.0,False,False,141.0,126.0,325.0
2020-05-11,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,159915.SZ,0.5,159915.SZ,1.0,,,0,159915.SZ,1.0,False,True,159915.SZ,1.7149819133395354,1.7149819133395354,False,False,,,-0.008814887365327984,-0.0035314908601066165,-0.004407443682663992,0.4027521968751126,0.0004027521968751126,-0.003932820741279652,3.4073449021852085,318,0,False,138,127,False,False,False,False,False,False,1.7149819133395354,,0.9808039593811757,1.6956842248004254,,0.45608018689165397,0.7986299368437277,0.8809217938718787,0.4444296261832724,0.7730872466259517,0.6044538934145072,0.6076195365490547,10,-0.004905239960822594,2.5606071807782933,-0.004407443682663992,-0.004905239960822594,2.5606071807782933,0.5,0.0005,0.2996028614198239,0.2996028614198239,159915.SZ,159915.SZ,159915.SZ,159915.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.40062801868543413,0.8012560373708683,0.8012560373708683,0.39850384049575566,0.4027521968751126,0.4027521968751126,0.0,1379,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.077946059472181,-0.003932820741279652,0.03190720992479923,30.795716337609857,True,159915.SZ,0.5,1.0,159915.SZ,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,141.0,127.0,326.0
2020-05-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.7464961831704082,1.7464961831704082,False,False,,,0.009387351778656239,0.00752167228757247,0.009387351778656239,0.0014837268489081845,1.4837268489081846e-06,0.00752017740061639,3.432968740314727,318,0,False,138,127,False,False,False,False,False,False,1.7464961831704082,,0.80154438356669,1.582588429051703,,0.39266346715582645,0.8163453403717872,0.8362049916578654,0.3893896300389559,0.7782431798029839,0.5911561165749113,0.5837401026347996,10,0.009387351778656239,2.5846445011512125,0.009387351778656239,0.009387351778656239,2.5846445011512125,0.0,0.0,0.2982503426461847,0.2982503426461847,159915.SZ,159915.SZ,159915.SZ,159915.SZ,0.8012560373708683,0.8012560373708683,0.8012560373708683,1.0,1.0,1.0,0.8012560373708683,0.8012560373708683,0.8012560373708683,0.8027397642197764,-0.0014837268489081845,0.0,0.0014837268489081845,1380,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,3.1010927598689397,0.00752017740061639,0.04126671310375296,35.53841447384439,True,159915.SZ,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,141.0,127.0,326.0
